uid,tech,N_used,M_tech,w,w_lo,w_hi,sd_lnw,TD,TD_lo,TD_hi,T,CE,CE_lo,CE_hi,M_extrap,C_extrap,N_extrap
A:MiniCPM-1.2B,chin,1247442432.0,848.2676523894754,3.8014726275031574,3.165915253213898,4.984079653899256,0.10722878767450651,8.404417882509472,6.497745759641694,11.952238961697768,8893261380507.941,0.3160086883792243,0.2356605892563814,0.3960384001655454,True,False,False
"A:Mamba 2, 2.7B",chin,2700000000.0,111.11111111111111,1.8301287186162705,1.5757712071397427,2.231361146381025,0.08739637687130564,2.490386155848811,1.7273136214192282,3.6940834391430744,747115846754.6434,0.7784456197950713,0.669257285763812,0.8625787368665488,False,False,False
A:Granite 20B,chin,20000000000.0,125.0,1.9885507823884023,1.5652034240149195,2.762163659021305,0.14579037474722642,2.965652347165207,1.6956102720447586,5.286490977063915,7414130867913.018,0.7244317863766369,0.5300895740780619,0.8660264509411704,False,True,True
A:ALLaM 34B,chin,34000000000.0,152.94117647058823,2.1641304966360653,1.6566797498037777,3.1342733992538765,0.16463231274436615,3.492391489908196,1.9700392494113332,6.4028201977616295,18160435747522.617,0.667420418589417,0.44927708073820194,0.8333327238808304,False,True,True
A:Yi-Large,chin,100000000000.0,30.0,1.2157666789515056,0.935493722814311,1.751289204416394,0.16524414382582878,0.6473000368545168,-0.19351883155706706,2.2538676132491817,1941900110563.5503,0.9737291338292154,0.8190214708196769,0.9999069398448072,False,True,True
A:Fugaku-LLM,chin,13000000000.0,29.23076923076923,1.1564034026907342,0.9681707279999284,1.4450505967571354,0.10679559194222621,0.4692102080722025,-0.09548781600021472,1.3351517902714063,178299879067.43695,0.9853636106511884,0.9127585009559926,0.9999429861285125,False,True,False
A:OpenELM-1.1B,chin,1080000000.0,1503.2474565614998,4.67681329990415,3.8460092630717315,6.246192725367198,0.11525858404072169,11.030439899712448,8.538027789215194,15.738578176101594,17907999181917.0,0.22236429299661897,0.1591591450066602,0.2877775768859692,True,False,False
A:OpenELM-3B,chin,3040000000.0,616.2567448638042,3.440983193875744,2.7865169797178613,4.707660924097907,0.1246168084789567,7.322949581627232,5.359550939153584,11.122982772293721,13718963898805.08,0.36921123848465937,0.2590236252793091,0.47892868577554853,True,True,False
A:OpenELM-450M,chin,450000000.0,5198.071440329218,7.248282800362513,5.962785438704446,9.843727709328746,0.11898455759548747,18.744848401087538,14.888356316113338,26.53118312798624,43846677507147.266,0.0951826721978629,0.0688273237024582,0.1253462199368823,True,False,False
A:OpenELM-270M,chin,270000000.0,6280.363283036122,7.691114090775462,6.482910434859372,10.19900892287174,0.11067877468786047,20.073342272326386,16.448731304578118,27.597026768615223,34038328079232.586,0.08407031632083245,0.06436571207623112,0.10586478385025173,True,False,False
A:Arctic,chin,17000000000.0,221.14864475201847,2.4440534018414044,1.9034040045870613,3.458039534779769,0.15213620648039344,4.332160205524213,2.7102120137611836,7.374118604339308,16286873091105.193,0.5845162649012202,0.39522249680708255,0.7445794717270516,False,True,True
A:HGRN2 3B,chin,2900000000.0,34.48275862068966,1.1926619082266363,1.0655993429569424,1.3651692697369446,0.06759290412560126,0.5779857246799089,0.1967980288708271,1.095507809210834,57798572467.99089,0.978572750048887,0.9366735646597314,0.9970706476771897,False,False,False
A:HGRN2 1B,chin,1000000000.0,100.0,1.7262871109891653,1.5582922008475113,1.9638788164973613,0.0583369324868986,2.1788613329674957,1.674876602542534,2.8916364494920836,217886133296.7496,0.8146121089921855,0.7523115632755073,0.8684675161800937,False,False,False
A:Viking,chin,33000000000.0,60.60606060606061,1.5396412700136697,1.2134857412821975,2.1510620916798917,0.14644132407172636,1.618923810041009,0.6404572238465926,3.453186275039675,3237847620082.018,0.8791320679716638,0.6999105150177413,0.9734100674938362,False,True,True
A:DBRX,chin,36000000000.0,333.3333333333333,2.8841036756425056,2.1512608333528296,4.36720645295376,0.18120217401712593,5.652311026927517,3.4537825000584887,10.101619358861281,67827732323130.2,0.47515881786139036,0.2768733346282449,0.6600526092465836,False,True,True
A:Aramco Metabrain AI,chin,250000000000.0,28.0,1.2071255024470853,0.894335249238171,1.847038046698063,0.19014637221604902,0.6213765073412558,-0.31699425228548705,2.541114140094189,4349635551388.7905,0.9755848692747794,0.7902606706721245,0.9999158785798413,False,True,True
A:StarCoder 2 15B,chin,15000000000.0,273.36018,2.635297323851353,2.049701316557447,3.7493795283163776,0.15272863650274027,4.905891971554059,3.1491039496723414,8.248138584949132,20116132686068.586,0.5339046508899369,0.3533948687057887,0.6938546103085712,False,True,False
A:StarCoder 2 7B,chin,7000000000.0,499.57997142857135,3.238969174817778,2.5516168212578663,4.580859773039689,0.14333144522493815,6.716907524453334,4.654850463773599,10.742579319119068,23489427284083.266,0.40395436805723806,0.26544195590124225,0.5404570274095166,True,True,False
A:StarCoder 2 3B,chin,3000000000.0,1032.6694000000002,4.1580357605580724,3.3166859633926395,5.860153298474679,0.13472575464867498,9.474107281674218,6.950057890177918,14.580459895424038,29350862046306.44,0.27263985409818264,0.18030340652325713,0.3693969053907672,True,True,False
A:Griffin,chin,14000000000.0,21.428571428571427,1.033323962283795,0.8724544043564947,1.280620066628356,0.10344771836708667,0.09997188685138525,-0.38263678693051595,0.8418601998850681,29991566055.415573,0.9992485476175164,0.9587620774383225,0.9999949964313006,False,True,False
A:Hawk,chin,7000000000.0,42.857142857142854,1.314581083084945,1.1166960914159256,1.611880365012423,0.0961784763727626,0.9437432492548348,0.3500882742477769,1.8356410950372688,283122974776.45044,0.9492716156126738,0.8620400551597853,0.9911831164736117,False,False,False
A:Nemotron-4 15B,chin,15000000000.0,555.5934518518519,3.4192177500456467,2.608159305809141,5.130246787658479,0.16663128137229158,7.25765325013694,4.824477917427423,12.39074036297544,60484569323810.914,0.37277162620647203,0.2211365860030588,0.5269049602783952,True,True,False
A:DeciCoder-6B,chin,6000000000.0,35.0,1.2166424678117054,1.0490414537281543,1.4678631388154277,0.0881854433064001,0.6499274034351161,0.14712436118446282,1.4035894164462832,136484754721.37439,0.97353819018723,0.9087277514693314,0.998334531243867,False,False,False
A:InternLM2-20B,chin,20000000000.0,130.0,2.0173946224772537,1.5860286983399237,2.805756723886589,0.14653524073947172,3.052183867431761,1.758086095019771,5.4172701716597675,7935678055322.578,0.7148325814403635,0.5196514468137132,0.8586474384838542,False,True,True
A:Stable Code 3B,chin,2796431360.0,448.8474775753493,3.0578498040683044,2.508845320952905,4.08723774237242,0.11595214500130685,6.173549412204913,4.526535962858715,9.261713227117262,7748861190299.069,0.4385656181841439,0.32124498391931683,0.5504672067504026,True,True,False
A:DeepSeek-LLM-1.3b-base,chin,1300000000.0,384.61538461538464,2.845652225931368,2.421701132609558,3.5691148554959904,0.09216396907630141,5.536956677794104,4.265103397828675,7.707344566487971,2768478338897.0522,0.4837351026772769,0.38606641973924455,0.5736454602326062,True,False,False
A:Poro 34B,chin,34200000000.0,29.239766081871345,1.178968195895876,0.9486546368622762,1.570827740422882,0.13424178028816444,0.5369045876876279,-0.15403608941317126,1.7124832212686463,536904587687.6279,0.9812589251880188,0.8745383419936956,0.9999322548765642,False,True,True
A:CRYSTALCODER,chin,6700000000.0,206.26865671641792,2.3386847828055566,1.9001735993955262,3.1314685903936863,0.1246816959680343,4.01605434841667,2.7005207981865786,6.394405771181059,5550187109511.838,0.614500930195392,0.4591906877527035,0.7471648090854657,False,True,False
A:XVERSE-65B-2,chin,65000000000.0,49.23076923076963,1.445835108640202,1.115331154981737,2.0898132419472777,0.16191254867456426,1.3375053259206058,0.3459934649452112,3.269439725841833,4280017042945.973,0.9100356435491962,0.7176994915876533,0.9914563969961147,False,True,True
A:Mamba-2.8B,chin,2800000000.0,107.14285714285714,1.80715798601841,1.5547832054628412,2.2035761284880517,0.08770146475163164,2.4214739580552296,1.6643496163885236,3.610728385464155,726442187416.569,0.7864156612042217,0.6771957261510424,0.869823250717079,False,False,False
A:SEA-LION V1 3B,chin,3000000000.0,326.6666666666667,2.724925903202253,2.2511242678026444,3.588315709536113,0.11150729794751868,5.174777709606758,3.7533728034079332,7.764947128608339,5071282155414.623,0.5118426775950463,0.3867729636040507,0.6271498281451143,False,True,False
A:SEA-LION V1 7B,chin,7000000000.0,140.0,2.0302639189542284,1.6655460075225166,2.6638397522028603,0.11839686214120877,3.0907917568626853,1.9966380225675497,4.991519256608581,3028975921725.4316,0.710577308010827,0.558519705692093,0.8312251830556207,False,True,False
A:Granite 13B,chin,13000000000.0,240.63116370808677,2.5076099982364077,1.9694109686037076,3.513490786508254,0.14623422778020825,4.522829994709223,2.908232905811123,7.540472359524762,14148339983449.361,0.5671538776634277,0.38862873209690874,0.7214195215902419,False,True,False
A:Yuan 2.0,chin,102600000000.0,2.818214404685456,0.5104244843128557,0.41521418042938874,0.6604817389516254,0.12662649423048913,-1.4687265470614328,-1.7543574587118338,-1.0185547831451238,-424680515557.0745,0.7315327472074151,0.5962047181843324,0.8859768688540794,False,True,True
A:Nemotron-3-8B,chin,8000000000.0,475.0,3.187963803291389,2.501739991840134,4.534030871739353,0.14603203504973586,6.5638914098741665,4.5052199755204025,10.602092615218059,24942787357521.832,0.41335490495523075,0.26949540140269823,0.5541490026596376,True,True,False
A:HGRN 1B (WT 103),chin,1000000000.0,100.0,1.7262871109891653,1.5582922008475113,1.9638788164973613,0.0583369324868986,2.1788613329674957,1.674876602542534,2.8916364494920836,217886133296.7496,0.8146121089921855,0.7523115632755073,0.8684675161800937,False,False,False
A:Jais-30b (phase 1),chin,30000000000.0,14.233333333333333,0.9027532185787601,0.746537084222006,1.1537405246826054,0.11799632192463907,-0.29174034426371964,-0.7603887473339819,0.46122157404781605,-124573127000.60829,0.992698487055858,0.9407152956118233,0.999955815037934,False,True,True
