uid,tech,N_used,M_used,C_used,lnMstar,lnw,w,w_lo,w_hi,sd_lnw,s,s_lo,s_hi,M_extrap,C_extrap,Mstar
B:TinyLlama/TinyLlama_v1.1,chin_nls,1100000000.0,1818.1818181818182,1.32e+22,2.6753271045625384,1.896448351545045,6.6621906143623315,4.970857931896657,8.354387824120458,0.1386674374039702,0.8498992211594483,0.7988274833639342,0.8803024205899516,1.0,True,14.517097671913072
B:EleutherAI/pythia-70m,chin_nls,70426672.0,4258.22671274315,1.2672268412072755e+20,3.0895258872644624,2.067950515087425,7.908597944737712,6.409591844048755,9.130074734458406,0.0935818657146478,0.8735553372433873,0.8439838254399162,0.8904718713609391,1.0,False,21.966660832850405
B:EleutherAI/pythia-160m,chin_nls,162323040.0,1847.505665246289,2.9207700348862464e+20,3.015082296565777,1.7693360625018997,5.866956775378052,4.7863509190300455,6.813355380604361,0.09101286672943695,0.8295538831653378,0.7910725692877842,0.853229437752989,1.0,False,20.390768961759676
B:EleutherAI/pythia-410m,chin_nls,405334208.0,739.8653508168745,7.293407077890785e+20,2.933496973909522,1.4420740882290612,4.2294589971719745,3.4901630799805323,4.91014921591774,0.08964093612279668,0.763563141132554,0.7134804371360269,0.7963402014834506,1.0,False,18.793235173973706
B:EleutherAI/pythia-1b,chin_nls,1011782144.0,296.4005025967329,1.820556692400636e+21,2.851944359946792,1.1149433178452348,3.0493953279860193,2.528574542352964,3.5552303187682277,0.0898437492438069,0.672066133629039,0.6045202610204837,0.7187242709084266,0.0,False,17.321428210874597
B:EleutherAI/pythia-1.4b,chin_nls,1414648192.0,211.99103614306955,2.545456300658e+21,2.82206341342909,0.9950823277535985,2.7049470243249445,2.224372569057382,3.158608860920335,0.09031252313149479,0.6303069927036508,0.5504350242802319,0.6834049279186071,0.0,False,16.811503990881018
B:EleutherAI/pythia-2.8b,chin_nls,2775209280.0,108.06130483968401,4.99359062371074e+21,2.761988587726317,0.7541050854814682,2.1257083446314042,1.7529652300306002,2.4901317181682328,0.0918779565841722,0.5295685776811498,0.4295380291242036,0.5984148176966275,0.0,False,15.83129358283375
B:EleutherAI/pythia-6.9b,chin_nls,6857302528.0,43.73333898795722,1.233873130020982e+22,2.681342530561311,0.4306107727073467,1.5381967252780229,1.2640545082449297,1.8091407942555453,0.09521977622015855,0.34988809716829034,0.20889487480374158,0.44725142278851976,0.0,False,14.604687379254948
B:EleutherAI/pythia-12b,chin_nls,11846072896.0,25.315793565753186,2.13153072698213e+22,2.6326045749126363,0.23510894629660406,1.2650465833658477,1.0359069608452625,1.4951371985169608,0.09787414566104596,0.20951527544594542,0.03466234150600135,0.33116505897123794,0.0,True,13.909952274555906
B:meta-llama/Llama-3.2-1B,chin_nls,1235814400.0,7282.646973526122,6.67339776e+22,2.5308561098505535,2.4979893115891496,12.158023370891383,8.302078968752888,16.156511539238576,0.17772898615043908,0.9177497879799944,0.879548242824024,0.9381054506988501,1.0,True,12.564257918627353
B:meta-llama/Llama-3.2-3B,chin_nls,3212749824.0,2801.3385707059647,1.73488490496e+23,2.445680312187698,2.1563249190751286,8.639329011335262,5.902999953741593,11.588419590041653,0.17826538647854265,0.884250270051303,0.8305946115811581,0.9137069561358189,1.0,True,11.53839664117842
B:meta-llama/Llama-4-Scout-17B-16E,chin_nls,17000000000.0,2352.9411764705883,4.08e+24,2.1641605864778866,2.1983697651763467,9.010312594362937,5.586037145184412,13.101863592650192,0.2189015048921208,0.889016059151419,0.8209822144018366,0.9236749800569611,1.0,True,8.7072898315234
B:meta-llama/Llama-4-Maverick-17B-128E,chin_nls,17000000000.0,1294.1176470588234,2.244e+24,2.217459102118317,1.942722335497308,6.977720834873313,4.4942179056046125,9.900657036175982,0.20374409692497839,0.8566867285658389,0.7774918748926419,0.8989966023117352,1.0,True,9.183965675241668
B:Qwen/Qwen2.5-0.5B,chin_nls,494032768.0,36434.83016899802,5.3355538944e+22,2.55080271735883,3.1222847557308597,22.69818024217235,14.711740390103635,30.83678627937735,0.19615562420774735,0.9559436047590265,0.9320270767778988,0.9675711991859292,1.0,True,12.817388394451676
B:Qwen/Qwen2.5-1.5B,chin_nls,1543714304.0,11660.188645890788,1.66721144832e+23,2.4492275586170926,2.7148378534619777,15.10216111021476,9.91499980448019,20.668463598869323,0.19578906833637985,0.9337843112186359,0.8991427110721535,0.9516171100374048,1.0,True,11.579398856952443
B:Qwen/Qwen2.5-3B,chin_nls,3085938688.0,5832.9091468974775,3.33281378304e+23,2.3874749588502455,2.4671305813914,11.788571926563868,7.796419407332204,16.278293858906622,0.19611584621508296,0.9151720830793217,0.8717359921582025,0.9385685005647657,1.0,True,10.885971683789878
B:Qwen/Qwen2.5-7B,chin_nls,7615616512.0,2363.564390569986,8.22486583296e+23,2.306939711607651,2.1440807587877764,8.534192648877898,5.519057000907776,11.895856154780601,0.1971628334764992,0.8828242997149258,0.8188096263844494,0.9159371139841727,1.0,True,10.043641137427926
B:Qwen/Qwen2.5-14B,chin_nls,14770033664.0,1218.6837491015756,1.595163635712e+24,2.247885309709864,1.9071967271341954,6.734184557195047,4.383971133978955,9.461226679646323,0.19837129864024539,0.8515039212978558,0.7718963082924349,0.8943054601840085,1.0,True,9.467693412738315
B:Qwen/Qwen2.5-32B,chin_nls,32763876352.0,549.3855429869253,3.538498646016e+24,2.176855373649736,1.6222754159143893,5.0646012898464,3.320823368732421,7.180594564024182,0.20030834375489365,0.8025510908420733,0.6988698617892145,0.8607357662260804,1.0,True,8.818531624268742
B:Qwen/Qwen2.5-72B,chin_nls,72706203648.0,247.57172148810363,7.852269993984e+24,2.105792100591806,1.3372203804981027,3.8084427574084696,2.5135636046159497,5.3738297321630935,0.20276024027333642,0.7374254876078353,0.6021584661062153,0.8139129727138793,0.0,True,8.213606436090677
B:Qwen/Qwen3-0.6B-Base,chin_nls,596049920.0,60397.62575590984,1.2874678272e+23,2.472271193911414,3.3515563584514005,28.54712865247395,17.795135918892917,39.858966791549264,0.21414514191377007,0.9649702072606403,0.9438048686698532,0.9749115423580921,1.0,True,11.849328436043923
B:Qwen/Qwen3-1.7B-Base,chin_nls,1720574976.0,20923.23816291514,3.71644194816e+23,2.377761837099234,2.9724524008936726,19.53978025984793,12.316055963400222,27.54305847304494,0.2138436318395126,0.9488223518022417,0.9188051757014005,0.9636932114500409,1.0,True,10.780746773910987
B:Qwen/Qwen3-4B-Base,chin_nls,4022468096.0,8949.729156534248,8.68853108736e+23,2.302050432142676,2.668752384097157,14.42196489116328,9.162379231908599,20.531094148758154,0.21424511789341624,0.9306613205935117,0.8908580430160069,0.9512933897845631,1.0,True,9.994654820542733
B:Qwen/Qwen3-8B-Base,chin_nls,8190735360.0,4395.209760506778,1.76919883776e+24,2.238653550550568,2.414449429140543,11.183611291726486,6.980713520270272,16.01893180458197,0.21501916076465374,0.9105834444782797,0.8567481680638739,0.9375738649618344,1.0,True,9.38069215259004
B:Qwen/Qwen3-14B-Base,chin_nls,14768307200.0,2437.6524345322396,3.1899543552e+24,2.1861000983750625,2.203642559058368,9.05794758987835,5.641471690578251,13.092417641261644,0.21596022969736728,0.8895997144963134,0.8227412890026397,0.9236199128838946,1.0,True,8.900434523175997
B:Qwen/Qwen3-32B,chin_nls,32762123264.0,1098.8298807714295,7.076618625024e+24,2.115064511104036,1.9186985792215179,6.812087306019844,4.295665301673058,9.938611997304983,0.2176569321359916,0.8532021163151712,0.7672071891610075,0.8993823282092945,1.0,True,8.29012055369868
B:Qwen/Qwen3-30B-A3B-Base,chin_nls,3300000000.0,10909.09090909091,7.128e+23,2.319700188987701,2.739550587529841,15.480026615843547,9.838541321287817,22.001989985734042,0.21410048439037402,0.9354006278660711,0.8983589164954481,0.9545495657143561,1.0,True,10.17262398414171
B:Qwen/Qwen3-235B-A22B,chin_nls,22000000000.0,1636.3636363636363,4.752e+24,2.150567667818197,2.0611118562780835,7.854698252597185,4.921652219731761,11.406707723274314,0.2167484470435,0.8726876618501104,0.7968162000576096,0.9123322851553745,1.0,True,8.589733128496889
B:google/gemma-3-270m,chin_nls,268098176.0,22379.861323636906,9.651534336e+21,2.703240668637834,2.871087210346179,17.65620377598855,12.125660699634876,22.94021162631827,0.1680781815591767,0.9433626835820764,0.9175302670286567,0.956408423065603,1.0,False,14.928030222256918
B:google/gemma-3-1b-pt,chin_nls,999885952.0,2000.2281220168597,1.1998631424e+22,2.683834390057294,1.9305734975403208,6.893462491953464,5.137533613509024,8.640462447065854,0.1386393632529662,0.8549350197861713,0.8053540715781355,0.8842654538311683,1.0,False,14.641125588781179
B:google/gemma-3-4b-pt,chin_nls,3883079472.0,1030.1102588404608,9.3193907328e+22,2.5010820999120718,1.741785910699777,5.707527460435037,4.037109022747529,7.427077564567194,0.15770619758623095,0.8247927834019079,0.7522979948360593,0.8653575391792379,1.0,True,12.195683771406626
B:google/gemma-3-12b-pt,chin_nls,11770325040.0,1019.5130516123793,8.4746340288e+23,2.3042726786731134,1.8149968478600282,6.14105681994376,4.088648980680773,8.463136185913678,0.18763931718366153,0.8371615783211142,0.7554204323420552,0.8818404929292721,1.0,True,10.01689010453143
B:google/gemma-3-27b-pt,chin_nls,27015406640.0,518.2228121368007,2.26929415776e+24,2.2164598077284055,1.5837990215457491,4.873434972107996,3.2420737119278367,6.823746221179838,0.193514932397723,0.7948059211370884,0.6915554398652555,0.8534529322183529,1.0,True,9.17479277384304
B:allenai/OLMo-2-0425-1B,chin_nls,1484916736.0,2727.4256541209866,3.60834766848e+22,2.5856739743045987,2.0908626269143724,8.091892438685878,5.810184239618333,10.442993981832648,0.1570589330003967,0.8764195140287356,0.8278884182051877,0.9042420208476928,1.0,True,13.272231219053271
B:allenai/OLMo-2-1124-7B,chin_nls,7298617344.0,554.8996212727055,1.773564014592e+23,2.44371450361095,1.5214227432030203,4.578734927201664,3.2438901257350143,6.001397073919106,0.15918986295107432,0.7815990626452012,0.6917281531619646,0.8333721319081179,1.0,True,11.515736642006912
B:allenai/OLMo-2-1124-13B,chin_nls,13716198400.0,375.46846799766325,4.2383053056e+23,2.366047520579113,1.3985546512087854,4.049343022158037,2.8520909997507697,5.399473622621767,0.16674771513372275,0.75304635973589,0.6493800513071339,0.814796761704627,1.0,True,10.655194509104396
B:allenai/OLMo-2-0325-32B,chin_nls,32234279936.0,190.79067415839916,1.1894449296384e+24,2.2740505662683654,1.1688729470787234,3.218363327909659,2.252438412998631,4.333277684653449,0.17371833339450587,0.6892830615710799,0.5560366959517806,0.7692278056535455,0.0,True,9.718687381215318
B:allenai/OLMoE-1B-7B-0924,chin_nls,1300000000.0,3946.153846153846,4.0014e+22,2.5764561357616476,2.2395081601129316,9.388712408410752,6.636559627806204,12.214420099809969,0.16313492268157923,0.8934891222033637,0.8493195185333455,0.9181295557358832,1.0,True,13.150452067133386
B:allenai/Olmo-3-1025-7B,chin_nls,7298011136.0,826.2525073790187,2.6404204290048e+23,2.4082366258378114,1.6916583385142747,5.428475494853635,3.7493981239138416,7.231976394306469,0.1692490150697447,0.8157862182581406,0.7332905263855679,0.8617252123793889,1.0,True,11.114345105950541
B:allenai/Olmo-3-1125-32B,chin_nls,32233522176.0,173.73217762002974,1.0830463451136e+24,2.282404934068598,1.128819509049963,3.09200426178318,2.172295975800049,4.144392126136924,0.17142754965627993,0.676585180570452,0.5396575737651479,0.7587100907528938,0.0,True,9.80022097673363
B:HuggingFaceTB/SmolLM2-135M,chin_nls,134515008.0,14868.229424630446,1.614180096e+21,2.862670729511402,2.6479370087207474,14.124869085703107,10.264466042886854,17.801869078284557,0.14061569999787762,0.9292028836563039,0.9025765202182155,0.9438261232232159,1.0,False,17.508224282116185
B:HuggingFaceTB/SmolLM2-360M,chin_nls,361821120.0,11055.186607127853,8.68370688e+21,2.7126612449285714,2.5904901439942556,13.336306712133245,9.418365062465032,17.083339768097634,0.1571239829157293,0.925016721526792,0.8938244596203543,0.9414634366830628,1.0,False,15.06932536571385
B:HuggingFaceTB/SmolLM2-1.7B,chin_nls,1711376384.0,6427.574964128989,1.12950841344e+23,2.4839407655135437,2.4673722944200787,11.79142172239055,7.987199999210668,15.859872846956325,0.18302032847447153,0.9151925846141933,0.8747996794748066,0.9369477921008736,1.0,True,11.988414984499336
B:HuggingFaceTB/SmolLM3-3B-Base,chin_nls,3075098624.0,3642.1596083417194,2.066466275328e+23,2.430087675727324,2.2655009815485965,9.635950825651456,6.521617594628746,13.03647267068579,0.18386003636780826,0.8962219693631123,0.8466638091715761,0.9232921339030127,1.0,True,11.359878021908738
B:microsoft/Phi-3-mini-4k-instruct,chin_nls,3821079552.0,1282.360111407594,1.123397388288e+23,2.484424419110778,1.8343236046106757,6.260897870446191,4.386923549995651,8.216498128541625,0.16286808149683543,0.8402784998745342,0.7720498229332053,0.8782936496356881,1.0,True,11.994214626927631
B:microsoft/Phi-3-small-8k-instruct,chin_nls,7392274432.0,649.3265427513825,2.128975036416e+23,2.4274308828438445,1.5895152915583548,4.901372615781254,3.4356670322545773,6.470082011136914,0.16350436022895123,0.795975519841067,0.7089357057561619,0.8454424537001686,1.0,True,11.329737235465576
B:microsoft/Phi-3-medium-4k-instruct,chin_nls,13960238080.0,343.8336776560189,4.02054856704e+23,2.3707498690533786,1.362151595823411,3.9045853599517075,2.760151403235295,5.192389392862309,0.16504185678925617,0.743890859639865,0.6377010337810252,0.8074104377890755,1.0,True,10.705416935879747
B:microsoft/Phi-3.5-mini-instruct,chin_nls,3821079552.0,889.8008936297592,7.79500228608e+22,2.51700598135755,1.6780454692211677,5.355079068880132,3.8192967591209,6.920268904310342,0.15353561364151017,0.8132613940639494,0.738171694144507,0.8554969447246273,1.0,True,12.391440863801739
B:microsoft/Phi-3.5-MoE-instruct,chin_nls,6600000000.0,742.4242424242424,1.9404e+23,2.435699444338251,1.638873848192647,5.1493672764836145,3.5985883647904546,6.793967538155921,0.16379491813976796,0.8058013836832246,0.7221132570248195,0.8528106008184683,1.0,True,11.423806236220685
B:microsoft/phi-4,chin_nls,14659507200.0,668.5081473952959,8.6197902336e+23,2.302758581027261,1.6498940865390086,5.206428367129076,3.523937108618397,7.134038703742826,0.1830234501135814,0.8079297496315273,0.7162264906617297,0.8598269449427914,1.0,True,10.001735030831343
B:microsoft/Phi-4-mini-instruct,chin_nls,3836021760.0,1303.433690636833,1.150806528e+23,2.482275355106464,1.841566983802366,6.306412568912442,4.414061920464113,8.282865238996958,0.16339037198994594,0.8414312433459372,0.7734512976893501,0.8792688313590022,1.0,True,11.968465969679073
B:deepseek-ai/DeepSeek-V2-Lite,chin_nls,2400000000.0,2375.0,8.208e+22,2.512403363215574,2.065307078956824,7.8877196785275006,5.550148977873075,10.401800694437476,0.16621877194733978,0.8732206466816678,0.8198246562413503,0.9038627993963809,1.0,True,12.334538842865163
B:deepseek-ai/DeepSeek-V3-Base,chin_nls,37000000000.0,400.0,3.2856e+24,2.1834663022737333,1.4950881022469673,4.459729447725321,2.972509308220063,6.259070027126086,0.19579081998096212,0.7757711512051367,0.6635838961934826,0.8402318562236697,1.0,True,8.87702343697583
B:moonshotai/Kimi-K2-Base,chin_nls,32000000000.0,484.375,2.976e+24,2.1922896264775655,1.5667689442436554,4.791142708493105,3.1696887220391226,6.745066005229505,0.19651926296332178,0.7912815249215324,0.6845116073868981,0.8517434819429948,1.0,True,8.955694854047444
B:zai-org/GLM-4.5-Base,chin_nls,32000000000.0,718.75,4.416e+24,2.157105316040945,1.735531215013694,5.6719400233632005,3.671439282535752,8.121525477598809,0.206364782136624,0.8236934812637448,0.7276272537702625,0.8768704225876962,1.0,True,8.646073748926467
B:tiiuae/Falcon3-7B-Base,chin_nls,7455550464.0,1877.7956191968176,6.26266238976e+23,2.331238745527563,2.044210043603673,7.72305525066742,5.0585786142717275,10.652373884109364,0.19070987193958824,0.8705175649347348,0.8023160108298588,0.9061242112904293,1.0,True,10.290681176108924
B:tiiuae/falcon-11B,chin_nls,11102822400.0,495.3695377492483,3.663931392e+23,2.3790304757377045,1.5022633130502872,4.491844023282084,3.1412975420550384,5.991302912742598,0.16785275196168778,0.7773742821841522,0.6816602099571251,0.8330913968857842,1.0,True,10.794432324993874
B:ibm-granite/granite-3.0-2b-base,chin_nls,2533525504.0,4736.482810634458,1.82413836288e+23,2.4412078403793895,2.3642827967087037,10.636407614726393,7.196951713871783,14.452966983717566,0.18548600377513283,0.905983294715457,0.8610522843897164,0.9308100543558578,1.0,True,11.486906716934364
B:ibm-granite/granite-3.0-8b-base,chin_nls,8170835968.0,1468.6379762115425,5.88300189696e+23,2.336814170375865,1.9455300427251867,6.997339761307926,4.633149965658954,9.601231571476891,0.1869358841003734,0.8570885459171869,0.784164120002152,0.8958466950249616,1.0,True,10.348216338088326
B:swiss-ai/Apertus-8B-2509,chin_nls,8053338176.0,1862.5816614409612,7.2480043584e+23,2.3182117493373235,2.0461307166729217,7.737902969141784,5.050134669493242,10.712901566582683,0.19259684374336627,0.8707660196841535,0.8019854785178738,0.906654607644361,1.0,True,10.157493910149682
B:swiss-ai/Apertus-70B-2509,chin_nls,70599864480.0,212.46499707162045,6.3539878032e+24,2.124667419634167,1.2697692660375068,3.5600310475132866,2.368433012585445,4.98024938881614,0.19820049796006622,0.7191035733526794,0.5777799098871819,0.7992068424835024,0.0,True,8.370113289828089
B:marin-community/marin-8b-base,chin_nls,8030261248.0,1581.5176627239912,6.119059070976e+23,2.3333068155545478,1.9759802516607277,7.213687418232311,4.757954024656221,9.919016032701402,0.18834923650477556,0.861374642118185,0.7898256278186182,0.8991835483778673,1.0,True,10.311985046761768
B:apple/DCLM-7B,chin_nls,6889674752.0,362.8618316523979,1.0334512128e+23,2.49186449407542,1.3357478340363844,3.8028387755758373,2.776446604283159,4.883586343447131,0.1469304653369985,0.7370385496165093,0.6398273971999593,0.7952324522035297,1.0,True,12.08378527588599
B:m-a-p/neo_7b,chin_nls,7793716224.0,567.1235483772215,2.0668935426048e+23,2.430069244309669,1.5353352365322053,4.642881732662884,3.274276725573422,6.112077244052028,0.1615370536020786,0.7846165253435265,0.6945890394084298,0.8363895022803989,1.0,True,11.359668645181964
B:LLM360/K2,chin_nls,65286184960.0,21.444046713064363,5.48403953664e+23,2.343074904043668,0.2836162079945357,1.3279231866382912,0.9911603764050756,1.6988577235403026,0.14171181007216013,0.24694439402662013,-0.00891845941923707,0.41136918875344736,0.0,True,10.413206996835287
B:stabilityai/stablelm-3b-4e1t,chin_nls,2795443200.0,1430.9001163035614,6.70906368e+22,2.530380905095181,1.8593117660360239,6.419317258611255,4.577772209774272,8.319425708169673,0.15726347450023448,0.8442201935636472,0.7815531323588271,0.8797993954056227,1.0,True,12.558288741919604
B:meta-llama/Llama-2-7b-hf,chin245,6738417664.0,296.80558548411165,8.0861011968e+22,2.1731072102222733,1.412145473187346,4.104752600266958,2.486218718992641,7.906969793615162,0.2893287830180752,0.7563799582135684,0.5977827725449766,0.8735293005915497,0.0,True,8.78554019381123
B:meta-llama/Llama-2-13b-hf,chin245,13015866880.0,153.6586090222828,1.5619040256e+23,2.0879907372937936,1.1821774199644626,3.2614680626039996,1.9779328234568596,6.304146431804057,0.29310750995189083,0.6933896083588853,0.49442165672123956,0.8413742429974251,0.0,True,8.06868675481126
B:meta-llama/Llama-2-70b-hf,chin245,68976653312.0,28.99531803831451,8.27719839744e+23,1.8723889579448176,0.5996636037501215,1.821505949545367,1.0813241658755564,3.5515516272205723,0.3044767210904073,0.4510037146737885,0.07520794267064915,0.7184329259539456,0.0,True,6.503815196013851
B:huggyllama/llama-7b,chin245,6738417664.0,148.40279274205582,4.0430505984e+22,2.262723341091169,1.0981156294227894,2.9985103922084,1.9363480487764744,5.283683660391862,0.25299774276984227,0.6665010724663519,0.48356391784427766,0.8107381016209749,0.0,True,9.609222756460067
B:huggyllama/llama-13b,chin245,13015866880.0,76.8293045111414,7.809520128e+22,2.1776068681626883,0.868147576199906,2.3824933758341156,1.548421542511762,4.212627133258773,0.2570926578035458,0.5802716556767349,0.35418103368811543,0.7626184401403626,0.0,True,8.825161193126988
B:huggyllama/llama-30b,chin245,32528947456.0,43.03858899503889,2.732431586304e+23,2.0156813123507806,0.7006290137829723,2.0150197841415407,1.2473604693844285,3.738142403766772,0.2807250283484425,0.5037269569906331,0.19830712569118106,0.7324874517909373,0.0,True,7.505839460671307
B:huggyllama/llama-65b,chin245,65285665792.0,21.444217241505925,5.483995926528e+23,1.9256133257610806,0.45728293962007527,1.5797758021863384,0.9686263485278651,2.9413637518076867,0.28595851036944137,0.366998786399915,-0.0323898389919055,0.6600216483304978,0.0,True,6.859354394781106
B:meta-llama/Meta-Llama-3-70B,chin245,70553706496.0,212.60399694026586,6.34983358464e+24,1.6089619523794756,1.5046173925228263,4.502430637067261,2.2529023966700357,11.375190809950324,0.40852630077726804,0.7778977444389087,0.556128129883444,0.9120893867445933,0.0,True,4.997620765981968
B:meta-llama/Meta-Llama-3-8B,chin245,8030261248.0,1867.9342473118006,7.2272351232e+23,1.8899267189570281,2.2637292092019923,9.618893229995704,4.8548801808988635,24.02802790511866,0.39658397298541204,0.8960379353331852,0.7940216930719691,0.9583819361310558,1.0,True,6.618883624575254
B:meta-llama/Llama-3.1-405B,chin245,405853388800.0,38.437525546170825,3.798787719168e+25,1.377685265386149,0.9112222607459,2.4873608797450175,1.2096168544356032,6.373819990891518,0.4224713424777198,0.5979674649773734,0.17329194254110208,0.8431082143158976,0.0,True,3.965711425653511
B:meta-llama/Llama-3.1-70B,chin245,70553706496.0,212.60399694026586,6.34983358464e+24,1.6089619523794756,1.5046173925228263,4.502430637067261,2.2529023966700357,11.375190809950324,0.40852630077726804,0.7778977444389087,0.556128129883444,0.9120893867445933,0.0,True,4.997620765981968
B:meta-llama/Llama-3.1-8B,chin245,8030261248.0,1867.9342473118006,7.2272351232e+23,1.8899267189570281,2.2637292092019923,9.618893229995704,4.8548801808988635,24.02802790511866,0.39658397298541204,0.8960379353331852,0.7940216930719691,0.9583819361310558,1.0,True,6.618883624575254
B:Qwen/Qwen1.5-72B,chin245,72287920128.0,41.50070986532617,1.301182562304e+24,1.8139046688450824,0.7669803730407381,2.153254402008872,1.2323308693221953,4.424073013312159,0.32551754081264106,0.5355866919082793,0.18852961903809284,0.7739639474775909,0.0,True,6.13435334791752
B:Qwen/Qwen1.5-32B,chin245,32512218112.0,123.03067069187851,7.80293234688e+23,1.880017633823586,1.1764298852966633,3.242776428708335,1.8435019356089408,6.884842320303841,0.33489073154689547,0.6916222804794715,0.457554136134019,0.8547533910760837,0.0,True,6.553620426558677
B:Qwen/Qwen1.5-14B,chin245,14167290880.0,282.34050065611416,3.4001498112e+23,1.987415225174515,1.4665971602559154,4.3344605429198895,2.454891290118972,9.162878270007411,0.329848917685764,0.7692907825326852,0.5926499865696551,0.8908639872175023,0.0,True,7.296649171527275
B:Qwen/Qwen1.5-7B,chin245,7721324544.0,518.0458323187923,1.85311789056e+23,2.065887020960014,1.6786125961499554,5.3581169397736526,3.046033013138864,11.291075332587834,0.32653600578786274,0.8133672685310516,0.6717041490730516,0.911434476297059,1.0,True,7.892295425184062
B:Qwen/Qwen1.5-4B,chin245,3950369280.0,607.5381388142022,5.6885317632e+22,2.2185773528846005,1.6812848247355028,5.37245420071245,3.215472334910478,10.564876645597911,0.2962135566143265,0.8138653280902072,0.6890036996608646,0.905346741514803,1.0,True,9.194241396241162
B:Qwen/Qwen1.5-1.8B,chin245,1836828672.0,1306.5998133548298,2.64503328768e+22,2.3175826066018965,1.9487776457236947,7.020101283086182,4.230268201434117,13.749974010852018,0.29282769790273594,0.8575519127609539,0.7636083689301338,0.9272725898092053,1.0,True,10.151105406497024
B:Qwen/Qwen1.5-0.5B,chin245,619570176.0,3873.6532082525546,8.9218105344e+21,2.4580897184754615,2.328400365860185,10.261513729620763,6.252555327541826,20.878054531795698,0.28905096208606923,0.9025484907637543,0.8400653896503548,0.9521028169326278,1.0,False,11.682473397611139
B:Qwen/Qwen-72B,chin245,72287920128.0,41.50070986532617,1.301182562304e+24,1.8139046688450824,0.7669803730407381,2.153254402008872,1.2323308693221953,4.424073013312159,0.32551754081264106,0.5355866919082793,0.18852961903809284,0.7739639474775909,0.0,True,6.13435334791752
B:Qwen/Qwen-14B,chin245,14167290880.0,211.75537549208562,2.5501123584e+23,2.0246092800253868,1.3362629992009474,3.8047983703536072,2.2177087497301295,7.751217869184981,0.31478908657540866,0.7371739833070148,0.5490841616954035,0.8709880154478038,0.0,True,7.573151384978078
B:Qwen/Qwen-7B,chin245,7721324544.0,310.8274993912754,1.111870734336e+23,2.131931026092687,1.4471834057540889,4.251123945567373,2.530227212707567,8.38904120035335,0.29965048338784644,0.7647680912614426,0.6047785768101389,0.8807968662786065,0.0,True,8.431131837860544
B:Qwen/Qwen2-72B,chin245,72706203648.0,96.27789168981808,3.053660553216e+24,1.7036126352392884,1.1488326513148248,3.1545083483514422,1.6921583785563683,7.227170459428759,0.3691638266954401,0.6829933892796309,0.40903876807729406,0.861633262199403,0.0,True,5.493758530635359
B:Qwen/Qwen2-7B,chin245,7615616512.0,919.1639296661056,3.19855893504e+23,1.995317239290178,1.936961407144521,6.937638252376825,3.750987851477413,15.708749627485753,0.3560030673741185,0.8558587283421125,0.7334035620493606,0.9363412095988665,1.0,True,7.35453580556541
B:Qwen/Qwen2-1.5B,chin245,1543714304.0,4534.517806735306,6.4836000768e+22,2.201663314510892,2.494468122073405,12.115287950378518,6.6431333236895345,27.356015167766405,0.34917003403771407,0.9174596588957874,0.8494686240250543,0.9634449683600739,1.0,True,9.040037426643009
B:Qwen/Qwen2-0.5B,chin245,494032768.0,24289.886779332013,3.5570359296e+22,2.2792815981472554,3.1366479497689035,23.026551191873416,12.150325813867129,57.43949249044912,0.3744485207130754,0.9565718725454239,0.9176976802664252,0.9825903754256485,1.0,True,9.769659346483323
B:deepseek-ai/DeepSeek-V2,chin245,21000000000.0,385.7142857142857,1.0206e+24,1.8453066850531643,1.6487701469699214,5.200579943526658,2.755579624301649,12.062150496595228,0.36908282585460717,0.8077137529162042,0.6370999439896673,0.9170960435054869,1.0,True,6.33004082165014
B:01-ai/Yi-6B,chin245,6061035520.0,494.9649263893441,1.0909863936e+23,2.134382561532248,1.6328489240574928,5.118436002155672,2.9918701288330776,10.381350582034408,0.31012067958204026,0.804627819986644,0.6657608930404907,0.9036734197445789,1.0,True,8.451826412733947
B:01-ai/Yi-34B,chin245,34388917248.0,87.23740786501426,6.19000510464e+23,1.9099562137559642,1.0264928508517794,2.791259285609736,1.6291221836185306,5.712755298316905,0.32034833747271474,0.641738764594363,0.3861724982598626,0.8249531184550088,0.0,True,6.752793112610695
B:01-ai/Yi-1.5-34B,chin245,34388917248.0,104.68488943801712,7.428006125568e+23,1.8863840880197413,1.1090935042204695,3.031609007699545,1.739737897233629,6.351786848883454,0.32978830637675216,0.6701421596715655,0.42520077214498353,0.8425639865141594,0.0,True,6.595476847942093
B:01-ai/Yi-1.5-9B,chin245,8829407232.0,407.72839052577524,1.907151962112e+23,2.062171075766863,1.5840355449707726,4.874587789968069,2.794453493854215,10.141057719640692,0.32169540985187517,0.7948544486042479,0.6421482761479911,0.9013909566786855,1.0,True,7.863022509894319
B:01-ai/Yi-1.5-6B,chin245,6061035520.0,593.9579116672129,1.30918367232e+23,2.110810435796024,1.7154495774261829,5.559174229877808,3.1966952070502668,11.542613442596087,0.3197410919561362,0.8201171687288563,0.6871769326664257,0.913364507529147,1.0,True,8.254928664097791
B:google/gemma-7b,chin245,8537680896.0,702.7669542921273,3.07356512256e+23,2.000470974501166,1.8272011135470994,6.216463112245405,3.4047714846065342,13.807887218611663,0.34843669612043093,0.839136823955383,0.7062945326812254,0.9275776239936188,1.0,True,7.392536975578659
