set,uid,model,dev,M,C,dlo,dhi,sign,w_lo,w_hi,s_lo,s_hi
"PI-1 IsoFLOP anchors, e from A2/published paths",B:01-ai/Yi-6B,Yi-6B,01.AI,494.9649263893441,1.0909863936e+23,1.9534971359690037,5.043726140840725,w>1,2.198805049302511,13.51752417627101,0.5452075206407168,0.9260219558729975
"PI-1 IsoFLOP anchors, e from A2/published paths",B:01-ai/Yi-34B,Yi-34B,01.AI,87.23740786501426,6.19000510464e+23,-0.09606273069530769,3.5786656382324367,ambiguous,0.9516142792658363,6.344587004850291,-0.050845938095309934,0.8423853279597989
"PI-1 IsoFLOP anchors, e from A2/published paths",B:google/gemma-7b,gemma-7b,Google,702.7669542921273,3.07356512256e+23,2.2218289349968448,5.555842496816589,w>1,2.450131505536289,17.608532423425608,0.5918586419788442,0.9432093501063357
"PI-1 IsoFLOP anchors, e from A2/published paths",B:google/gemma-2b,gemma-2b,Google,1197.044537258206,4.5111103488e+22,3.1901783815310187,5.7890828035816995,w>1,3.6208581822479307,19.86186262132306,0.7238223786552248,0.9496522547222519
"PI-1 IsoFLOP anchors, e from A2/published paths",B:google/gemma-2-27b,gemma-2-27b,Google,477.464969761453,2.12371600896e+24,1.432218920377677,5.470842590472315,w>1,1.7818715205170854,16.85251034322266,0.43879230994734814,0.940661659323523
"PI-1 IsoFLOP anchors, e from A2/published paths",B:tiiuae/falcon-180B,falcon-180B,TII,19.49615636151623,3.76997386752e+24,-1.9078191729869953,2.3620976377202574,ambiguous,0.3734491526182993,3.3855263453246045,-1.677740712460782,0.7046249539954119
"PI-1 IsoFLOP anchors, e from A2/published paths",B:tiiuae/falcon-40b,falcon-40b,TII,23.902875602367764,2.5101582336e+23,-1.2276114225134913,2.143227121267835,ambiguous,0.5305748987733557,3.023788141418249,-0.8847480389892461,0.6692890000120942
"PI-1 IsoFLOP anchors, e from A2/published paths",B:tiiuae/falcon-7b,falcon-7b,TII,207.83712911547445,6.495470784e+22,1.1484071018312356,4.095098273746422,w>1,1.589139931954652,8.283181045221186,0.3707287949337515,0.879273434379787
"PI-1 IsoFLOP anchors, e from A2/published paths",B:microsoft/phi-2,phi-2,Microsoft,503.65440121420426,2.3349344256e+22,2.2039635704528906,4.820626928303369,w>1,2.4325399768673845,12.046868354867508,0.5889070644225153,0.9169908750936128
"PI-1 IsoFLOP anchors, e from A2/published paths",B:microsoft/phi-1_5,phi-1_5,Microsoft,105.76260081009076,1.276443648e+21,1.145837528252228,2.806520964786436,w>1,1.587493801556318,4.258671768728534,0.3700762806005048,0.7651850026707836
