design,E,ssr,gamma,in_set
Chinchilla,1.2896205748623581,0.0018680319050430332,0.10820425504634872,False
Chinchilla,1.2914550280271695,0.0018585783148055927,0.108360862238321,False
Chinchilla,1.2932894811919808,0.001849122883460441,0.10851791958766141,False
Chinchilla,1.295123934356792,0.0018396657112337731,0.10867542857291304,False
Chinchilla,1.2969583875216033,0.0018302068995319732,0.10883339117522367,False
Chinchilla,1.2987928406864147,0.0018207465509541567,0.10899180961522395,False
Chinchilla,1.300627293851226,0.0018112847693048913,0.10915068542515786,False
Chinchilla,1.3024617470160373,0.001801821659607291,0.10931002097001033,False
Chinchilla,1.3042962001808487,0.0017923573281157846,0.10946981800679635,False
Chinchilla,1.30613065334566,0.0017828918823295137,0.10963007854845243,False
Chinchilla,1.3079651065104714,0.0017734254310054717,0.10979080500633552,False
Chinchilla,1.3097995596752827,0.0017639580841723398,0.10995199865921755,False
Chinchilla,1.3116340128400938,0.0017544899531436067,0.11011366241433398,False
Chinchilla,1.3134684660049052,0.001745021150531715,0.11027579709284176,False
Chinchilla,1.3153029191697165,0.001735551790262076,0.11043840569687136,False
Chinchilla,1.3171373723345279,0.0017260819875868113,0.11060149026734382,False
Chinchilla,1.3189718254993392,0.0017166118590993542,0.11076505242166444,False
Chinchilla,1.3208062786641506,0.0017071415227488188,0.11092909425073746,False
Chinchilla,1.322640731828962,0.0016976710978541666,0.1110936183630889,False
Chinchilla,1.3244751849937733,0.0016882007051197126,0.1112586266223995,False
Chinchilla,1.3263096381585846,0.0016787304666494576,0.1114241207375323,False
Chinchilla,1.3281440913233957,0.0016692605059624847,0.11159010335036601,False
Chinchilla,1.329978544488207,0.0016597909480080243,0.11175657651747643,False
Chinchilla,1.3318129976530184,0.0016503219191808835,0.11192354208623587,False
Chinchilla,1.3336474508178298,0.0016408535473374651,0.1120910026683618,False
Chinchilla,1.335481903982641,0.0016313859618108967,0.11225895994455837,False
Chinchilla,1.3373163571474525,0.0016219192934277228,0.11242741654783488,False
Chinchilla,1.3391508103122638,0.0016124536745234755,0.11259637458973708,False
Chinchilla,1.3409852634770751,0.0016029892389592972,0.11276583599844289,False
Chinchilla,1.3428197166418865,0.0015935261221385537,0.11293580344183962,False
Chinchilla,1.3446541698066976,0.0015840644610232934,0.11310627884065728,False
Chinchilla,1.346488622971509,0.0015746043941513707,0.11327726467033522,False
Chinchilla,1.3483230761363203,0.0015651460616535012,0.11344876269356138,False
Chinchilla,1.3501575293011316,0.001555689605270509,0.11362077596350725,False
Chinchilla,1.351991982465943,0.0015462351683709326,0.11379330625798323,False
Chinchilla,1.3538264356307543,0.0015367828959686146,0.11396635600279728,False
Chinchilla,1.3556608887955657,0.0015273329347408032,0.11413992731862473,False
Chinchilla,1.357495341960377,0.001517885433046087,0.11431402316843839,False
Chinchilla,1.3593297951251884,0.0015084405409427014,0.11448864537413095,False
Chinchilla,1.3611642482899995,0.0014989984102071869,0.11466379632025782,False
Chinchilla,1.3629987014548108,0.001489559194353351,0.11483947871126104,False
Chinchilla,1.3648331546196222,0.0014801230486507226,0.11501569444970669,False
Chinchilla,1.3666676077844335,0.001470690130144326,0.1151924462941646,False
Chinchilla,1.3685020609492449,0.0014612605976734702,0.11536973658711899,False
Chinchilla,1.3703365141140562,0.0014518346118920554,0.11554756787246416,False
Chinchilla,1.3721709672788676,0.0014424123352878959,0.11572594245156743,False
Chinchilla,1.374005420443679,0.0014329939322035138,0.11590486279151821,False
Chinchilla,1.3758398736084902,0.0014235795688553033,0.11608433162311503,False
Chinchilla,1.3776743267733014,0.0014141694133556505,0.1162643509916233,False
Chinchilla,1.3795087799381127,0.0014047636357323063,0.11644492376893559,False
Chinchilla,1.381343233102924,0.0013953624079504651,0.11662605239022658,False
Chinchilla,1.3831776862677354,0.001385965903933716,0.11680773922612997,False
Chinchilla,1.3850121394325468,0.0013765742995853919,0.11698998691136729,False
Chinchilla,1.386846592597358,0.0013671877728107765,0.11717279828688075,False
Chinchilla,1.3886810457621694,0.0013578065035390531,0.11735617559000512,False
Chinchilla,1.3905154989269808,0.0013484306737452725,0.11754012152685152,False
Chinchilla,1.3923499520917921,0.0013390604674736396,0.11772463883777973,False
Chinchilla,1.3941844052566033,0.001329696070859885,0.11790973029289264,False
Chinchilla,1.3960188584214146,0.0013203376721543899,0.11809539814011469,False
Chinchilla,1.397853311586226,0.0013109854617460207,0.11828164513317432,False
Chinchilla,1.3996877647510373,0.0013016396321851764,0.11846847417181688,False
Chinchilla,1.4015222179158486,0.0012923003782083103,0.11865588792132833,False
Chinchilla,1.40335667108066,0.0012829678967620586,0.11884388885769542,False
Chinchilla,1.4051911242454713,0.001273642387027442,0.11903247968761704,False
Chinchilla,1.4070255774102827,0.0012643240504452006,0.11922166355425617,False
Chinchilla,1.4088600305750938,0.001255013090740355,0.1194114428401121,False
Chinchilla,1.4106944837399051,0.0012457097139484835,0.1196018207141088,False
Chinchilla,1.4125289369047165,0.0012364141284403898,0.11979279981907215,False
Chinchilla,1.4143633900695278,0.0012271265449488467,0.11998438283739017,False
Chinchilla,1.4161978432343392,0.0012178471765949023,0.12017657232714955,False
Chinchilla,1.4180322963991505,0.0012085762389143061,0.12036937175195253,False
Chinchilla,1.4198667495639619,0.0011993139498845278,0.12056278360556519,False
Chinchilla,1.4217012027287732,0.0011900605299523586,0.12075681118593365,False
Chinchilla,1.4235356558935846,0.0011808162020609857,0.12095145663049184,False
Chinchilla,1.4253701090583957,0.001171581191678637,0.12114672377536263,False
Chinchilla,1.427204562223207,0.0011623557268262627,0.12134261501806741,False
Chinchilla,1.4290390153880184,0.001153140038106747,0.12153913330722849,False
Chinchilla,1.4308734685528297,0.0011439343587332864,0.12173628168591015,False
Chinchilla,1.432707921717641,0.0011347389245592971,0.12193406309228531,False
Chinchilla,1.4345423748824524,0.001125553974107726,0.12213248078059472,False
Chinchilla,1.4363768280472637,0.0011163797486014827,0.12233153781144009,False
Chinchilla,1.438211281212075,0.0011072164919932472,0.12253123676839268,False
Chinchilla,1.4400457343768864,0.0010980644509968934,0.12273158149844636,False
Chinchilla,1.4418801875416976,0.0010889238751183475,0.12293257425019874,False
Chinchilla,1.443714640706509,0.0010797950166870779,0.1231342187936489,False
Chinchilla,1.4455490938713202,0.001070678130888148,0.12333651738771792,False
Chinchilla,1.4473835470361316,0.0010615734757945263,0.12353947417256698,False
Chinchilla,1.449218000200943,0.0010524813123996145,0.12374309197451663,False
Chinchilla,1.4510524533657543,0.0010434019046506187,0.12394737363762195,False
Chinchilla,1.4528869065305656,0.0010343355194818366,0.1241523229204587,False
Chinchilla,1.454721359695377,0.0010252824268487397,0.12435794263816878,False
Chinchilla,1.4565558128601883,0.0010162428997620137,0.1245642361830246,False
Chinchilla,1.4583902660249994,0.001007217214322699,0.12477120731230784,False
Chinchilla,1.4602247191898108,0.0009982056497572223,0.12497885836526126,False
Chinchilla,1.4620591723546221,0.0009892084884527922,0.12518719295068037,False
Chinchilla,1.4638936255194335,0.0009802260159937318,0.1253962149670966,False
Chinchilla,1.4657280786842448,0.0009712585211979084,0.12560592744848595,False
Chinchilla,1.4675625318490562,0.0009623062961536004,0.12581633369096004,False
Chinchilla,1.4693969850138675,0.000953369636256823,0.1260274369461385,False
Chinchilla,1.4712314381786789,0.0009444488402495497,0.12623923980186338,False
Chinchilla,1.4730658913434902,0.0009355442102573974,0.12645174915066937,False
Chinchilla,1.4749003445083013,0.0009266560518292025,0.1266649647077372,False
Chinchilla,1.4767347976731127,0.0009177846739756972,0.12687889044820153,False
Chinchilla,1.478569250837924,0.0009089303892095264,0.12709353137591575,False
Chinchilla,1.4804037040027354,0.0009000935135854934,0.12730889050796754,False
Chinchilla,1.4822381571675467,0.0008912743667413342,0.12752497246564815,False
Chinchilla,1.484072610332358,0.0008824732719389729,0.12774177751363744,False
Chinchilla,1.4859070634971694,0.0008736905561062186,0.12795931228783605,False
Chinchilla,1.4877415166619807,0.0008649265498792276,0.12817757961492762,False
Chinchilla,1.489575969826792,0.00085618158764526,0.12839658292300846,False
Chinchilla,1.4914104229916032,0.0008474560075860302,0.12861632639841827,False
Chinchilla,1.4932448761564145,0.0008387501517216157,0.12883681275556713,False
Chinchilla,1.495079329321226,0.0008300643659550731,0.12905804666719753,False
Chinchilla,1.4969137824860372,0.000821399000117066,0.1292800318081123,False
Chinchilla,1.4987482356508486,0.0008127544080120217,0.12950277095495527,False
Chinchilla,1.50058268881566,0.0008041309474637922,0.12972626888340985,False
Chinchilla,1.5024171419804713,0.0007955289803626658,0.12995052938643747,False
Chinchilla,1.5042515951452826,0.0007869488727126106,0.13017555573174483,False
Chinchilla,1.506086048310094,0.0007783909946790841,0.13040135263141792,False
Chinchilla,1.507920501474905,0.0007698557206379952,0.13062792275800866,False
Chinchilla,1.5097549546397164,0.0007613434292241242,0.13085527129649047,False
Chinchilla,1.5115894078045278,0.0007528545033816284,0.13108340149362604,False
Chinchilla,1.5134238609693391,0.0007443893304140056,0.13131231750981923,False
Chinchilla,1.5152583141341505,0.0007359483020352157,0.13154202332549925,False
Chinchilla,1.5170927672989618,0.0007275318144213955,0.13177252283557128,False
Chinchilla,1.5189272204637732,0.0007191402682631845,0.1320038204300672,False
Chinchilla,1.5207616736285845,0.0007107740688188077,0.13223592003097961,False
Chinchilla,1.5225961267933958,0.0007024336259677012,0.13246882565613002,False
Chinchilla,1.524430579958207,0.0006941193542648079,0.13270254160196668,False
Chinchilla,1.5262650331230183,0.0006858316729956628,0.13293707192299684,False
Chinchilla,1.5280994862878297,0.0006775710062323382,0.13317242069305157,False
Chinchilla,1.529933939452641,0.000669337782889685,0.133408592336817,False
Chinchilla,1.5317683926174523,0.0006611324367827112,0.13364559123839517,False
Chinchilla,1.5336028457822637,0.0006529554066843755,0.13388342150189161,False
Chinchilla,1.535437298947075,0.0006448071363844499,0.1341220871241013,False
Chinchilla,1.5372717521118864,0.0006366880747488281,0.13436159295821085,False
Chinchilla,1.5391062052766977,0.0006285986757796607,0.13460194322963615,False
Chinchilla,1.5409406584415088,0.0006205393986765475,0.13484314240472584,False
Chinchilla,1.5427751116063202,0.0006125107078982067,0.1350851946276491,False
Chinchilla,1.5446095647711315,0.0006045130732249012,0.13532810438056403,False
Chinchilla,1.5464440179359429,0.0005965469698220459,0.13557187643227422,False
Chinchilla,1.5482784711007542,0.0005886128783042795,0.13581651524825158,False
Chinchilla,1.5501129242655656,0.0005807112848004883,0.13606202509897206,False
Chinchilla,1.551947377430377,0.0005728426810196484,0.1363084109011157,False
Chinchilla,1.5537818305951883,0.0005650075643178,0.13655567719055214,False
Chinchilla,1.5556162837599996,0.0005572064377652298,0.13680382850067369,False
Chinchilla,1.5574507369248107,0.0005494398102152771,0.13705286936519584,False
Chinchilla,1.559285190089622,0.0005417081963736206,0.13730280507808793,False
Chinchilla,1.5611196432544334,0.0005340121168684312,0.13755363984946226,False
Chinchilla,1.5629540964192448,0.0005263520983218848,0.13780537848615698,False
Chinchilla,1.564788549584056,0.0005187286734218555,0.13805802594274336,False
Chinchilla,1.5666230027488675,0.0005111423809953683,0.13831158708393199,False
Chinchilla,1.5684574559136788,0.0005035937660823895,0.13856606681258238,False
Chinchilla,1.5702919090784901,0.000496083380011048,0.1388214698488529,False
Chinchilla,1.5721263622433015,0.0004886117804734216,0.13907780138696654,False
Chinchilla,1.5739608154081126,0.0004811795316025443,0.1393350661642522,False
Chinchilla,1.575795268572924,0.0004737872040506806,0.13959326956559706,False
Chinchilla,1.5776297217377353,0.0004664353750680421,0.13985241630190665,False
Chinchilla,1.5794641749025466,0.0004591246285829937,0.1401125113722527,False
Chinchilla,1.581298628067358,0.0004518555552832671,0.1403735602068106,False
Chinchilla,1.5831330812321693,0.00044462875269814874,0.14063556773942398,False
Chinchilla,1.5849675343969807,0.0004374448252816629,0.14089853938156233,False
Chinchilla,1.586801987561792,0.0004303043844971347,0.14116248045491564,False
Chinchilla,1.5886364407266034,0.0004232080489027071,0.1414273955832921,False
Chinchilla,1.5904708938914145,0.0004161564442379877,0.14169329046433657,False
Chinchilla,1.5923053470562258,0.0004091502035118572,0.14196017074302694,False
Chinchilla,1.5941398002210372,0.0004021899670915007,0.142228041563083,False
Chinchilla,1.5959742533858485,0.00039527638279268114,0.1424969082832256,False
Chinchilla,1.5978087065506599,0.0003884101059709045,0.14276677632897553,False
Chinchilla,1.5996431597154712,0.0003815917996144198,0.1430376512467466,False
Chinchilla,1.6014776128802826,0.0003748221344377056,0.14330953860718543,False
Chinchilla,1.603312066045094,0.00036810178897686726,0.14358244405733947,False
Chinchilla,1.6051465192099053,0.00036143144968588353,0.14385637314174032,False
Chinchilla,1.6069809723747164,0.00035481181103442133,0.14413133128171893,False
Chinchilla,1.6088154255395277,0.0003482435756067045,0.14440732467270997,False
Chinchilla,1.610649878704339,0.0003417274542021143,0.14468435865826096,False
Chinchilla,1.6124843318691504,0.00033526416593672334,0.1449624391121903,False
Chinchilla,1.6143187850339618,0.0003288544383463173,0.1452415718312533,False
Chinchilla,1.616153238198773,0.0003224990074911329,0.14552176289166613,False
Chinchilla,1.6179876913635844,0.0003161986180615,0.14580301793701636,False
Chinchilla,1.6198221445283958,0.0003099540234853491,0.14608534320878788,False
Chinchilla,1.6216565976932071,0.0003037659860369382,0.1463687443344374,False
Chinchilla,1.6234910508580183,0.0002976352769471462,0.14665322760907584,False
Chinchilla,1.6253255040228296,0.00029156267651526393,0.146938799111379,False
Chinchilla,1.627159957187641,0.000285548974222277,0.1472254645706549,False
Chinchilla,1.6289944103524523,0.00027959496884573756,0.14751323083397597,False
Chinchilla,1.6308288635172636,0.0002737014685761826,0.1478021036758531,False
Chinchilla,1.632663316682075,0.00026786929113515755,0.14809208952343722,False
Chinchilla,1.6344977698468863,0.0002620992638948905,0.14838319441680103,False
Chinchilla,1.6363322230116977,0.0002563922239993907,0.14867542504046394,False
Chinchilla,1.638166676176509,0.00025074901848766933,0.14896878757316717,False
Chinchilla,1.6400011293413201,0.0002451705044182013,0.1492632886002122,False
Chinchilla,1.6418355825061315,0.000239657548995318,0.1495589345767413,False
Chinchilla,1.6436700356709428,0.00023421102969727032,0.14985573213501105,False
Chinchilla,1.6455044888357542,0.00022883183440615347,0.15015368763721143,False
Chinchilla,1.6473389420005655,0.0002235208615395163,0.1504528079150432,False
Chinchilla,1.6491733951653769,0.0002182790201839052,0.15075309967848352,False
Chinchilla,1.6510078483301882,0.00021310723023013843,0.1510545694915932,False
Chinchilla,1.6528423014949996,0.000208006422510589,0.1513572244585505,False
Chinchilla,1.654676754659811,0.00020297753893817517,0.15166107109160687,False
Chinchilla,1.656511207824622,0.0001980215326475792,0.15196611630581625,False
Chinchilla,1.6583456609894334,0.0001931393681381209,0.15227236739002464,False
Chinchilla,1.6601801141542447,0.00018833202141889762,0.15257983095682598,False
Chinchilla,1.662014567319056,0.00018360048015576337,0.15288851433591422,False
Chinchilla,1.6638490204838674,0.0001789457438203615,0.15319842439110626,False
Chinchilla,1.6656834736486787,0.00017436882384146756,0.15350956844521513,False
Chinchilla,1.66751792681349,0.00016987074375813296,0.1538219537256195,False
Chinchilla,1.6693523799783014,0.00016545253937523123,0.15413558739310454,False
Chinchilla,1.6711868331431128,0.00016111525892104867,0.15445047686334956,False
Chinchilla,1.673021286307924,0.00015685996320718867,0.1547666295167108,False
Chinchilla,1.6748557394727352,0.00015268772579065662,0.15508405269288647,False
Chinchilla,1.6766901926375466,0.00014859963313819857,0.15540275393111175,False
Chinchilla,1.678524645802358,0.00014459678479314197,0.1557227408899594,False
Chinchilla,1.6803590989671693,0.0001406802935443366,0.1560440210508945,False
Chinchilla,1.6821935521319806,0.0001368512855977126,0.156366601954914,False
Chinchilla,1.684028005296792,0.00013311090075010867,0.15669049178459027,True
Chinchilla,1.6858624584616033,0.00012946029256575536,0.15701569768771476,True
Chinchilla,1.6876969116264147,0.00012590062855495502,0.15734222805503292,True
Chinchilla,1.6895313647912258,0.00012243309035568246,0.1576700905391906,True
Chinchilla,1.6913658179560371,0.00011905887391748423,0.15799929313018554,True
Chinchilla,1.6932002711208485,0.00011577918968810712,0.15832984395317343,True
Chinchilla,1.6950347242856598,0.00011259526280286668,0.15866175083327158,True
Chinchilla,1.6968691774504712,0.00010950833327651604,0.15899502229706333,True
Chinchilla,1.6987036306152825,0.00010651965619809032,0.15932966628102496,True
Chinchilla,1.7005380837800939,0.00010363050192839356,0.15966569106932127,True
Chinchilla,1.7023725369449052,0.00010084215630041466,0.16000310529782433,True
Chinchilla,1.7042069901097165,9.815592082250242e-05,0.16034191704536827,True
Chinchilla,1.7060414432745277,9.557311288460146e-05,0.1606821348986032,True
Chinchilla,1.707875896439339,9.309506596738625e-05,0.16102376745710564,True
Chinchilla,1.7097103496041504,9.072312985436586e-05,0.16136682333728547,True
Chinchilla,1.7115448027689617,8.845867084720884e-05,0.1617113111391713,True
Chinchilla,1.713379255933773,8.630307198397392e-05,0.1620572395772251,True
Chinchilla,1.7152137090985844,8.425773326066242e-05,0.16240461757927047,True
Chinchilla,1.7170481622633957,8.232407185591581e-05,0.16275345404938668,True
Chinchilla,1.718882615428207,8.050352235894058e-05,0.16310375772480631,True
Chinchilla,1.7207170685930184,7.879753700084613e-05,0.16345553780420363,True
Chinchilla,1.7225515217578296,7.720758588927874e-05,0.16380880292659694,True
Chinchilla,1.724385974922641,7.573515724641575e-05,0.16416356333833126,True
Chinchilla,1.7262204280874522,7.438175765057847e-05,0.16451982750833719,True
Chinchilla,1.7280548812522636,7.31489122812275e-05,0.16487760493790762,True
Chinchilla,1.729889334417075,7.203816516765052e-05,0.16523690499904395,True
Chinchilla,1.7317237875818863,7.105107944123412e-05,0.1655977369606944,True
Chinchilla,1.7335582407466976,7.018923759137953e-05,0.1659601105223279,True
Chinchilla,1.735392693911509,6.945424172531266e-05,0.16632403545598187,True
Chinchilla,1.7372271470763203,6.884771383162597e-05,0.16668952125607164,True
Chinchilla,1.7390616002411314,6.837129604760678e-05,0.1670565776729892,True
Chinchilla,1.7408960534059428,6.802665093072774e-05,0.1674252145273888,True
Chinchilla,1.7427305065707541,6.78154617339426e-05,0.16779544204317223,True
Chinchilla,1.7445649597355655,6.773943268512637e-05,0.16816726992189018,True
Chinchilla,1.7463994129003768,6.78002892706094e-05,0.16854070842817429,True
Chinchilla,1.7482338660651882,6.799977852296434e-05,0.16891576783068543,True
Chinchilla,1.7500683192299995,6.833966931304133e-05,0.16929245804280965,True
Chinchilla,1.7519027723948108,6.882175264624154e-05,0.16967078981997755,True
Chinchilla,1.7537372255596222,6.944784196335837e-05,0.17005077326408932,True
Chinchilla,1.7555716787244333,7.021977344574732e-05,0.17043241895328543,True
Chinchilla,1.7574061318892447,7.113940632509602e-05,0.1708157376367633,True
Chinchilla,1.759240585054056,7.220862319781385e-05,0.17120073995380772,True
Chinchilla,1.7610750382188674,7.34293303441395e-05,0.17158743655002004,True
Chinchilla,1.7629094913836787,7.4803458051926e-05,0.17197583804634836,True
Chinchilla,1.76474394454849,7.633296094538079e-05,0.17236595593809126,True
Chinchilla,1.7665783977133014,7.80198183186581e-05,0.17275780106357672,True
Chinchilla,1.7684128508781127,7.986603447445055e-05,0.17315138451615406,True
Chinchilla,1.770247304042924,8.187363906776184e-05,0.17354671744217795,True
Chinchilla,1.7720817572077352,8.40446874546437e-05,0.17394381134627315,True
Chinchilla,1.7739162103725465,8.638126104644048e-05,0.17434267748001564,True
Chinchilla,1.7757506635373579,8.888546766917848e-05,0.17474332745143878,True
Chinchilla,1.7775851167021692,9.155944192841882e-05,0.17514577272112158,True
Chinchilla,1.7794195698669806,9.440534557965158e-05,0.17555002512522458,True
Chinchilla,1.781254023031792,9.742536790431024e-05,0.1759560963120356,True
Chinchilla,1.7830884761966033,0.0001006217260914471,0.17636399817771048,True
Chinchilla,1.7849229293614146,0.00010399666562511229,0.17677374293990517,True
Chinchilla,1.786757382526226,0.00010755246067777622,0.1771853425552827,True
Chinchilla,1.788591835691037,0.00011129141450959607,0.17759880920055288,True
Chinchilla,1.7904262888558484,0.00011521585987385104,0.17801415530926512,True
Chinchilla,1.7922607420206598,0.00011932815942841287,0.178431392890783,True
Chinchilla,1.7940951951854711,0.0001236307061536537,0.17885053479463503,True
Chinchilla,1.7959296483502825,0.00012812592377662576,0.17927159360616438,True
Chinchilla,1.7977641015150938,0.00013281626720175279,0.1796945819134909,True
Chinchilla,1.7995985546799051,0.00013770422294810903,0.18011951278111737,False
Chinchilla,1.8014330078447165,0.00014279230959338179,0.1805463987147087,False
Chinchilla,1.8032674610095278,0.0001480830782246587,0.1809752530724194,False
Chinchilla,1.805101914174339,0.00015357911289609784,0.18140608900070546,False
Chinchilla,1.8069363673391503,0.00015928303109375387,0.18183891983023576,False
Chinchilla,1.8087708205039617,0.0001651974842073418,0.18227375862069015,False
Chinchilla,1.810605273668773,0.00017132515800943757,0.1827106190578628,False
Chinchilla,1.8124397268335843,0.0001776687731420133,0.18314951498490553,False
Chinchilla,1.8142741799983957,0.00018423108561043766,0.18359045950887334,False
Chinchilla,1.816108633163207,0.00019101488728526952,0.18403346718773284,False
Chinchilla,1.8179430863280184,0.00019802300641151585,0.1844785515509857,False
Chinchilla,1.8197775394928297,0.00020525830812613338,0.18492572677573663,False
Chinchilla,1.8216119926576408,0.00021272369498322955,0.1853750070432187,False
Chinchilla,1.8234464458224522,0.00022042210748773823,0.185826406501615,False
Chinchilla,1.8252808989872635,0.00022835652463694314,0.18627994017279795,False
Chinchilla,1.8271153521520749,0.0002365299644709553,0.18673562205096653,False
Chinchilla,1.8289498053168862,0.00024494548463132964,0.1871934670395665,False
Chinchilla,1.8307842584816976,0.0002536061829286516,0.18765348998663658,False
Chinchilla,1.832618711646509,0.00026251519791874737,0.1881157058320241,False
Chinchilla,1.8344531648113203,0.0002716757094882537,0.18858012955835024,False
Chinchilla,1.8362876179761316,0.0002810909394487727,0.1890467768218667,False
Chinchilla,1.8381220711409427,0.00029076415214105886,0.18951566223783733,False
Chinchilla,1.839956524305754,0.0003006986550480135,0.18998680174319454,False
Chinchilla,1.8417909774705654,0.000310897799417546,0.19046021110447958,False
Chinchilla,1.8436254306353768,0.0003213649808955937,0.19093590567236918,False
Chinchilla,1.845459883800188,0.0003321036401681789,0.1914139017517464,False
Chinchilla,1.8472943369649995,0.0003431172636145048,0.19189421610951152,False
Chinchilla,1.8491287901298108,0.00035440938396988397,0.19237686297529452,False
Chinchilla,1.8509632432946221,0.0003659835809991082,0.1928618595655992,False
Chinchilla,1.8527976964594335,0.0003778434821804238,0.19334922247412603,False
Chinchilla,1.8546321496242446,0.00038999276340070325,0.19383896748119286,False
Chinchilla,1.856466602789056,0.00040243514966090154,0.19433111406833026,False
Chinchilla,1.8583010559538673,0.0004151744157934183,0.1948256759786752,False
Chinchilla,1.8601355091186786,0.000428214387190278,0.19532267151587432,False
Chinchilla,1.86196996228349,0.0004415589405431914,0.19582211845903524,False
Chinchilla,1.8638044154483013,0.00045521200459504177,0.19632403287880654,False
Chinchilla,1.8656388686131127,0.00046917756090375106,0.19682843281034457,False
Chinchilla,1.867473321777924,0.0004834596446177871,0.19733533696686859,False
Chinchilla,1.8693077749427354,0.0004980623452644595,0.19784476152926875,False
Chinchilla,1.8711422281075465,0.0005129898075503265,0.19835672563931606,False
Chinchilla,1.8729766812723578,0.0005282462321749049,0.198871246935412,False
Chinchilla,1.8748111344371692,0.0005438358766569083,0.19938834350084345,False
Chinchilla,1.8766455876019805,0.0005597630561737099,0.19990803458926645,False
Chinchilla,1.8784800407667919,0.000576032144414673,0.20043033803804097,False
Chinchilla,1.8803144939316032,0.000592647574447444,0.2009552733457706,False
Chinchilla,1.8821489470964146,0.0006096138395988108,0.20148285915350503,False
Chinchilla,1.883983400261226,0.0006269354943490961,0.20201311433128014,False
Chinchilla,1.8858178534260372,0.0006446171552412518,0.20254605823130806,False
Chinchilla,1.8876523065908484,0.0006626635018046113,0.2030817110164289,False
Chinchilla,1.8894867597556597,0.00068107927749288,0.20362009179088594,False
Chinchilla,1.891321212920471,0.000699869290638006,0.20416122018749797,False
Chinchilla,1.8931556660852824,0.0007190384154190606,0.20470511704585947,False
Chinchilla,1.8949901192500938,0.0007385915928462551,0.20525180148453095,False
Chinchilla,1.896824572414905,0.0007585338317617225,0.20580129507764555,False
Chinchilla,1.8986590255797164,0.0007788702098558117,0.20635361750033945,False
Chinchilla,1.9004934787445278,0.0007996058746996909,0.2069087898480594,False
Chinchilla,1.9023279319093391,0.0008207460447952084,0.20746683316652395,False
Chinchilla,1.9041623850741503,0.0008422960106412051,0.2080277684853898,False
Chinchilla,1.9059968382389616,0.000864261135817273,0.20859161703544749,False
Chinchilla,1.907831291403773,0.0008866468580848584,0.2091584001901874,False
Chinchilla,1.9096657445685843,0.0009094586905067658,0.20972814081183397,False
Chinchilla,1.9115001977333956,0.0009327022225839797,0.2103008593637236,False
Chinchilla,1.913334650898207,0.000956383121411526,0.21087657867860846,False
Chinchilla,1.9151691040630183,0.0009805071328529025,0.2114553208627338,False
Chinchilla,1.9170035572278297,0.0010050800827334147,0.21203710879124316,False
Chinchilla,1.918838010392641,0.0010301078780532806,0.21262196486482454,False
Chinchilla,1.9206724635574521,0.0010555965082199633,0.21320991237089087,False
Chinchilla,1.9225069167222635,0.0010815520463011096,0.21380097376382728,False
Chinchilla,1.9243413698870748,0.0011079806502971754,0.2143951733176415,False
Chinchilla,1.9261758230518862,0.0011348885644354842,0.21499253429712692,False
Chinchilla,1.9280102762166975,0.0011622821204848447,0.21559308013427303,False
Chinchilla,1.9298447293815089,0.0011901677390918851,0.21619683566027054,False
Chinchilla,1.9316791825463202,0.0012185519311389025,0.21680382402599777,False
Chinchilla,1.9335136357111316,0.0012474412991242902,0.2174140708615315,False
Chinchilla,1.935348088875943,0.0012768425385648987,0.21802759994471343,False
Chinchilla,1.937182542040754,0.001306762439421866,0.21864443770147854,False
Chinchilla,1.9390169952055654,0.0013372078875494979,0.2192646071762001,False
Chinchilla,1.9408514483703767,0.0013681858661674035,0.21988813535447152,False
Chinchilla,1.942685901535188,0.0013997034573576118,0.22051504693580073,False
Chinchilla,1.9445203546999994,0.0014317678435852147,0.22114536886794783,False
Chinchilla,1.9463548078648107,0.0014643863092445026,0.22177912567993932,False
Chinchilla,1.948189261029622,0.0014975662422300612,0.22241634572028168,False
Chinchilla,1.9500237141944334,0.0015313151355339273,0.22305705384650765,False
Chinchilla,1.9518581673592448,0.001565640588868232,0.22370127828913497,False
Chinchilla,1.953692620524056,0.001600550310315205,0.22434904506474312,False
Chinchilla,1.9555270736888672,0.0016360521180036028,0.2250003815626735,False
Chinchilla,1.9573615268536786,0.0016721539418129302,0.22565531695775337,False
Chinchilla,1.95919598001849,0.00170886382510504,0.22631387764062236,False
Chinchilla,1.9610304331833013,0.001746189926485208,0.22697609214061984,False
Chinchilla,1.9628648863481126,0.0017841405215905366,0.22764198860328216,False
Chinchilla,1.964699339512924,0.0018227240049088923,0.22831159536198792,False
Chinchilla,1.9665337926777353,0.0018619488916273822,0.22898494287919993,False
Chinchilla,1.9683682458425467,0.001901823819510244,0.22966205853793933,False
Chinchilla,1.9702026990073578,0.0019423575508089336,0.23034296977418278,False
Chinchilla,1.9720371521721691,0.001983558974202195,0.23102771211731163,False
Chinchilla,1.9738716053369805,0.0020254371067690517,0.2317163132249764,False
Chinchilla,1.9757060585017918,0.0020680010959925697,0.23240880272364178,False
Chinchilla,1.9775405116666032,0.002111260221798542,0.2331052119915825,False
Chinchilla,1.9793749648314145,0.002155223898625481,0.23380557113622713,False
Chinchilla,1.9812094179962259,0.002199901677529948,0.23450991158176268,False
Chinchilla,1.9830438711610372,0.00224530324832543,0.2352182646839662,False
Chinchilla,1.9848783243258485,0.0022914384417570327,0.23593066217801817,False
