rep,slope|edu|P,mean|edu|P,slope_main|edu|P,mean_main|edu|P,slope|edu|T,mean|edu|T,slope_main|edu|T,mean_main|edu|T,slope|web|P,mean|web|P,slope_main|web|P,mean_main|web|P,slope|web|T,mean|web|T,slope_main|web|T,mean_main|web|T
0,-0.11838807154523075,0.1913846116204513,-0.19276378167138336,0.018995676510321233,0.14852129332047265,0.38243996151748655,-0.8724748316159344,-0.39459372028336204,0.11414599696892176,-0.03568381687626689,0.018289046993496125,-0.1861585739705713,0.2955976991485752,0.3569612882520191,0.1214254096008584,0.08586389357965855
2,-0.4565699431795383,-0.19951603516874533,-0.05332443366974163,0.1752931372811011,-0.13166279506486497,0.15974123949752025,-0.15885885937868624,0.13887109650369348,0.02372074164546862,-0.044982802756553836,-0.1868817327527451,-0.31075380430204197,0.26449067747666904,0.3925983270609515,0.1546073756223556,-0.25827405768115447
1,-0.2589662264007339,-0.313301784043707,0.005184430391772257,-0.1654181452237344,-0.04805750100249356,0.10336070398974641,0.07905723563668361,-0.031282742124984796,-0.17802011923800334,-0.2691355455453589,-0.08262111056251144,-0.3991082938607544,-0.08861200361719646,-0.3257397911866415,0.04435901555693188,-0.6684216747566912
3,-0.13949448937414122,-0.2652607375493409,-0.14023111966423038,-0.3336297128813521,0.23088054137830294,0.25261767516617034,-0.18231948755663305,-0.28910722955845986,0.17829236242629012,-0.15661345259258377,0.14502497167466086,-0.5702164932775411,0.37772399103100607,0.30649340566335753,0.33037551893913114,-0.3112891204359996
5,0.004425242393446685,0.22794895621700687,-0.04871061685928278,0.0036726301347565545,0.3426361830324719,0.6411857625721263,0.044375742108985934,0.08636027737556744,-0.07422762344056762,0.07767677008917853,-0.025856951210325566,0.025029347460274732,0.022879487910541212,0.08149013469706476,-0.2737747015209575,-0.10222036434655431
4,0.24502929486603997,0.0444372803383628,0.08802743326289375,-0.1473217132399377,0.4102589522724953,0.25957356414344174,0.17262574810827397,-0.06592941655595834,-0.1013032805141993,-0.06058198366342147,0.08444485208310958,0.03925017730076059,0.1049820498495634,0.3840761997385045,0.1369996963625679,0.32585804925612205
6,-0.08974787927964276,-0.0008444793421382255,0.03695042029328683,0.0919721920096932,0.5581347730322449,0.13306712746683444,0.19396297265848464,0.1330579748885825,-0.4978973308979847,-0.13654463704228323,0.13682332698428812,0.2719371765796901,0.06352344067282269,0.3313067206984399,0.3000396715022109,0.34957611729227817
7,-0.17757326935109397,-0.07080926640236987,-0.00431634192818297,-0.028130714526310944,0.201072198391434,0.2220033680556551,0.04489884088385145,0.06781028963995173,-0.2572783848273749,-0.2426598054556635,-0.1777188622348149,-0.21297568304531397,0.0511288880395384,0.09722245648834367,-0.41637461386667307,-0.3933544162016725
8,-0.0958301153810618,-0.21663217067716092,-0.06329076902586782,-0.14519492315419918,0.1436882518218161,0.027340358732463915,-0.12267794345240213,-0.20399692672764488,0.0566028663947788,0.21889855269126085,-0.2532769119159206,-0.037239588129000765,0.20424232505559423,0.3001808285206548,-0.46333042847716904,-0.18718373034060773
10,-0.2106188171757761,-0.11181005953082615,-0.033494310723864724,-0.015243495856903171,-0.20454304740827298,-0.09851951413534853,-0.12607359241065613,-0.13519077480854644,0.102266574774695,0.07615454008849287,-0.14183887008166024,-0.13176498626533714,0.25477832219145796,0.2347611740405778,-0.32522792602734246,-0.2829426079183415
11,0.165113873538841,0.4168201146565747,0.05460212860099847,0.16468579551464488,0.2548805237143539,0.7389517727342024,0.48910062401052146,0.473608571878214,-0.05229801216159166,0.22122206655467572,0.09716487703377617,0.25455528197251576,-0.16321470094020493,-0.010764319542047329,0.014909296997255747,0.0648986176049721
9,-0.01028972077972519,0.19364815895373752,-0.4153142448671114,-0.6390455421005805,0.26392275209854166,0.6296411594990177,-2.1268520654101684,-1.115874809671284,-0.0028373724795302323,0.06969035330951202,0.011649125207740777,-0.07610822015364468,0.17527072502685617,0.31713264696177,1.080039726727511,0.07634328774593109
