rep,slope|edu|P,mean|edu|P,slope_main|edu|P,mean_main|edu|P,slope|edu|T,mean|edu|T,slope_main|edu|T,mean_main|edu|T,slope|web|P,mean|web|P,slope_main|web|P,mean_main|web|P,slope|web|T,mean|web|T,slope_main|web|T,mean_main|web|T
0,-0.1253152977869521,-0.5005664511211829,-0.13325974002190705,-0.47347807549872645,0.0545117671099258,-0.28055790652220775,-0.2494827584460777,-0.49842797167908054,-0.13040732331259278,-0.5047336971230544,-0.13503892826622302,-0.4739409752554567,0.050351835572608264,-0.28820733605761795,-0.24496355610496728,-0.4996962713242894
