rep,slope|edu|P,mean|edu|P,slope_main|edu|P,mean_main|edu|P,slope|edu|T,mean|edu|T,slope_main|edu|T,mean_main|edu|T,slope|web|P,mean|web|P,slope_main|web|P,mean_main|web|P,slope|web|T,mean|web|T,slope_main|web|T,mean_main|web|T
2,-0.26098748581102577,-0.21985990999790095,-0.1733711289050459,-0.11011792173472315,0.02385484751842228,0.07532695857822468,-0.6230931495836938,-0.3267455688787452,-0.0343210391486433,-0.04532847570341356,0.014129893855394388,-0.1292261156600774,0.19996678710093949,0.2708021505303071,0.007395645663375572,-0.0918952955696292
0,0.02207108977180742,0.13913583884082178,-0.04450656075357133,0.0010624745883608601,0.15476958625165146,0.19919468503924798,-0.0959567106974355,-0.09829834959783786,-0.02547132282541702,0.11396432960070708,0.15391068928271376,0.2048999331159945,0.1460272599411672,0.28242063591541255,0.1099507513353561,0.12480086896530806
1,0.0533176179051049,0.15473601953390204,0.002297118656038039,0.12582883142312104,0.2608063689800879,0.3276990010754024,-0.1833808824339807,-0.011767541496636244,-0.1540498350080251,-0.1112460529711872,-0.505159046364057,-0.1910756024031084,0.10622682788696809,0.13296650357985154,-0.9912903464437637,-0.3439958308202004
3,0.02342810564853086,0.27005210297524945,0.04273956004924352,0.315618154839109,0.1248907217082641,0.10229338124017838,-0.15540624607954273,-0.09145749262935861,0.05067232113433159,0.1566968047708432,-0.1813196348589626,0.03177455391887443,0.19469386747438605,0.39022619990990715,-0.4404712139128077,0.0533682700656077
4,-0.10297013592297832,0.11097783925425446,0.020378309607834367,0.2560563961587874,0.10757946728123961,0.35600593076640147,-0.09393165132421709,0.14399348967151823,-0.20118787847732233,-0.07766725651636505,-0.10750027110346952,-0.02937371331308086,0.21311765642707972,0.32615258254310564,-0.357077010260196,-0.21706911490808078
5,0.12220886005827737,0.0632142302238206,-0.34377134648253355,-0.34979600953008566,0.4439394782211968,0.5076459805084966,-0.7763902856518499,-0.29587476367251675,-0.00986146264108565,0.1196845561343889,-0.0033672786913362504,0.08132765261063875,0.11342363326035192,0.127331168923174,-0.07566590601374287,-0.07212593512550662
6,-0.1742893067414468,-0.18055062736381522,0.011194927628142911,-0.03975298759795967,0.012882165094213976,-0.12311843186080196,0.04013588323984655,-0.1047738906038675,-0.8001163891283817,-0.5439342671694202,0.07242453216080341,0.04043833577371494,-0.16256766527057867,-0.13060402011517694,0.016551787529519673,0.1584268546147078
7,-0.037202074067854,0.12666916482918592,-0.06522561131963256,-0.08989459517134032,0.19912240545528326,0.23348774425066823,-0.18201399826917694,-0.15161979071901865,-0.07877568454093414,0.039190233774784186,-0.22851178108432693,-0.006947250412155149,0.07626712997266184,0.15735527314011738,-0.6774107721005218,-0.19250445766946156
8,0.08063520802351407,0.27147476119163394,0.08697011139167804,0.11046738773181404,0.24992622120544697,0.39586468146384285,0.21115884358384546,0.21907791324542977,0.03128714075714318,0.10009665626800128,-0.03406717434684563,0.017882411618500186,0.2504276173548863,0.4112350026600475,-0.08666658499747486,-0.053861745068301915
9,-0.1716847924319617,-0.2613011956204801,-0.15504936589811222,-0.156876177585165,0.028590912192292473,-0.2204427144937843,-0.41768852729464534,-0.4274188600964912,0.042869722056840504,0.10367704553441404,0.06298781672025329,0.03615115043527391,0.19830334321249907,0.32417675672152324,0.057937070085984935,0.0936100530215856
11,-0.09885010770286964,-0.13052479781683246,-0.08097161639570877,-0.0462467002450693,0.034366856684063196,-0.04048837466586521,-0.15721074839174098,-0.12844361868555074,-0.10607109956204974,-0.1908133271445319,-0.09549320617977637,-0.17131635570677117,0.12761522675173329,0.2804555181184081,-0.14874894274073358,-0.035343399623552894
10,-0.039242967970890934,0.007072852273743585,0.052212966516061846,0.1245904575345556,0.07931351697773581,0.10935073074402017,-0.008671461401819331,0.09937629959874388,-0.03242912214320506,0.0579888535149172,0.04122582717335228,0.08241918591474272,0.18410566440285317,0.3775414809297552,0.04972745787114569,0.06235452164403806
12,-0.057202814533144346,0.13145494165302865,-0.006612567338587115,0.01738443589838398,0.22634369194743914,0.4262627077680068,-0.1639272574311334,0.025536087923935285,0.02776455399891828,0.1180959805570154,0.15871604504248382,0.13371168849689752,0.20816891672772556,0.40513190407263827,0.1775275251619396,0.2947388016156801
15,-0.253185938490133,-0.13869759972466805,-0.10551221229135774,-0.11572964713270122,-0.12557549524814088,-0.059683172541951636,-0.31010116916641356,-0.24735443307641872,0.1308964548187353,0.060703528293412426,0.06297956097365277,-0.07119759450777946,0.36392466886634856,0.51791011419975,0.08071947495140522,0.2586422727153679
14,-0.10912793596665697,0.01625089207497651,0.1500431864676119,0.14540616982272553,0.10447665455103382,0.3349577541224684,0.25539281773159184,0.3150483721685989,0.044113572187893454,0.1613693612655134,0.0615509017514662,0.12143267821173573,0.2002703237704016,0.2435698856078219,0.08235792835732732,-0.004740528544700751
13,-0.3423903732175728,-0.28288417339261485,-0.1624481974063672,-0.12843683070118123,0.01983058072091133,0.015898263768863535,-0.3660144876603189,-0.19059924509081463,0.0036655814983889454,0.07053509694565406,-0.0324534791249862,-0.04847978596559881,0.11153651088952858,0.2325234806133297,-0.27715340711137304,-0.014092967587951347
16,-0.17036388803952884,-0.07475405508391089,0.09038704909655149,0.2287350567060538,-0.13125469571570175,0.004653433823676019,-0.1854622764318646,0.25741005936484534,-0.129929538987999,-0.015690397353777256,0.05797465942570612,0.12492500112309578,0.012162544163271607,0.10878308896290514,-0.003291639545715035,0.1784660076420808
17,-0.10158768290062412,-0.0674843429344816,-0.07348182665810832,0.0008660643621232518,0.23000386393963776,0.3578428556098765,0.39475197683911284,-0.6434764139293241,-0.04137655143573908,-0.04390017544958048,0.031181788902004674,0.060773580568086454,0.12610929454364317,0.0655983809368627,0.018909890212041956,0.10006082588500227
18,-0.1743598757158693,-0.13542462385435503,-0.2642491395700829,-0.17329477378255181,0.03380828930350236,0.01250000354993038,-0.563668708186672,-0.33848819532405283,-0.05080285695725777,0.0629325474045276,0.002577237138547354,0.02885191859232356,0.13465242838175323,0.1176220143593784,-0.05037556385123786,-0.19800803344256426
19,-0.1404859669402016,0.05874344559079813,0.11778272094390992,0.20415931430390952,0.10227625203078548,0.3559191617670682,0.1147996498455312,0.343666406029818,-0.030154084181065997,0.0486258864112039,-0.2426604066563123,-0.09729523752112029,0.20827638707930637,0.20242460849563776,-0.5658111010908836,-0.40793625047211207
20,0.24734760970951195,0.11685558422478462,0.005268309097572098,-0.013068133726689518,0.38682526165425435,0.187502437129397,0.0677159396756633,-0.07637800929569565,-0.16402310798575598,0.01294807715265415,-0.00046832795285200714,-0.0019791425682850294,0.04052866197173391,0.12972975327487274,-0.061982460781922905,-0.006127042912834686
22,-0.017107087845206943,0.14941059548921234,-0.0062665202389485175,0.035794945258924994,0.28035120985109574,0.5451222300574999,-0.016363550817695173,0.19705903776484676,-0.18018165797909683,0.044922390506871974,-0.04832533754009328,0.06564976971783197,-0.032224217503145594,-0.024259375459130927,-0.15196743087290068,-0.10509498219903406
23,-0.1642893497041747,-0.20129403821515124,-0.1427758202773283,-0.39472164707519986,0.11485792343085191,0.1347028561765337,-0.16002507554809603,-0.2910987898897556,-0.010809513382144737,0.021007980829971018,0.09200628739162545,0.0654449332008829,0.15396883476616674,0.29414058254769004,0.04343986191266822,0.2633500864953437
21,-0.036089504686466316,-0.1335870905557475,-0.3190896599767761,-0.2972037569924787,0.1830938116442808,-0.12375678654585702,-1.1372027192897392,-0.8254490008902096,-0.04526853587961848,-0.3653593350334981,-0.028787050823637444,-0.3378988700926347,0.1923924658939518,0.2274355789929908,0.13578927423844828,0.13993573232407622
24,-0.21496322934379308,-0.2891066636376984,0.18211925105310087,-0.2950043151279471,0.11550971766575341,0.2971418124537159,0.27699352562821233,0.1284898543636145,-0.010421285202946457,-0.05482850806452628,-0.18127934612980834,-0.13604183981325713,0.2101368588674544,0.3173525826481277,-0.3695244036142063,-0.036707856240794756
25,-0.040823719879315296,0.07340085013788397,-0.08923926285854099,-0.004862043721971501,0.1610396452488144,0.2979350004214431,-0.1953317192661175,-0.020485091537283062,0.10424904931447616,0.3021978193686525,0.23814391395887072,0.2900478749318368,0.16611285568306952,0.3189661972636656,0.37179042902587883,0.3349105514236254
26,-0.1590656481648829,-0.13460644001519054,-0.15905444684346762,-0.026037854750598378,0.1456195556444106,-0.002855494972554181,-0.6469023283565046,-0.19809141510413641,-0.12870377677369246,-0.009573910916908004,0.13963802436515757,0.08194374238146819,0.03034411108093946,0.3042291565660525,0.45415423031263263,0.2604302597803541
27,-0.006039621785993435,-0.03352788123642695,-0.1480932492314272,-0.1451225490595169,0.18620042527147354,0.15427983043759658,-0.6540598124793815,-0.32052175186831033,-0.04338970119257037,-0.0206313122397,0.002794841522614578,0.0008642533292993218,0.08788964881950333,-0.004222586531782313,0.03208611620887151,-0.14182923525052948
28,-0.03554780567267354,-0.017355421152630342,-0.20015357460567904,-0.17997912214717673,0.12843800853277063,0.0008351563778353222,-0.43050990584318805,-0.4211042165621965,0.045043309325885364,0.06668571853798945,0.0662244984450486,0.09613126406413158,0.17479465622128468,0.3015408925857025,-0.06634097347775192,0.1102946640309989
29,0.04240430842061131,0.41342176827147964,0.01310319866547351,0.30248064888186493,0.19856851018494426,0.429532051748354,-0.14426812683082438,0.06528832890108409,-0.16175465846599862,-0.016586355225574185,-1.3890970153527753,-0.5138884035152471,-0.028718354442311456,-0.04852380955602853,-1.7901343771145883,-0.7150266065880232
30,-0.3173935544131158,-0.1987731673929696,-0.04649683385325076,-0.024589259841951816,-0.09283992680751368,0.08299553644679848,-0.2099144624154272,-0.192060275161965,-0.06415954418738545,0.030778042578192034,0.006033414682925145,0.0693056361716492,0.04716626286841821,0.11714159891012088,-0.04193105528462666,0.053717635277222585
31,-0.03836323540422472,-0.07759462719790403,-0.10402066204961474,-0.10521083227987037,0.11532108301047841,0.08681018898288129,-0.2575901377472367,-0.11853208598841691,0.13897805481374415,0.2674200526308321,-0.031273181064857235,0.0324200484952543,0.20170160294814338,0.2581201315425519,-0.3494044376489446,-0.12208248655111265
32,0.15121439035999815,-0.030952748447754374,-0.0005594373505573753,-0.6782787908101385,0.327144264342189,0.19352763496263045,-0.35853190602898644,-0.7891941966514318,-0.1776453781097283,-0.28545709927077045,-0.227263989671795,-0.3453692832365625,0.018841689502098607,-0.11325844473630828,-0.45040342930839566,-0.4276097810381884
33,-0.1399380786358089,0.006742679162874162,-0.3482892345871187,-0.021195891742166465,-0.02807118700263389,-0.23506623530908277,-0.9481306093581002,-0.6019483383837879,0.10644894501772412,0.29107419040956745,-0.04973010397425476,0.16284217477987786,0.25834341168455577,0.5015790807723981,-0.20445066855195831,0.1631991552499369
34,-0.06649415344767691,0.22572066585854672,-0.0019741164303069617,0.08832675433665028,0.12032625018964098,0.3102317777100643,-0.08987951887214297,-0.0415553596285854,-0.058413322557259666,-0.17572832307302927,-0.15027071494107697,-0.23950123346274577,0.15873199469970606,0.09883511005857173,-0.27191913390845934,-0.19174369539706637
35,-0.2224050803370347,-0.2314225633179982,-0.06411430803472473,-0.15770375640095044,-0.018787651631872362,-0.0758855143678937,-0.07105508760003434,-0.20229538905885658,-0.08941975398257573,-0.029433495324343303,0.21861314756276884,0.04778548196847368,0.11370977627487983,0.17485625827915777,0.3232323346894279,0.12395852914146784
