rep,chi|val1,wcu|val1|lo,wcu|val1|hi,wcu|val1|se,wcu|val1|p_wcr,wcu|val1|se_wcr,cr2|val1|lo,cr2|val1|hi,cr2|val1|se,cr2|val1|p_wcr,cr2|val1|se_wcr,chi|val2,wcu|val2|lo,wcu|val2|hi,wcu|val2|se,wcu|val2|p_wcr,wcu|val2|se_wcr,cr2|val2|lo,cr2|val2|hi,cr2|val2|se,cr2|val2|p_wcr,cr2|val2|se_wcr
9,-0.018537106608314424,-0.039356658628274345,-0.0029649860079082255,0.0081087542744923,0.05,0.00902274547428172,-0.03617382652568635,-0.006434209868067243,0.008187778959915725,0.04,0.008818568779882843,-0.005336832962617777,-0.027021002413073387,0.015397938186278277,0.012568887448112421,0.67,0.011787986018704222,-0.029448764597328522,0.01629334961239181,0.01340389597399873,0.65,0.011798244507667918
11,0.005568383001063104,-0.01193913483149469,0.02208333880249578,0.009892767078955872,0.6,0.010422144754156353,-0.0163909788543636,0.026782319575117782,0.012356539249395958,0.65,0.011997429936333657,0.017727257219871007,0.00036951469504433593,0.034409382393632754,0.009712213895137866,0.29,0.015347868436035726,-0.0025609255020930324,0.038347108476390133,0.011210490905935901,0.28,0.015856231395932584
13,-0.00210269861773682,-0.01362628958537506,0.010349489351232453,0.006420438642708623,0.81,0.0065627962248334575,-0.013027813556630274,0.011362990836716678,0.006945448897013693,0.87,0.006868408257616359,0.00413730535420509,-0.007227336369012604,0.016292842274028274,0.0063741592686150095,0.54,0.0068775879473632826,-0.009489240883769633,0.01983451785653991,0.00847158233832406,0.62,0.008520763697378395
14,0.03171072507386086,0.022194965936672167,0.04260811022449453,0.005611629912457892,0.01,0.010107121744565422,0.021025374731907624,0.04381723531082357,0.006346886005447254,0.01,0.011020653529399129,0.014887224600008686,-0.0020535305749153215,0.03541731491625315,0.011239528636481462,0.21,0.010967059421889771,-0.0027180258642275565,0.0394851189454835,0.012160135423220165,0.19,0.011160790502489762
12,-0.009606539953618487,-0.025400070265890837,0.008136593548007953,0.008130086863355847,0.25,0.008192315157297342,-0.028191760863362517,0.012297188503405596,0.010328680245876179,0.22,0.007992110477538854,0.013030703346395889,-0.0225509335972224,0.04684779259941112,0.01907642361510025,0.54,0.019936546457360753,-0.033611742127358596,0.05810548182720633,0.025012962806866258,0.73,0.024816878802154115
15,0.016911697704986572,0.0035225887137751363,0.030582823099456834,0.007226228185271224,0.21,0.012450378668528677,0.0021131091133280502,0.031876294169783256,0.008106692558975998,0.24,0.01337382294217726,-0.0027642546506720933,-0.013208033401439454,0.01343975820146186,0.006969515264919958,0.69,0.006167010708538638,-0.013986835019839015,0.014987678898578324,0.0076636010061646356,0.64,0.0063432925576728935
17,0.004883815799335167,-0.017668150303930555,0.031157453817089113,0.012591942058108506,0.58,0.012012862899864807,-0.02280840569257281,0.03373473078325113,0.013704472035910416,0.61,0.012257649957619474,0.008999309291978896,-0.01790192734759475,0.04241482062857642,0.015465000668437895,0.57,0.01529899521227744,-0.024093161799695423,0.04845728677816327,0.019445783929913016,0.58,0.016813730060509097
16,-0.04612058519812212,-0.0672147153460787,-0.029739828268998417,0.010811239819218032,0.04,0.02331885517786179,-0.06957709247941084,-0.03091180607692219,0.010939701819447057,0.05,0.024492702876506928,-0.01683256592138438,-0.041058849342671074,0.007771005822383083,0.013887439758720484,0.32,0.015534246478495271,-0.043614214087146275,0.013310556394339063,0.01604295839718596,0.32,0.016132053044803498
18,0.007894168698530102,-0.010910726856034222,0.031912360013824734,0.01182328062257207,0.58,0.012765943472610725,-0.017171127965246752,0.0387166558080684,0.015177749318293974,0.6,0.014988281367167523,0.005096941209400185,-0.0199242980925896,0.02258833368765698,0.01080218535664736,0.68,0.011633168649345776,-0.02543056654837645,0.026618877490427902,0.013782834882468719,0.68,0.013195763678278927
19,-0.005910859461646822,-0.015674520667066,0.0020961951176238884,0.0051623414069000804,0.41,0.006113976864900912,-0.02014720268478971,0.008361698384019522,0.008966522899394896,0.63,0.008268981432742017,-0.004868800541638407,-0.025310605134908216,0.017206747872452733,0.011660634822855172,0.71,0.01237405643385857,-0.025823997802974796,0.0192281812484008,0.012032653835635886,0.67,0.012147923002577162
22,0.015167344150234463,0.0005709488027768883,0.031941825424299436,0.00854069274160502,0.15,0.010140162512259722,-0.002604513739361679,0.03459741162491134,0.010115582140817116,0.17,0.010476760876860544,0.0035330493901701843,-0.013372660456804651,0.01647638382653205,0.007467059158188409,0.58,0.007782204287453052,-0.018009718386546275,0.02037922563937524,0.009922638462255481,0.71,0.009120268878373602
21,-0.015957769881914885,-0.03622471294377697,0.003599600839464749,0.010637475636482522,0.27,0.012991881199474588,-0.038552133918124946,0.0066622620733349305,0.012112397756993576,0.29,0.013284607611953974,-0.014733248259288345,-0.03446853262021955,0.0048828733744077785,0.010858922002853003,0.29,0.012986405121989874,-0.03718784006847033,0.0070071913260778065,0.012498311529230725,0.33,0.013584707383773638
20,0.023745448773416555,-0.010214537314808321,0.05668848429347792,0.01712893036917547,0.38,0.024599146609137403,-0.010226224287797007,0.05885662980674704,0.01801549668144617,0.43,0.025465380470955347,-0.011078330978494755,-0.043842816097856244,0.022318361305940733,0.018861333170892808,0.59,0.015931759741313212,-0.047186273904913534,0.02488496326165799,0.020776320388245315,0.6,0.016721761339109135
23,0.01268715576260604,-0.008278215974983995,0.03292372880629561,0.011006871704044,0.31,0.010348919671159598,-0.012036603649507246,0.036698109947591685,0.012771856245148205,0.32,0.01039428851768769,0.024430231780647738,0.004563849377447943,0.04977209477764655,0.012182392780400042,0.06,0.013073113298119172,-0.0013791761095262658,0.05731181469111641,0.01589285927440185,0.09,0.013752837254660744
26,0.005638247934537155,-0.020350640233420272,0.029356497727516206,0.013325330239887554,0.65,0.013435102320779477,-0.024242571778397434,0.03206712979077561,0.015328075599129853,0.65,0.013836480999280958,0.011448459086490281,-0.010991477490311027,0.03321429137077168,0.012626668076802041,0.49,0.015223801695823906,-0.012530758464360213,0.03614906612430717,0.01392875642625691,0.48,0.015627887230268225
24,-0.024507359898405134,-0.04721767386706914,-0.002941233447477744,0.012066340815819117,0.04,0.011805410679975255,-0.0501640989499898,0.0013320804449720378,0.013186658289047339,0.07,0.01328467868852309,-0.0023417488627215377,-0.020830851101685692,0.02245772422670864,0.012838077802348472,0.87,0.013017204084274722,-0.027340037988881783,0.028009819369461293,0.015806987945561346,0.89,0.014118986393418197
25,-0.003116214921828231,-0.03536079297364138,0.03195643809751325,0.020177814247171615,0.91,0.01968758451578925,-0.04327425133939918,0.04016516856696945,0.023212261366180462,0.89,0.02077309269295087,-0.007073061890250365,-0.038298788296854396,0.030357728071202315,0.020449973171081163,0.83,0.019101579780227453,-0.04710879325551937,0.0390375063015103,0.024748987607688205,0.84,0.02118915718210079
27,-0.005407527911584609,-0.025059379084871384,0.020952067080566912,0.01226481173873425,0.72,0.013176059332895385,-0.025194674942151697,0.020801728354106916,0.012396370998350711,0.71,0.012894690100554303,0.007313002490795029,-0.023124586097147487,0.03359353651776788,0.01646418683090525,0.8,0.015533553554328722,-0.026696332719494578,0.038394782014456064,0.017977840482426233,0.77,0.01643271038611307
28,-0.0146678483078162,-0.033737178289667685,0.004838372331165394,0.008961108139090072,0.14,0.009777776720960429,-0.03252677753311173,0.004467175148859727,0.009450589261036903,0.16,0.010686621856780576,-0.007237700334703057,-0.021899683855737262,0.010517705199678446,0.008457950897390973,0.43,0.00868049664234968,-0.024211685025156672,0.011615520291703648,0.009422291399243462,0.44,0.00894279476400201
29,0.002797066801601744,-0.020232742565831022,0.028884377411448045,0.013918022762820304,0.88,0.014168532575321763,-0.023724548700653474,0.03267333349420047,0.016170121599290196,0.91,0.015040489182206863,0.016169022153230017,-0.0037872105322330485,0.037092635324517384,0.011945775517346364,0.09,0.010296745872076372,-0.012625970316273882,0.04706090693511244,0.018354805684021244,0.19,0.012195194307674535
30,-0.0069551630010655785,-0.027864452376255896,0.016545811026012245,0.011623459167688697,0.56,0.01090172704831993,-0.02779085943199586,0.01686575706931377,0.012405567819230051,0.55,0.01084163347272293,-0.00048107839983035916,-0.01659288777980099,0.013910615810161842,0.008376501766115811,0.94,0.008317047171447024,-0.018816273410753356,0.015271868640570972,0.00959283487403046,0.97,0.00902731106771465
31,-0.022641400571695947,-0.04100114933642267,-0.003577018503908215,0.01050440226594203,0.07,0.012441382449031254,-0.04212630428435133,-0.00023473355285755226,0.011547124706655022,0.11,0.013602140808047614,0.002359920327793752,-0.014199908590094023,0.017080417487217846,0.007866626327452974,0.73,0.007977540214035251,-0.016625400253607345,0.018202261181311026,0.008827836636258548,0.7,0.008209204179032082
32,-0.01584914134290205,-0.04000556181674892,0.007695130496528035,0.01246227674808198,0.25,0.013537340866697016,-0.04490305766165549,0.011938488475295772,0.014640845468850371,0.31,0.01485072845165633,-0.025304452313922532,-0.05255104409003693,0.00605571891505656,0.01498103969662796,0.29,0.021597747968625406,-0.05442344493722098,0.011707883311850055,0.01753592582570046,0.33,0.02369171577618391
33,0.004923553309054363,-0.014991126748190097,0.024602592466562222,0.010713351269919444,0.63,0.010265639322625773,-0.017409372345593872,0.02824360366458114,0.012630357028840983,0.64,0.011104416046687436,0.01574460732466143,-0.002342798308272838,0.0371348902749777,0.010493015146416328,0.16,0.010191114197166794,-0.00417021808437279,0.03834803429762803,0.011253845170468322,0.19,0.011342001730313262
34,0.005465205288409436,-0.005490807233572027,0.016309158283034406,0.006382188375578028,0.48,0.007287025439098906,-0.006535007711601714,0.01786855514593979,0.007033182235837167,0.51,0.007751309304308875,0.005612157756954339,-0.014450742870538266,0.028656744595829318,0.012085568970470946,0.7,0.012437098070865498,-0.017645860246760084,0.03137730089212698,0.013485287788872605,0.69,0.013410597482835247
35,0.009545522338050283,-0.0073479281266016945,0.02742597136979974,0.009969460221725193,0.4,0.010210709803302857,-0.01400027542424604,0.033519645687602656,0.01593728072783166,0.53,0.012252617847828905,0.014946517229626366,-0.02112391189641273,0.05809089588122793,0.021827806891225657,0.51,0.020622796661235905,-0.03779354963593236,0.07257248966615851,0.034812942725779214,0.63,0.025638580265483286
36,0.0212161690607644,0.008477555927057477,0.032338965817247003,0.006439176887458926,0.05,0.011076522676035249,0.008011031419394986,0.03368234263749237,0.006969041194238633,0.05,0.011055728190345681,0.024619490383386733,0.012178160776686653,0.04289553691787317,0.008073819190473912,0.01,0.010327028944025369,0.010179530963981609,0.047757386140023776,0.009701924598842468,0.05,0.011828581869229856
38,-0.00643183293794003,-0.016645669684168803,0.0035886930598994816,0.005298209525307988,0.2,0.005313722042270846,-0.016508320036784818,0.005208136959818786,0.005866895277402026,0.18,0.005199784833635808,-0.008069127630277784,-0.017604852103598877,-0.00222862280134435,0.004416108779837321,0.07,0.004443957997248641,-0.01971171968389629,0.0006136807319596614,0.005696258000299914,0.14,0.004976812125837166
37,0.014290191379676465,-0.006918899522653621,0.03147922900170745,0.010884657678286674,0.31,0.012682653170550442,-0.009903906195519098,0.03662327548989474,0.013316826709955917,0.32,0.013356277297740908,0.01759113271781043,-0.004721264614731921,0.037237649807861886,0.011807298662385233,0.1,0.010427450916813977,-0.00862269119268877,0.0423367725741361,0.014323764611743384,0.13,0.010835860149229236
39,-0.020619401831014628,-0.04512517745209044,0.0017831440231476786,0.01210137090643924,0.19,0.015339442442582627,-0.049838765138411074,0.008806221727257132,0.016116477757124936,0.28,0.017170985192891366,-0.004740534947652364,-0.021073450478242516,0.01157763544937777,0.007796950478684863,0.54,0.0072816215394207314,-0.02384448753709387,0.015359939967639617,0.010209536926728248,0.57,0.00794496614481023
40,0.024381886854172308,0.0073076488310144724,0.0397725451740539,0.008655083722522487,0.12,0.015107053911379007,0.0025914192676909364,0.04731302515542617,0.012180800846434279,0.18,0.017742653366525637,0.027067852625701327,0.00014910452124827778,0.050539159626415434,0.014161227460445935,0.04,0.013354878206042768,-0.006575788742705056,0.057008697685337985,0.019361874442104847,0.13,0.016866178448024367
41,0.01171218168151622,-0.005657953283057227,0.028041635606683223,0.009724683331522186,0.36,0.011870503509303933,-0.007643008528658908,0.028817567045909032,0.010472863604288014,0.4,0.012553175802928427,0.019583528255790128,0.005972093008656157,0.036174179068895994,0.008939447141200818,0.08,0.01098895411580262,0.003410478783309537,0.039306043185023704,0.010625661733060116,0.09,0.012048548034335032
42,-0.008326004117475527,-0.039095601348545984,0.018655819502901315,0.015541886654195917,0.6,0.014578258406687078,-0.044242461635819144,0.02406681364595209,0.01752913402731291,0.62,0.01611443783130522,0.0013265920009493115,-0.03185076399940865,0.032606902875747766,0.017834056221217514,0.94,0.01774145208611889,-0.038796135771731646,0.03828444600330707,0.021848227787348313,0.95,0.01969075216791214
43,-0.0020696527645522877,-0.030491074836519378,0.029198847398226528,0.015661594241427476,0.88,0.01573236676148235,-0.03928988003373637,0.03679831106415769,0.02148602283097485,0.93,0.01919672286108461,0.009877584456046584,-0.0162094844576662,0.03048324995560274,0.011412686847809122,0.44,0.01242387006387042,-0.02294107119185841,0.03735471624029384,0.01472213886219088,0.49,0.014404077001576221
45,-0.001370899469732123,-0.01757400429110776,0.010300751535009797,0.0076159185107813766,0.88,0.007481515376177481,-0.017775535793135643,0.012828128153754335,0.008614771947144002,0.9,0.007917315530981732,0.002529255454902568,-0.018956271626742356,0.02663164273578995,0.013102301624957907,0.83,0.01348138951802465,-0.026014774300276225,0.03424122272357257,0.017837788614701755,0.84,0.016025677083904136
44,-0.03259604391577575,-0.06580359648661935,-0.0041789336417400735,0.01638609381026675,0.08,0.018006722257811244,-0.07345849872486755,0.006077420515877424,0.020473631374474992,0.1,0.018750942689958628,-0.0010650815086403753,-0.029475239991388225,0.03433229918655995,0.016433931576360798,0.95,0.016276873650101602,-0.029901662164398324,0.03656951611210219,0.0179048574062618,0.96,0.016489095600272716
47,0.0008099403039922848,-0.0378090046040579,0.02106342808456203,0.01455187484141202,0.93,0.014583221621260885,-0.0398881031294277,0.021355504775465974,0.015220254704931274,0.97,0.014442506958964587,0.0030272468927972085,-0.01687464010241779,0.024049669575512002,0.011473940426775993,0.87,0.011508087743017138,-0.019156341298600783,0.026971453423845125,0.012846387341279124,0.91,0.01223416471662675
46,-0.017546187779502453,-0.06840800603893607,0.043251128772284445,0.031110263087926342,0.55,0.03394284408512565,-0.0827660661247763,0.057528480042514374,0.041677808027195874,0.67,0.03982562363170034,0.009280081968819687,-0.03447942178622432,0.049063514895218624,0.0220720492105921,0.66,0.022766291399683912,-0.05200942188487957,0.06175324445422498,0.03270516490994928,0.76,0.028222260991218672
48,0.006416608441047522,-0.013772991571008707,0.038243490792698856,0.014196639826135013,0.62,0.013176295405540911,-0.016113876586877886,0.040136878951110955,0.015554533595101292,0.66,0.01378486662981728,-0.0034011721526798766,-0.03914982554080617,0.050044684757447826,0.02185399613120831,0.86,0.022465320221718106,-0.04474099505390775,0.05763528862509722,0.02559774890848302,0.93,0.025155062449894437
50,0.0006990345546791232,-0.02244321127846378,0.020513542504697835,0.011781403064419904,0.93,0.011785696995792997,-0.024770466152526174,0.022646017698603055,0.012332142881469749,0.94,0.012050911706937513,-0.004526598934803339,-0.02167541674885038,0.012352658893436442,0.009275591906324711,0.65,0.009501281106566192,-0.023999508127821208,0.01433495787138268,0.010619817764062827,0.68,0.010032146329477753
49,0.007617440158944611,-0.021273406175535525,0.04061307829855689,0.01597028395557512,0.64,0.01645647998748236,-0.03344541572438846,0.05062781807268499,0.0220888339871458,0.7,0.019686883218819243,0.00203833410299481,-0.02344534547809193,0.029123496862349628,0.013770535183423607,0.93,0.01418805569633981,-0.03400738263516472,0.04106392526328504,0.019439716523457516,0.89,0.01706995095199156
51,0.02428487057929196,-0.0026549816238587085,0.050385739674876716,0.013421103569217935,0.16,0.016159316723622277,-0.006278430428243893,0.054977132022499695,0.015390538145230252,0.19,0.018321794510680375,0.04070477487116886,0.018402310733136584,0.07451297670935011,0.015287958081379276,0.02,0.01808994938982088,0.014026014146646795,0.07736320510184704,0.017328302275241816,0.05,0.01972594726840029
52,0.0024471702036326093,-0.010338368888442764,0.01150002441473914,0.005933471494391302,0.76,0.005958800364769073,-0.013609931452610444,0.013667607005585758,0.007212080530992098,0.77,0.006474296725617906,0.00039254027404833636,-0.01907291852490771,0.019583321653452487,0.010703972724566283,1.0,0.010741007365274786,-0.029911031940074873,0.027983770570571838,0.01710824786198405,0.99,0.014246979585359008
53,-0.004172770145175697,-0.0213985262405985,0.01308087591881315,0.008846405186152586,0.64,0.008946328225024898,-0.022194135325484598,0.014818706291461758,0.009575694328343643,0.65,0.009422153972751562,-0.006820337416883149,-0.030756754993605594,0.015470975664388792,0.013355632849779878,0.68,0.01329097157187612,-0.033292247618185514,0.017898171435432965,0.014146036092176602,0.67,0.013134511644607435
54,0.007466893703098165,-0.015483185659677323,0.033368983159751134,0.013343893508950367,0.58,0.013129789982233771,-0.016541534829044073,0.03707962087879624,0.014929214885548426,0.59,0.013381663426183098,0.0051859087131234105,-0.014895784660270105,0.026209013657466817,0.010978370393654993,0.63,0.010553190888714677,-0.017505502028444916,0.028637290604407933,0.012365381598083048,0.66,0.010680207174124724
55,0.007944279217199757,-0.021338819523174332,0.02951109982040405,0.015061202032758007,0.59,0.013475541249159471,-0.026499730248015885,0.034197908729184996,0.017891524151557786,0.59,0.014288887694406918,0.0007974952720939399,-0.02612381191538921,0.02293890536965781,0.013191105895159398,0.96,0.013123091503328016,-0.03401227049815918,0.03269312341986906,0.01844924446598436,0.96,0.015925682109659764
56,-0.03489978439671404,-0.05219566188426671,-0.01588349167918266,0.00969952850445386,0.02,0.015819385026137278,-0.059127900932293136,-0.008823051901131418,0.014027625193256812,0.03,0.01850331020280361,-0.03842736096539223,-0.0554862542847251,-0.017645445921898074,0.010860296861455773,0.07,0.021400952440226346,-0.061772321798244524,-0.012713538387937234,0.014202523185387306,0.11,0.024344112821239532
57,0.0007413577567429996,-0.01302342013454747,0.01567012058304251,0.007700933288586228,0.95,0.007582541413499665,-0.013599018271208685,0.016858441596656837,0.008021179864627078,0.96,0.007563070109995908,-0.017843308858383367,-0.03612190037613896,-0.00048626128710412,0.009779538087635096,0.23,0.013909751135821304,-0.03900432996784357,0.00427092137362748,0.011947459075127443,0.31,0.01587059263917712
58,0.010548782494742781,-0.00615726859291299,0.022257507447288116,0.008149499242040751,0.26,0.009095292015373853,-0.008373494974967685,0.023850659949901366,0.009292795207074158,0.28,0.009720117413815017,0.018018015674411636,-0.007131180502248563,0.0418937095775477,0.01260537995384769,0.27,0.015531297611309615,-0.016084501377345004,0.05032226180037935,0.01757546457108995,0.41,0.018495805892120964
59,0.018589889142830884,0.010761134570377084,0.02591545367536678,0.0044488517782340555,0.03,0.008688230102255874,0.007128559563508663,0.029329913653354644,0.006988396094200657,0.04,0.010313653083423848,0.030687256653114225,0.010463719456509014,0.049384074655512616,0.011575503552280425,0.06,0.017995463894371864,0.007836326148154042,0.05411896346483735,0.014158171741251432,0.09,0.019494139416705046
60,-0.005503060347425759,-0.02799488380393944,0.016268867321570152,0.012171754449147552,0.71,0.011846410318373848,-0.032189301891277236,0.023783481427677965,0.01567698398320725,0.76,0.013376928271512984,-0.01927235931658977,-0.04313032725797758,0.003830027970663827,0.0130307153692485,0.16,0.012595394472380462,-0.04875881009144435,0.013073540233356072,0.017119294069390344,0.12,0.01293164053247513
61,0.01685212817285553,0.0046697512423025354,0.03206059057055395,0.00760505549546095,0.08,0.010216503613203948,-0.0010742212458657793,0.03750087135075817,0.010584222627161072,0.14,0.012166650212845603,0.002696875836980972,-0.016243157839296793,0.023550373079102457,0.009436456992165242,0.76,0.009729856451166185,-0.01905512783887486,0.027270391939026285,0.011643207769168225,0.81,0.010643611584075686
62,-0.01661956438411849,-0.036349709363967836,0.00064439219196126,0.01019295653129257,0.09,0.010584747522627749,-0.0372492694562732,0.0036896051562464102,0.011836419613197143,0.12,0.011078387874717165,0.0058646487332394415,-0.008831227916868477,0.022282085262181492,0.008363149936054986,0.63,0.009832911781821762,-0.013097065121783606,0.02713802906402689,0.009567673529018878,0.62,0.010087492063344881
63,0.0010522227072433665,-0.025971091991174464,0.0260929086461533,0.013174879785913182,0.96,0.012979934876676091,-0.029330120909590182,0.026451395876830697,0.014083447015130892,0.95,0.01306690659756498,-0.00012258595379854853,-0.02230591301070638,0.029066671663513375,0.01354331823734492,1.0,0.01355072542251278,-0.023961401324352892,0.03395774400163831,0.016078135673827425,0.99,0.014685515367584584
64,0.004662371168197232,-0.016375144803572626,0.03166590150128683,0.013939240310624124,0.79,0.014287581887549819,-0.02160093346626528,0.03643232326808867,0.016193624469596435,0.84,0.015644705200281217,0.00812945934273035,-0.01861141349348569,0.029886946704282956,0.012576576552863166,0.47,0.011210790348876249,-0.020285749189619874,0.032106294061198734,0.014481368284601738,0.48,0.011606571844547489
66,-0.018769494906913486,-0.03931162695530225,0.0026862913902734736,0.011522857251561727,0.25,0.014969549302645751,-0.04549019446982263,0.0093012012697518,0.01425339730185688,0.22,0.015174843533620938,-0.002290910954752867,-0.02431643895333732,0.02124317664768127,0.0138450714215391,0.91,0.013626358168395311,-0.024893520298267052,0.022388745643557015,0.01341596021544813,0.87,0.012467663604207048
65,-0.009941674738026762,-0.030970724007331404,0.005330175244695742,0.009680932010551153,0.27,0.009567074044449292,-0.03235901073391738,0.006461249919182642,0.010612690453800562,0.24,0.009297677705553491,0.002977519644047355,-0.017718003658054416,0.0251403781558034,0.01042091035988503,0.77,0.010629195417326617,-0.01981852388244646,0.027849134582333377,0.012296901006511471,0.78,0.011727014423784743
67,0.009117869800435052,-0.0059720294932296344,0.023539225227067195,0.009359771718507036,0.49,0.009428561667979694,-0.009219895702961133,0.0270696539244323,0.010388759009254765,0.48,0.00978441458620442,-0.010958040525164137,-0.022125703980122455,0.005049186009847471,0.008176134038582524,0.17,0.008375094817291684,-0.02422332072185522,0.00718745649425636,0.009492327442086376,0.18,0.008748085762957164
68,-0.02177750883661478,-0.050456450920921415,0.0029476913741940114,0.014690377421404405,0.29,0.01805220698426286,-0.05747170580494418,0.010576462966035427,0.019892596096571118,0.42,0.022450788864333476,-0.015229963725767348,-0.04586016207950417,0.014293067673759416,0.016221582642105794,0.57,0.01946876044754186,-0.05365798386812497,0.020413027706590856,0.021248472989056782,0.68,0.02303185427050013
69,-0.0059942270335540115,-0.046846882814600165,0.03231789224230499,0.02052208262406924,0.83,0.020268411116952392,-0.05273209322374077,0.03696890543595881,0.023885782322505853,0.84,0.020962425855644312,-0.0037989725143301456,-0.021820856497376924,0.014689051000048577,0.010315790372432949,0.73,0.010396923637437688,-0.02277823977735629,0.015976639653687782,0.010872813308106417,0.73,0.010465454584217269
70,0.03355269536153127,0.02105563676616376,0.04574417680982368,0.007109259956220404,0.01,0.014020481740126805,0.019634574528422807,0.04918493537040125,0.007793474650289196,0.01,0.014853030874740157,0.011478453154232682,-0.005391060098940945,0.028577143033158142,0.009444124074513787,0.34,0.010201527639427412,-0.006486215626077294,0.0280359350560623,0.010512825064769563,0.33,0.010251324702274116
71,0.003197113227316528,-0.009133191946799313,0.014894657171414357,0.006267552641315745,0.62,0.006726192373372615,-0.010746404748526745,0.015146919410177782,0.007436962014633543,0.62,0.007249331524043332,0.002675867293572942,-0.00962662091419384,0.012897219853477936,0.005678910018237155,0.7,0.006185219330501728,-0.014912971198295329,0.016571803075760005,0.00847535601916443,0.8,0.008056291605297418
