cell,label,R,cover_truth,share_ci_hits_grid_edge,share_flat_everywhere,share_ci_empty_on_grid,median_ci_width,median_ci_lo,median_ci_hi,mean_LR_understatement_old,p90_LR_understatement_old,share_flat_old_denominator,share_sig_hat_off_grid,share_flat_on_v1_grid,cover_truth_mcse,share_accept_all_below_050,share_accept_all_above_090,median_LR_at_050,median_LR_at_095,mean_LR_0.050,mean_LR_0.100,mean_LR_0.150,mean_LR_0.200,mean_LR_0.250,mean_LR_0.300,mean_LR_0.350,mean_LR_0.400,mean_LR_0.450,mean_LR_0.500,mean_LR_0.550,mean_LR_0.600,mean_LR_0.650,mean_LR_0.680,mean_LR_0.700,mean_LR_0.720,mean_LR_0.728,mean_LR_0.732,mean_LR_0.737,mean_LR_0.742,mean_LR_0.746,mean_LR_0.750,mean_LR_0.770,mean_LR_0.800,mean_LR_0.850,mean_LR_0.900,mean_LR_0.950,mean_LR_0.970,mean_LR_0.990,median_LR_0.050,median_LR_0.100,median_LR_0.150,median_LR_0.200,median_LR_0.250,median_LR_0.300,median_LR_0.350,median_LR_0.400,median_LR_0.450,median_LR_0.500,median_LR_0.550,median_LR_0.600,median_LR_0.650,median_LR_0.680,median_LR_0.700,median_LR_0.720,median_LR_0.728,median_LR_0.732,median_LR_0.737,median_LR_0.742,median_LR_0.746,median_LR_0.750,median_LR_0.770,median_LR_0.800,median_LR_0.850,median_LR_0.900,median_LR_0.950,median_LR_0.970,median_LR_0.990
opt_s1,"(iv) Optimizing labs, s=1",150,0.94,0.0,0.0,0.0,0.10437133155518802,0.690810814375022,0.7919249393358267,0.03636178493335271,0.11647018266271979,0.0,0.0,0.0,0.019390719429665325,0.0,0.0,221.57431698460064,42.9107220812648,222.9991853553047,218.88341256495477,211.60144719906927,201.14827602528953,187.5658279952193,170.9326721837999,151.39744073944104,129.23828082347424,104.95990697688869,79.44431310800994,54.151258201580134,31.27543423282282,13.566115641572594,6.470442191809181,3.403017190221914,1.6684414697248555,1.3341079527333406,1.2407918434999547,1.191348727968364,1.21482156796065,1.2844306547253312,1.3979580851494415,2.5788044247309796,5.973871957808855,14.54372922585295,24.86873054659471,35.591144587688916,40.1384999446778,45.46015431507214,221.57431698460064,217.65896703698286,211.14580085381579,200.41723552656015,187.14663666820962,170.86183113504967,150.97765453625777,128.32568981356192,103.40898843210647,78.68956372989322,52.842638401168635,30.68385817847369,12.122789044228927,5.298135041023478,2.471909910099202,0.7994916015042051,0.6828143452734217,0.5392091205042114,0.5952708099737012,0.6283790775594984,0.6503578663875387,0.785992276153076,1.602643861448822,4.81243597056317,13.19352738132368,23.502966678514795,32.92106274088499,36.840362374762954,42.9107220812648
opt_s2,"(iv) Optimizing labs, s=2",150,0.9533333333333334,0.0,0.0,0.0,0.027704208377451245,0.7212242583555906,0.7507978257398147,0.043986161079013625,0.10474688855272855,0.0,0.0,0.0,0.017221863795553384,0.0,0.0,289.82811934758996,215.954058878214,291.1506076410662,289.7797587884007,287.142789771232,282.9917651452579,277.0349879946019,268.91031428379665,258.1511198878574,244.13208156399685,225.98513625455934,202.47478432733732,171.82320678651828,131.58874155742612,79.53011912837515,44.05874288763253,21.91395034195805,5.816781464926373,2.345708896886403,1.4064259626432045,1.0253959483748658,1.5386990577663269,2.586569483896944,4.180018184080306,19.032117541530283,53.15989665683382,111.1382845363913,157.41383378426127,193.34812702333303,206.2034139188194,218.6119098593593,289.82811934758996,288.42926004357423,285.9928162543687,281.77908706123037,275.9450189733605,267.8886224097407,257.0881548039917,242.48338523736692,224.63218784117242,201.62104114080478,171.09031463581522,130.91060470587166,79.40015610349462,43.269584397823465,20.47142107446602,4.304622412277037,1.1041782196184962,0.5589494508135417,0.5200109034045596,0.8447875051249374,1.6841371459743972,3.288597826951845,17.553109515604714,51.04191117266841,108.44821416263926,155.75018357019417,192.34164640718407,204.37166895444,215.954058878214
kaplan,"(v) Kaplan-belief labs (N~C^0.73), s=0.1",150,0.9533333333333334,0.8866666666666667,0.20666666666666667,0.0,0.8954752243583257,0.07590691754687343,0.99,0.0030129854319251538,0.00037958035378508583,0.20666666666666667,0.05333333333333334,0.84,0.017221863795553384,0.29333333333333333,0.76,5.795324834486456,1.6622870361603614,6.684454459834097,3.09430443173875,1.8580571357567517,1.3750727657239727,1.1430719530864957,1.0161933390115174,0.9568946198459095,0.9106106153425065,0.8776877564950568,0.8575088040918958,0.8390251403109239,0.8269203064101511,0.8267060341114598,0.8339345731676735,0.8430762722504428,0.8563916478491013,0.8623089653542473,0.8657275803324217,0.8705766526540049,0.8757445859054154,0.880117618095289,0.8847913355329435,0.9119985590093861,0.9760433749869692,1.1048963740347384,1.3849462485681083,1.9819174240254662,2.2887316741273933,2.721000934253161,5.795324834486456,2.280170056210137,1.2489050438293503,0.8472974379232039,0.6790731077085159,0.5919591816737464,0.556942884167325,0.49732550039325785,0.449559648460422,0.3547650169608826,0.302007023888392,0.26621339896588775,0.2356679809737145,0.23879450256649773,0.27573298596175866,0.28111488822249986,0.2769369463686893,0.2687376281918754,0.25816002627527945,0.24883823218470086,0.24937075928938568,0.24529145682063644,0.2694279370879725,0.29022490011687185,0.31594168415224466,0.64090620021138,1.0166143847105649,1.2240726456779885,1.6622870361603614
iso16_digit,"(ii) IsoFLOP +-16x, digitized",150,0.94,0.0,0.0,0.0,0.016636918861070105,0.7287319860236718,0.7459670727037346,0.08748197035961097,0.2122843041698989,0.0,0.0,0.0,0.019390719429665325,0.0,0.0,302.0706934706918,343.4980906351065,302.8145712509304,302.767996842162,302.31235485131316,300.95127247792124,298.38288646586506,294.358837618054,288.49883649400056,280.17830120474247,268.4177339656484,251.69200573707107,227.54314748168565,191.74505305311945,136.53352437941106,89.0662649869063,51.18166856987473,15.168005078163093,5.471304423592376,2.5279421197913168,1.0242612869726406,2.1367729587342694,4.916008014437875,9.27041096272842,47.402802637514675,117.22058949173086,209.22617589952833,272.725135084989,317.7852106437363,332.0893864867752,344.7079402600877,302.0706934706918,302.0206711526689,301.56246089703325,300.2076229808006,297.7131058946719,293.7839636731451,287.9428960229635,279.485233009702,267.5784293426928,250.7033058386349,226.40204531252644,190.53578127202746,135.36817250009315,86.97803552043695,49.78745965485207,14.188041512909933,4.373570956501698,1.575580366383034,0.3844096832972232,1.265835887279652,3.8608327160879212,7.955245527414774,45.966066912980814,115.3885658623775,207.92237584477863,271.48764143525364,316.56614832248283,330.7548855874896,343.4980906351065
iso16_sd0.005,"(ii) IsoFLOP +-16x, noise sd=0.005",150,0.94,0.0,0.0,0.0,0.010335376923223338,0.7317341054141429,0.7422870231897698,0.21901378770918323,0.6094968841571734,0.0,0.0,0.0,0.019390719429665325,0.0,0.0,382.0127124208575,425.20230580516557,382.3748039738591,382.33232978681934,381.88627000726194,380.5196121437835,377.9130355159209,373.8084398590415,367.81355933621825,359.27939543212864,347.17626002874664,329.8730901283147,304.66319208750326,266.6186269986229,205.3341049417062,147.79487389109573,95.11716194840055,32.47691107074725,11.475961706756152,4.569713207210381,0.9901907251016057,3.8286449922738597,10.51819046530137,20.41303116419129,89.66385625064714,182.88927061671566,285.4293822955051,351.69297960939645,397.78648239326304,412.3215372720349,425.112944991534,382.0127124208575,381.9725937671101,381.53589551563266,380.1811947897196,377.582410427963,373.47933447003794,367.4959372157699,359.03864371316047,346.9283532630836,329.99024660056466,304.7907673723821,266.94645291187334,205.13325293432936,146.67234345088332,94.13514432525042,31.315396211845407,10.155946127074873,3.3653447394723046,0.52029104397263,3.342740612127003,10.590720630007818,21.21167462661647,91.79173981661478,184.34111468270774,286.2225945648123,352.0597390295462,397.59693483730047,412.16988614651984,425.20230580516557
opt_s0.3_sd0.005,"(iv) Optimizing labs s=0.3, noise sd=0.005",150,0.9666666666666667,0.6666666666666666,0.0,0.0,0.464492092446583,0.49542731193172207,0.99,0.01031395105193984,0.03035455377581983,0.0,0.006666666666666667,0.38,0.014656562175858798,0.0,0.6666666666666666,119.83685480463518,2.3011535324879073,121.17633182567597,100.64038431443123,77.37423844143156,56.33788518756737,39.408942045907786,26.73975236653454,17.706219331122696,11.48000251451482,7.30137750416436,4.567981867120129,2.8360407047453116,1.7911752072462601,1.2151165152906909,1.0298654144443533,0.9576516574486921,0.9195477755572461,0.9127101669989249,0.9109435826632257,0.9102156553482907,0.911070542343168,0.9128526863861045,0.9155765503420461,0.9423001332065702,1.0177391092102803,1.214651884213477,1.47295105652212,1.8778018781197423,2.2729921813714924,3.1606617464474325,119.83685480463518,99.01918094907553,74.60262410953857,53.67558353160793,37.25565364762774,25.52121969903132,16.388796026995326,10.289546187749373,6.198425138987943,3.6070477789778073,2.064196959072638,1.0878262450330876,0.5240050746638356,0.5064811849983645,0.5300597380184183,0.44858041530672993,0.47187830172723455,0.4561054151833449,0.4711574182748044,0.4974514208772207,0.4859181332375022,0.4598880797992301,0.4792066881891286,0.47984193181659174,0.473274373867159,0.6371593101234563,1.0013479905034615,1.3521518748735213,2.3011535324879073
iso16_sd0.015,"(ii) IsoFLOP +-16x, noise sd=0.015",150,0.9466666666666667,0.0,0.0,0.0,0.031018524655816615,0.7211256236828264,0.7526362381746666,0.05433209668485441,0.07417261781734223,0.0,0.0,0.0,0.018346459947155818,0.0,0.0,192.18774752702186,232.0763577074801,192.72748341868288,192.68584282728784,192.27427614595805,191.04001157044456,188.71348260130435,185.07946856308942,179.8110794064792,172.3835996574171,162.00638472083418,147.52827881594277,127.304982418443,99.12800233336864,61.01580891749366,34.48034541552598,17.71225488762475,5.180569692294137,2.293792386070612,1.4389765666543488,0.9738770480889822,1.2152737406681546,1.93012389567549,3.112142804964555,15.596913052123552,48.695399573260715,112.0292710164428,165.4746781898747,206.3851545959676,219.72872775230272,231.6320342958606,192.18774752702186,192.14464985152256,191.7027766230705,190.40839022771735,187.9954403237429,184.27531632150624,178.91169588595608,171.13321641520082,160.34957199694333,145.48550909936694,125.36913825752853,97.07818893870089,59.730360887782126,33.47102257032746,16.965852164511354,4.267412099162865,1.323864377872257,0.6930127966151347,0.38815809753613073,0.47328025330326484,1.1645451735852894,2.2394242993709588,15.035053278769116,48.627193177828005,112.19151344856309,165.2516624648439,206.67995054116545,220.29087108150267,232.0763577074801
opt_s0.3_sd0.015,"(iv) Optimizing labs s=0.3, noise sd=0.015",150,0.9733333333333334,0.8533333333333334,0.0,0.0,0.6951021095927326,0.273593292421913,0.99,0.008858207373776695,0.02970412246072154,0.0,0.05333333333333334,0.9,0.013154354299509981,0.006666666666666667,0.8466666666666667,22.14193801845844,1.0348128039586786,22.358232474396434,16.947609832689594,11.770241755293462,7.902383344964089,5.286290253674044,3.5853349071055876,2.494442444910919,1.7973439557186808,1.3529439457047236,1.0717254343493163,0.8971358006958019,0.7932291844988523,0.7371546473404575,0.7204612240742551,0.7149386466581599,0.7132820417911568,0.7136165253202537,0.7139851488808868,0.7146333023472351,0.7154706289179866,0.7162836916269333,0.7172166735480742,0.7250052743695179,0.7479801586751762,0.8228978024115214,0.9909618404158925,1.3509487537855678,1.571806914273016,1.8659068827346688,22.14193801845844,16.514046616038065,11.08592595887955,7.322130747811324,4.622563014646154,3.0092487130432115,1.8123033893339568,1.2062113540918773,0.9233465010043114,0.7028419136162082,0.5822033894031509,0.5524579197427971,0.5488985352284474,0.49812391006430956,0.47728967104375314,0.45134709882232416,0.45889058521555715,0.44986306632153006,0.4381884241041911,0.423669931752505,0.4077556024554343,0.4040505488822925,0.3645259939964023,0.34731450781040696,0.2790803849140268,0.2823868500454366,0.5834042531817945,0.7499652661986074,1.0348128039586786
onpath_hc,"(i) On-path (s=0.02), het./clustered noise",150,0.7266666666666667,0.7066666666666667,0.6066666666666667,0.0,0.94,0.05,0.99,0.021411958111863236,0.00493049822243165,0.6066666666666667,0.08666666666666667,0.6466666666666666,0.03638884648004314,0.6066666666666667,0.6133333333333333,0.8467818686098159,1.4128823468480523,3.7103113587496113,2.915948977212208,2.12274286777107,2.763748028486115,2.7871297039443697,2.856263452273409,3.3532038551947534,3.5794567849253682,3.9474488132913166,4.353622849834724,4.709642989190635,4.9278024592771725,5.2622620858699305,5.362665851066022,5.45791026417951,5.517626027870109,5.5855051591955425,5.562679315742342,5.594438401811046,5.632300466672458,5.661287246332475,5.691347378512946,5.888854856981258,6.178709042734665,6.732992144140896,7.129308503990995,7.4218275143906745,7.6907373656454014,8.032795862106772,0.8467818686098159,0.39099382929345927,0.30184609667882456,0.41618217447928596,0.4205788428191654,0.4618122019991281,0.5164205718711706,0.4739703075893259,0.3474467858921017,0.4189192523370636,0.3479363482952331,0.3344440687036778,0.3385833870693613,0.3468171861554199,0.3356288551197964,0.3280817895301763,0.3674721722105667,0.3316164421929931,0.3510296029385314,0.38546984417881636,0.3694619827743475,0.3925877657544188,0.41336144504769007,0.511729692794177,0.6596981217149415,0.7861511917921584,0.897884223015706,1.4594590806921426,1.4128823468480523
iso16_hc,"(ii) IsoFLOP +-16x, het./clustered noise",150,0.7066666666666667,0.0,0.0,0.006666666666666667,0.013421909427326684,0.7321480596679013,0.7460757556217206,0.18591363994946566,0.3559524955944599,0.0,0.0,0.0,0.037174264295691525,0.0,0.0,329.88139304255384,371.8018767214923,330.73225274005495,330.69062587081675,330.2536036584474,328.9144666673453,326.3603324087618,322.3388032791121,316.46760398248705,308.1169457911864,296.2940893868913,279.44312553966864,255.0289680635314,218.5952847987647,161.47971751916396,110.73270318061414,68.1466201825991,24.112858383905447,10.864154325300447,6.424852568302043,3.576591446618827,4.143602271217816,7.107374038297842,12.161716586113984,57.58306048595115,136.05241125897462,233.32068411494984,298.5596620679732,344.40178495891433,358.9012261393271,371.67206173985505,329.88139304255384,329.83935143930796,329.39262040991173,328.0228608187558,325.41531741431237,321.30961077498836,315.3924682834792,307.189035985872,295.7254840837951,279.11514940276504,255.27389949613885,218.3019096164002,162.75942965481033,111.93766952524993,68.471429771029,22.60057050241747,8.614838460222419,4.163898277169943,1.6370886565757259,1.4038102765920382,3.7737943428084026,9.389513801849727,58.22512524396201,136.67633921997256,232.42604860873337,298.5333054235172,344.42534567389635,359.0326543834838,371.8018767214923
fact_hc,"(iii) Factorial grid, het./clustered noise",150,0.82,0.0,0.0,0.0,0.016077770672393354,0.7275795205121971,0.7448930884355696,0.10353753474686148,0.23697299129993632,0.0,0.0,0.0,0.03136877428271625,0.0,0.0,388.4893069645608,301.7554413393502,387.0165984061739,385.93617173246673,383.6766473740949,380.2108679047491,375.22905000971525,368.28275494177615,358.7507195157263,345.75163656150323,328.0151225714691,303.68481813079865,269.9794205236306,222.47573400267672,153.53396830461656,97.35734484116406,54.340282314651084,15.590926761438187,5.950768517682848,3.252672634055768,2.1597366300557237,3.6591827111657462,6.638437438140064,11.027821427994171,46.320948454066034,107.04463857785392,184.7381298906674,237.68428744965004,275.6884991055398,288.03548830123987,299.1810562415523,388.4893069645608,387.31339910135546,385.1030253614857,381.79763760546075,377.03155614437094,370.28890728342276,361.01386250405096,347.79958256249074,329.7009171474807,305.19442772628764,270.3168172869629,222.03878361426956,152.8365220236629,95.11849238567635,51.54259207704382,12.816438281140407,3.3755810487143565,1.4794508596806564,0.9940421133303714,2.1283056035647956,4.600808344301223,9.464828103217625,45.87446774132897,107.71425026519226,186.4716928707095,240.45019929083648,278.33311765398554,290.77127864525215,301.7554413393502
opt_s0.1_hc,"(iv) Optimizing labs s=0.1, het./clustered noise",150,0.92,0.7333333333333333,0.10666666666666667,0.0,0.8510748943032067,0.1138676423595679,0.99,0.007522733243396701,0.0006222577516543651,0.10666666666666667,0.02666666666666667,0.6933333333333334,0.022150996967781528,0.18,0.6333333333333333,10.4106604119869,2.275232762491377,11.11513715102705,5.592795341478044,3.5101750091021677,2.5388545779071023,2.1584710271916387,1.9716138742553442,1.8916308914031201,1.8504955184876402,1.7300993943691185,1.6402566431364158,1.5284490301571387,1.447484972877923,1.3663019824626335,1.3290942970032062,1.3120798946485053,1.30253902688389,1.2998866280711305,1.300346179684793,1.3008203283760373,1.3026738710621866,1.305231992463193,1.3072916346077095,1.3348225769357127,1.4222975291363023,1.7377212738493488,2.2953644008217364,3.0742571847946465,3.4554664455368416,3.8909515697521435,10.4106604119869,4.419155833742968,2.3248375322634516,1.483028414678007,0.9954952518074924,0.9167281947802703,0.8992592071310492,0.8332880410050036,0.760418811575992,0.671573422891403,0.7444812763000835,0.7652909910894881,0.7172904001521085,0.6421824070397877,0.5953610595361729,0.5794975457109989,0.5218924840635518,0.4899296287208894,0.45473075859470735,0.4211374574704981,0.37051998865115543,0.3552042949752259,0.27212792275322395,0.2553954127702485,0.36314107784590327,0.9603363381717823,1.6325568855456658,1.9064511821654966,2.275232762491377
opt_s0.3_hc,"(iv) Optimizing labs s=0.3, het./clustered noise",150,0.9066666666666666,0.72,0.0,0.0,0.48826026602613387,0.48007179863111926,0.99,0.022656061805257935,0.04540626996992131,0.0,0.02666666666666667,0.42,0.023751803050466473,0.0,0.72,88.08877356881928,1.7717533538161412,89.35079963420105,72.6701544235836,54.599464860854006,39.13671070280389,27.30862636613416,18.79263512405833,12.865724122806585,8.82154725784926,6.098709001010507,4.288140438193253,3.1035477928134183,2.3480069389725204,1.8865617620541206,1.7107839392554718,1.6258855525265317,1.5622243394512656,1.541880522446619,1.53268396972693,1.5219764958873214,1.5122530114748103,1.5049961662201576,1.498195629689736,1.4696945868521318,1.4382913374725041,1.385257925389521,1.3647766167684827,1.643820955331763,2.040928163966423,2.742093373039702,88.08877356881928,70.83443194158505,51.55592452164511,35.01606578627698,23.977416270957512,16.676577914576892,10.926058663101088,7.198627446717401,4.846699505816408,3.182029527805976,2.0660585933044553,1.4264615305469666,1.2379122433683225,1.136365499021096,1.037535709220422,0.9497530630508896,0.9405229481774637,0.9181290101021159,0.8983596147419074,0.9247126994019956,0.9270833289434705,0.9054093304662101,0.9180526161581235,0.92301599028359,0.7834208466723778,0.6026983689512497,0.6079654388077885,0.9877590906068063,1.7717533538161412
opt_s1_hc,"(iv) Optimizing labs s=1, het./clustered noise",150,0.8733333333333333,0.0,0.0,0.0,0.08944820995060082,0.6931093212916537,0.7825839407440172,0.05067158183198821,0.16089850536006517,0.0,0.0,0.0,0.027156610272298008,0.0,0.0,242.28903647598423,57.3167498519966,244.22377216469275,240.0910483346794,232.71028234701006,222.10108908435117,208.277559898586,191.26239445987486,171.11424640332484,147.97610356635207,122.1664304990233,94.3438400683661,65.78421973571045,38.76080240551324,16.776674100250943,7.7264750356678755,3.8716314524727484,1.8607527303382017,1.5638002717131285,1.519959323941506,1.5608263689328388,1.7032327562357936,1.8889642577389145,2.1359491243199886,4.211619077881227,9.450606142303345,21.542732128719095,35.117548929176216,48.549453137671655,54.05268776466433,60.254676834003206,242.28903647598423,237.60556856383232,229.9377144486831,219.88538454142127,206.04583537810248,189.46116761398656,169.65751551144393,145.65184384248064,119.80261156499758,91.94030021768425,62.44360062954371,35.692435322884094,14.283867250423533,6.2100628588291364,2.6187055741889447,1.0772538222380785,0.7882699124405119,0.7259421202990036,0.6339408714379111,0.6205895368830359,0.717720994624329,0.9208105076944016,1.9682623248296576,6.7144227991100625,18.311570932306964,32.77226785152767,46.06759739852998,51.090912819844206,57.3167498519966
