rep,slope|edu|P,mean|edu|P,slope_main|edu|P,mean_main|edu|P,slope|edu|T,mean|edu|T,slope_main|edu|T,mean_main|edu|T,slope|web|P,mean|web|P,slope_main|web|P,mean_main|web|P,slope|web|T,mean|web|T,slope_main|web|T,mean_main|web|T
2,-0.08897385401236454,-0.0628940154596892,0.0015142845679684044,-0.04320103841704969,0.055098091312700895,0.04354324403632157,0.01558157132649544,-0.055236471341543046,0.011463968345137118,-0.007609806207337866,-0.07418087414544801,-0.06043119790027482,0.1786822245220306,0.19329639992686104,-0.20593174018129648,-0.12138912842804846
1,-0.001748870945114415,0.05125627459349905,0.022073199161288692,-0.014344966261283747,0.14432743599729578,0.20983661329497338,-0.09105984651269276,-0.06851345659676893,-0.09777489168316658,-0.11979713521466488,-0.017013878808162835,-0.08553072684463209,0.10533234958568946,0.17279871320985526,-0.030081259099264995,0.046960340242079734
0,-0.1691290193581267,-0.05436667684909987,-0.02634792594710409,-0.06330346094553212,0.07252599163691169,0.11334158701070124,-0.09044958003168113,-0.07712666309750334,-0.07755898971710617,0.037450912989377354,-0.014002689736029023,-0.03051504856559525,0.1323144268864384,0.16311405500062898,-0.050827257737619105,-0.0023911712846866515
3,-0.040722180370386635,0.018662747195385684,-0.03959949315760614,-0.02736847181779783,0.1128987855965615,0.1807355296748319,-0.07882312456638703,-0.05372063482603499,0.03420678255171697,0.06782830880473462,-0.015888463484965892,0.03927982750202183,0.11851366802563658,0.10809574826708084,-0.1422237813554678,-0.11209940249887622
4,-0.218185155992972,-0.09488392003809748,-0.04870820282227341,-0.019315909653023614,0.05942728828283074,0.1218440888909771,-0.141434587065434,-0.014548476407132712,-0.06632972713628697,-0.02762905971613059,-0.04848137267666631,-0.042171138732095256,0.0846626495617668,0.08113576126670057,-0.2054800286500469,-0.13522982710741605
5,-0.14100590869089685,-0.013451074374420384,0.02315309918293547,0.005543927611274374,0.0485260501551309,0.09399012126063598,-0.0517746403873541,-0.02024194852908175,-0.058257179915103395,-0.02755282108485752,0.031703019685181105,-0.03694672408135136,0.09445086003130354,0.12968820644613813,-0.011430155733861773,-0.01603137714330997
7,-0.07654759743047464,-0.11124511155654379,-0.036000082835201855,-0.10778053136722487,0.08160012352710948,0.07202125051943982,-0.19518826446931098,-0.15278003001814497,0.0226643856376567,0.03049310519148266,0.04363479341157767,0.04992882367970494,0.17166081999271862,0.2148747922663973,-0.027875668098626263,-0.01770328093189022
6,-0.041577723601503566,0.004741318126993266,-0.053766486593563215,-0.050204831100365645,0.10577064065714963,0.09833196612705784,-0.19542898165714542,-0.17748460190243323,-0.10839278751397628,-0.2679102519774234,-0.11683490566192059,-0.25014368730122294,0.10572258564122192,0.08573602305344878,-0.15834134439998282,-0.06323828755489254
8,-0.06037510383387889,-0.06541944263077036,-0.05226502278420576,-0.07285800959434131,0.1308477954058233,0.15346268312388378,-0.17044363471638885,-0.10824074779786219,0.023341307158334584,0.0879799963053126,0.0018251040719265525,0.05736094400121901,0.13875480787565228,0.18239133158042464,-0.10162157225965862,-0.04712755317281373
10,-0.09872536213430863,-0.05506190037520442,-0.04298287761001936,-0.04495441411687306,0.11571941970417661,0.22156976839128542,0.017383937819645923,0.07422569493887425,-0.037025800519628733,0.0039592746397087986,-0.020062519188939754,0.022341669563775046,0.12535782981191151,0.16741867820897532,-0.09950542898484906,-0.023920592345565466
9,0.019837836649852864,0.1412704820021337,0.07329178284380955,0.14822607891412795,0.18301344162986197,0.2885395224137061,0.008628673694924767,0.06306464951235302,0.02006802520003298,-0.01190708974110708,0.054276837406288504,0.012940429291518203,0.18025823006431796,0.20949331664069676,-0.009093539896516586,-0.03714308211659626
11,-0.05283118726465198,0.00398906947140109,0.04488556323587535,0.05013501555066144,0.0993159738843424,0.13055360096907834,-0.06154985738329318,-0.012087624421619517,-0.07644899979331177,-0.013206653136990076,0.011819510503451666,0.005319137791464615,0.10170627227715802,0.1750171791329038,-0.030839957239920546,0.010472678846128755
12,-0.05093692580494496,0.02569178460385004,-0.021545929883355134,-0.033405414455244836,0.13636103262102714,0.22076332323748035,-0.11549775345422394,-0.03767817102796319,0.0791301830144588,0.08449334946201977,0.039107038804969525,0.00806650975943454,0.2027445792175429,0.2589488215147548,-0.017940290827179572,-0.007995621465759198
13,-0.0047940638142820935,0.053110513518761976,0.04646238500228036,0.017844862671502162,0.1410858568722013,0.20250420556912355,-0.020862747195130923,-0.014154901911326068,-0.03089142397055024,-0.017410275967636054,-0.02977467658038537,-0.05538624234069738,0.1276723158209762,0.13718339670271898,-0.13103637261104725,-0.11112707603687388
14,-0.01904153800865727,-0.06544958265043649,0.020337370809602556,-0.022927306110986447,0.1524726827367187,0.15666129432453724,-0.039981461360556095,-0.0513722958996972,-0.15427560173774493,-0.10548124989098158,-0.09665304274369986,-0.06824233528470564,0.030091119498362635,0.023832176239829805,-0.25405307388620574,-0.13415864878109707
15,-0.17717213494650397,-0.10968097316217088,-0.034355132445426075,-0.06733783073634869,0.0546744016685492,0.08773051948894911,-0.10572438059568257,-0.05232141126681152,-0.032706070782592654,-0.001304906690520428,-0.012710116632576438,-0.011529019608525511,0.09853049949062795,0.07943754287994025,-0.13967596277574285,-0.11983072291297743
16,0.0015628120594974215,0.06178801011928961,0.015934817430932214,0.015463391654623172,0.15956091581650397,0.2258738539367142,-0.014367394632167107,0.038659031346103344,-0.005581858434305284,0.03764945098032198,-0.033670220385369105,0.003034309745570164,0.15279150389493673,0.19118996369049662,-0.16575257539698574,-0.1119679274799346
