scenario,scenario_label,estimator,estimator_label,param,truth,R,fail_share,mean,median,bias,mc_se_bias,median_bias,sd,rmse,mae
target,(c) Target-loss rule,E4_mundlak,Mundlak (CRE),sigma_star,0.7370283018867925,400,0.0,0.7515766874734876,0.7571765123996896,0.014548385586695285,0.000783502243646317,0.020148210512897224,0.01567004487292634,0.021368012395468358,0.02105968439786171
target,(c) Target-loss rule,E4_mundlak,Mundlak (CRE),lnMstar,2.8979598554678856,400,0.0,3.0773213738588465,3.5507361735289873,0.17936151839096073,0.08228756550851947,0.6527763180611017,1.6457513101703893,1.6534499344611997,1.5215732558758734
target,(c) Target-loss rule,E4_mundlak,Mundlak (CRE),sd_omega,0.25,400,0.0,0.2175291282384368,0.21729386397335446,-0.032470871761563214,0.0008480841828705469,-0.032706136026645544,0.016961683657410936,0.03662426761955424,0.032706136026645544
target,(c) Target-loss rule,E4_mundlak,Mundlak (CRE),tfp_growth,0.15,400,0.0,0.1762698310073902,0.17604781537900419,0.02626983100739019,0.000430597889912308,0.02604781537900419,0.00861195779824616,0.027642077051712576,0.02604781537900419
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,alpha,0.3478,400,0.0,0.34795647980844024,0.34684842240609887,0.00015647980844025647,0.0006561203911928409,-0.0009515775939011317,0.013122407823856817,0.013106928666103631,0.009027270256234038
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,beta,0.3658,400,0.0,0.36711406481708636,0.36644508928649155,0.0013140648170862895,0.0011414308954274296,0.000645089286491568,0.022828617908548593,0.022837900461053183,0.015250232378947709
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,a,0.5126121076233184,400,0.0,0.5130602267304221,0.5137674283313483,0.0004481191071036392,0.0012332058628846975,0.0011553207080297612,0.024664117257693952,0.024637343487786477,0.017206727145680667
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,gamma,0.17828649103139016,400,0.0,0.17820474776391904,0.17837445968665822,-8.1743267471081e-05,0.00011605664343084847,8.796865526805586e-05,0.002321132868616969,0.002319670366898378,0.0015680484244806059
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,sigma_star,0.7370283018867925,400,0.0,0.7366409995042928,0.7368708435512693,-0.00038730238249960026,0.0001479996578712751,-0.00015745833552316402,0.0029599931574255016,0.0029815530732766847,0.0019589546121557833
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,lnMstar,2.8979598554678856,400,0.0,2.889718321684617,2.896112488657187,-0.00824153378326867,0.01661317786523154,-0.0018473668106981922,0.33226355730463075,0.3319502925334553,0.22777887277262288
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,sd_omega,0.25,400,0.0,0.2483019113704209,0.2480281987998536,-0.0016980886295790943,0.0009898671873488515,-0.0019718012001464086,0.01979734374697703,0.01984536438015907,0.013482328156822682
target,(c) Target-loss rule,E5_labgen_fe,Lab x generation FE,tfp_growth,0.15,400,0.0,0.14985679462298804,0.15019688880661408,-0.00014320537701193812,0.00043243511681658386,0.00019688880661407338,0.008648702336331677,0.008639071695050227,0.005872142527681062
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),alpha,0.3478,400,0.0,0.41378510997921825,0.40005211327212475,0.06598510997921825,0.008733418160959482,0.052252113272124756,0.17466836321918963,0.18651219599765081,0.12171609650778892
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),beta,0.3658,400,0.0,0.3908363156646189,0.23985705446277744,0.02503631566461893,0.014333909016256932,-0.12594294553722257,0.28667818032513864,0.2874121347975844,0.1881772360917354
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),a,0.5126121076233184,400,0.0,0.45729267265450074,0.3756842840124045,-0.05531943496881773,0.011722415731842904,-0.13692782361091393,0.23444831463685809,0.24060099145835268,0.2324906990577124
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),gamma,0.17828649103139016,400,0.0,0.15113365894990585,0.15040490666846545,-0.027152832081484276,0.0010244490372890447,-0.02788158436292472,0.020488980745780892,0.03400036950117248,0.02788158436292472
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),sigma_star,0.7370283018867925,400,0.0,0.7158880937527536,0.7240935775843884,-0.021140208134038847,0.0020983313196825475,-0.01293472430240411,0.04196662639365095,0.046943616568044716,0.021300308718923855
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),lnMstar,2.8979598554678856,400,0.0,3.4216097107227155,4.070972992901813,0.5236498552548303,0.13908576497863,1.173013137433927,2.7817152995726,2.827154811602116,2.5813162454084706
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),sd_omega,0.25,400,0.0,0.2237204812424286,0.22312541597351243,-0.026279518757571417,0.0009370217072282958,-0.026874584026487555,0.018740434144565915,0.0322635857953908,0.02724732213797068
target,(c) Target-loss rule,E6_acf,ACF/Wooldridge GMM (c predetermined),tfp_growth,0.15,400,0.0,0.17423328743315672,0.17435167977893193,0.02423328743315672,0.000476541224850454,0.024351679778931934,0.00953082449700908,0.02603577814991897,0.024351679778931934
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),alpha,0.3478,400,0.0,0.36241838963857803,0.3460835256399208,0.014618389638578075,0.00391153718997703,-0.001716474360079212,0.0782307437995406,0.07948865622128778,0.051542429496230224
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),beta,0.3658,400,0.0,0.39622452383838513,0.3612256075444759,0.030424523838385054,0.006870777122528456,-0.004574392455524101,0.1374155424505691,0.14057551486481976,0.09102097683105795
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),a,0.5126121076233184,400,0.0,0.512858880119542,0.5104499724106157,0.0002467724962236334,0.006321624225016695,-0.0021621352127027538,0.1264324845003339,0.12627458612385054,0.10330532326692413
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),gamma,0.17828649103139016,400,0.0,0.17638976682079893,0.1769243657168867,-0.001896724210591264,0.0005331968840092856,-0.0013621253145034706,0.010663937680185712,0.010818171317778732,0.00709897152780202
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),sigma_star,0.7370283018867925,400,0.0,0.725585091162094,0.7331820617879248,-0.011443210724698361,0.0010118767405773645,-0.003846240098867637,0.02023753481154729,0.023226730127168537,0.007250417717624469
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),lnMstar,2.8979598554678856,400,0.0,2.9329180831676895,2.9234528298816724,0.03495822769980375,0.07530502876837687,0.02549297441378684,1.5061005753675374,1.5046229339766597,1.2041084774048652
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),sd_omega,0.25,400,0.0,0.24603918316795265,0.24479796945777693,-0.003960816832047305,0.0009980682728981806,-0.005202030542223082,0.019961365457963613,0.020326043408544766,0.013599619559641354
target,(c) Target-loss rule,E6b_acf_lagonly,ACF GMM (lagged instruments only),tfp_growth,0.15,400,0.0,0.15212418084224807,0.15234844020026067,0.0021241808422480944,0.00043435932023683867,0.0023484402002606763,0.008687186404736773,0.008932563118284732,0.006022405960996416
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,alpha,0.3478,400,0.0,0.4009811311260135,0.3451479413550212,0.05318113112601352,0.017194792684892865,-0.0026520586449788053,0.3438958536978573,0.34755852744961374,0.053251307556955285
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,beta,0.3658,400,0.0,0.41660664452802776,0.35981347101421046,0.0508066445280277,0.017982706953908183,-0.00598652898578958,0.3596541390781637,0.3627795985648343,0.05683252664459254
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,a,0.5126121076233184,400,0.0,0.5093850154563778,0.509263797875535,-0.0032270921669405594,0.0001776610116920546,-0.0033483097477833845,0.003553220233841092,0.004796658675477276,0.0035704564660930527
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,gamma,0.17828649103139016,400,0.0,0.20431194046067574,0.17608270721424923,0.02602544942928557,0.008788998453916992,-0.0022037838171409113,0.17577996907833984,0.17747866083942446,0.02739743932989115
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,sigma_star,0.7370283018867925,400,0.0,0.7242488162084142,0.7393543961968743,-0.012779485678378333,0.0035260545319707242,0.002326094310081739,0.07052109063941449,0.07158286400119765,0.029800588299477127
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,lnMstar,2.8979598554678856,400,0.0,4.215518800403186,4.216599834859981,1.3175589449353005,0.0023792400919644746,1.318639979392095,0.047584801839289495,1.3184158016201453,1.318639979392095
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,sd_omega,0.25,400,0.0,0.30180317121174577,0.24456715936178136,0.05180317121174578,0.0170477974639829,-0.005432840638218653,0.340955949279658,0.34444723906342056,0.03933905504024396
target,(c) Target-loss rule,E7_iv_path,IV (compute price) + expansion path,tfp_growth,0.15,400,0.0,0.12196747965306771,0.15072185584608627,-0.028032520346932266,0.008896453010435674,0.0007218558460862917,0.17792906020871346,0.17990393488634498,0.03213661172405315
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,alpha,0.3478,400,0.0,0.30911473426634745,0.33301181556148857,-0.03868526573365255,0.004376342951813461,-0.014788184438511431,0.08752685903626921,0.09559470937246667,0.06684722270348731
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,beta,0.3658,400,0.0,0.2737263776280852,0.19508929648201873,-0.09207362237191483,0.007030916171300308,-0.1707107035179813,0.14061832342600616,0.16793341251108723,0.1753449382687754
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,a,0.5126121076233184,400,0.0,0.4530862145413835,0.36432959213568483,-0.059525893081935,0.00908512365886187,-0.14828251548763363,0.1817024731772374,0.1909884321995178,0.18977263259492144
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,gamma,0.17828649103139016,400,0.0,0.124834025924382,0.12533146915077478,-0.053452465107008164,0.0007693601426517732,-0.05295502188061538,0.015387202853035464,0.055617804007595334,0.05295502188061538
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,sigma_star,0.7370283018867925,400,0.0,0.7749554787873136,0.778836130545693,0.037927176900521116,0.0010797852714962692,0.04180782865890054,0.021595705429925383,0.04363117353942008,0.041886140112731673
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,lnMstar,2.8979598554678856,400,0.0,2.996825531367236,3.4096953087253556,0.09886567589935033,0.1083245034720954,0.51173545325747,2.166490069441908,2.166037729313357,1.9310423982166043
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,sd_omega,0.25,400,0.0,0.1934177275303002,0.19333474604234047,-0.05658227246969977,0.0006030736396260667,-0.05666525395765952,0.012061472792521335,0.057850401778598445,0.05666525395765952
target,(c) Target-loss rule,E8_heckman,Heckman selection correction,tfp_growth,0.15,400,0.0,0.2040408052732615,0.20396767988234044,0.054040805273261494,0.0005052984649801874,0.05396767988234043,0.01010596929960375,0.05497530285072006,0.05396767988234043
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),alpha,0.3478,400,0.0,0.34546741022084715,0.3453925418523275,-0.0023325897791528346,0.00015211809008952663,-0.0024074581476724866,0.0030423618017905323,0.0038306396982057604,0.0026558511949401342
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),beta,0.3658,400,0.0,0.357061982784971,0.35679715989711,-0.008738017215029046,0.00018438978143313177,-0.009002840102890042,0.0036877956286626356,0.00948255144238249,0.009002840102890042
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),a,0.5126121076233184,400,0.0,0.5082480619889356,0.5081760482691738,-0.004364045634382923,0.00016214016563742174,-0.004436059354144595,0.0032428033127484346,0.005434554093100551,0.004442660901085915
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),gamma,0.17828649103139016,400,0.0,0.17557713835163447,0.17551797924899243,-0.0027093526797556744,6.193169837345037e-05,-0.002768511782397731,0.0012386339674690073,0.002978417451164938,0.002768511782397731
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),sigma_star,0.7370283018867925,400,0.0,0.7400499627677125,0.7401132549103255,0.003021660880920023,6.82022733264533e-05,0.0030849530235330103,0.001364045466529066,0.0033145743262075096,0.0030849530235330103
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),lnMstar,2.8979598554678856,400,0.0,4.177574454983105,4.17803051521874,1.2796145995152195,0.0021320474534993043,1.2800706597508547,0.042640949069986084,1.280323095239534,1.2800706597508547
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),sd_omega,0.25,400,0.0,0.24530318748434624,0.2450676599839622,-0.0046968125156537565,0.0009840347902528763,-0.0049323400160377895,0.019680695805057526,0.020209441128096108,0.01356122820846746
target,(c) Target-loss rule,E9_foc_system,FOC system (T ignored),tfp_growth,0.15,400,0.0,0.1525796007145355,0.1526721566041452,0.002579600714535496,0.00042854033450329067,0.002672156604145215,0.008570806690065814,0.008940325516814965,0.006043173376529654
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),alpha,0.3478,400,0.0,0.34667435750325754,0.3468529758384825,-0.001125642496742474,0.00012530895351152722,-0.0009470241615174846,0.0025061790702305443,0.0027445040041333716,0.001735274202597753
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),beta,0.3658,400,0.0,0.3636722731593086,0.36387919234498234,-0.002127726840691424,0.000171812531084367,-0.0019208076550176478,0.0034362506216873397,0.004038009447463901,0.0026418206254856524
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),a,0.5126121076233184,400,0.0,0.5119595489074963,0.511984966480306,-0.0006525587158220957,0.00013740194970122106,-0.0006271411430123774,0.0027480389940244213,0.0028211118188566082,0.001878380826943582
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),gamma,0.17828649103139016,400,0.0,0.17747962259874162,0.17747851410347,-0.0008068684326485309,5.622551691865454e-05,-0.0008079769279201732,0.0011245103383730908,0.0013828951008517927,0.0009356706089031913
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),sigma_star,0.7370283018867925,400,0.0,0.7379150687624138,0.737929244247223,0.0008867668756212388,6.193196999852829e-05,0.0009009423604304234,0.001238639399970566,0.0015220865566552377,0.0010389395311956595
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),lnMstar,2.8979598554678856,400,0.0,2.870450996553581,2.870340428674079,-0.02750885891430444,0.001766868742340804,-0.0276194267938068,0.03533737484681608,0.04474757596427806,0.031935826474714046
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),sd_omega,0.25,400,0.0,0.2474729201446349,0.24710562101640698,-0.0025270798553650884,0.0009873859213276146,-0.0028943789835930295,0.01974771842655229,0.019884254692900838,0.013661523203121195
target,(c) Target-loss rule,E10_foc_system_T,FOC system (T proxied),tfp_growth,0.15,400,0.0,0.15051442048790323,0.15085740844232276,0.0005144204879032398,0.0004314291710590782,0.0008574084423227796,0.008628583421181564,0.008633130901649948,0.005846930000329972
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",alpha,0.3478,400,0.0,0.4194149214666657,0.42291973770772684,0.07161492146666573,0.0039044846846245556,0.07511973770772681,0.07808969369249111,0.10588414535241486,0.07907540554965165
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",beta,0.3658,400,0.0,0.4317076500271145,0.42812159412294837,0.06590765002711448,0.005689641587856494,0.062321594122948326,0.11379283175712988,0.1313782891881486,0.08250404581643608
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",a,0.5126121076233184,400,0.0,0.5022288034051019,0.5054034233436655,-0.010383304218216474,0.005377053261287738,-0.007208684279652988,0.10754106522575475,0.10790727971088579,0.0690170788438687
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",gamma,0.17828649103139016,400,0.0,0.20323505528963431,0.2063289544782097,0.024948564258244144,0.0012164031099439097,0.02804246344681953,0.024328062198878193,0.034825361913041794,0.029308268668725934
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",sigma_star,0.7370283018867925,400,0.0,0.7019893418840798,0.7014189622399738,-0.03503896000271266,0.0009536649010214206,-0.03560933964681867,0.01907329802042841,0.03988245151321989,0.0358095450928948
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",lnMstar,2.8979598554678856,400,0.0,3.5379925812774338,3.5320028061188475,0.6400327258095483,0.06769703767393655,0.6340429506509617,1.3539407534787309,1.496066363878263,1.071955035750638
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",sd_omega,0.25,400,0.0,0.20303086492637568,0.20360987610627654,-0.046969135073624324,0.0012015304120272128,-0.04639012389372346,0.024030608240544257,0.052745863407890614,0.04639012389372346
predet,(d) Predetermined budget (ACF timing),E1_pooled_huber,"Pooled Huber-LSE (ML practice, E free)",tfp_growth,0.15,400,0.0,0.06209687778111178,0.06179145432612451,-0.08790312221888823,0.0004646312053400555,-0.08820854567387548,0.00929262410680111,0.08839171837034353,0.08820854567387548
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",alpha,0.3478,400,0.0,0.46065377846337197,0.45752748392355436,0.11285377846337204,0.001648986080083866,0.10972748392355433,0.03297972160167732,0.11756240128243249,0.10972748392355433
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",beta,0.3658,400,0.0,0.48474632114542054,0.4827570261007865,0.11894632114542052,0.0020939934058318093,0.11695702610078648,0.04187986811663619,0.12608634287309903,0.11695702610078648
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",a,0.5126121076233184,400,0.0,0.5123882305104622,0.5117749212262859,-0.00022387711285622739,0.0017679134723685309,-0.0008371863970325633,0.03535826944737062,0.035314753591505356,0.020155368022570563
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",gamma,0.17828649103139016,400,0.0,0.23499616014431146,0.23476984610115428,0.05670966911292128,0.00036823600438472146,0.056483355069764124,0.007364720087694429,0.05718470140791313,0.056483355069764124
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",sigma_star,0.7370283018867925,400,0.0,0.679103315788309,0.6793766017734031,-0.05792498609848355,0.000364911252800478,-0.057651700113389326,0.007298225056009561,0.058381803186054966,0.057651700113389326
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",lnMstar,2.8979598554678856,400,0.0,3.5113463491322734,3.4918642343954662,0.6133864936643875,0.03298057238987762,0.5939043789275806,0.6596114477975524,0.9001347313154352,0.6386969829465046
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",sd_omega,0.25,400,0.0,0.24261252660661456,0.24112611826990543,-0.007387473393385437,0.000885716552332238,-0.008873881730094568,0.01771433104664476,0.01917257921504107,0.012582589895632948
predet,(d) Predetermined budget (ACF timing),E1b_pooled_huber_Etrue,"Pooled Huber-LSE, E fixed at truth (decomposition of E1)",tfp_growth,0.15,400,0.0,0.08761600084274938,0.08800029001466597,-0.062383999157250604,0.0004695632918973147,-0.06199970998533402,0.009391265837946293,0.06308517048566742,0.06199970998533402
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,alpha,0.3478,400,0.0,0.38483779877333,0.38525181553176113,0.037037798773330015,0.0015208420362547998,0.03745181553176116,0.030416840725095998,0.04790271158473501,0.03745181553176116
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,beta,0.3658,400,0.0,0.40663255962261047,0.4041237741902928,0.04083255962261052,0.0024229386753733813,0.03832377419029276,0.04845877350746763,0.0633220342642075,0.040791116372526
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,a,0.5126121076233184,400,0.0,0.5126964709686195,0.5127327815913173,8.436334530107309e-05,0.0022712844192020265,0.00012067396799886332,0.045425688384040534,0.04536894917699853,0.0295378587296789
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,gamma,0.17828649103139016,400,0.0,0.19605568958267203,0.19619933565323988,0.01776919855128188,0.00035854273840139504,0.017912844621849708,0.007170854768027901,0.019158210312129005,0.017912844621849708
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,sigma_star,0.7370283018867925,400,0.0,0.7165660552256324,0.7167187361805678,-0.020462246661160127,0.00041767034035927405,-0.02030956570622472,0.00835340680718548,0.02209770339187481,0.02030956570622472
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,lnMstar,2.8979598554678856,400,0.0,3.1644934349663494,3.165436318919436,0.2665335794984636,0.03775928395256335,0.2674764634515503,0.755185679051267,0.7999498705042566,0.5258260890070969
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,sd_omega,0.25,400,0.0,0.2432183464900045,0.2425887850777773,-0.006781653509995509,0.0009276632640357744,-0.0074112149222227,0.01855326528071549,0.019732053055239732,0.012685619969498727
predet,(d) Predetermined budget (ACF timing),E2_pooled_nls,Pooled NLS + generation effects,tfp_growth,0.15,400,0.0,0.13158381147073112,0.13222939670050457,-0.018416188529268872,0.0005526755321377862,-0.017770603299495424,0.011053510642755723,0.021471624233654625,0.017812333688652274
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,alpha,0.3478,400,0.0,0.3578522860300008,0.3529223937771432,0.010052286030000737,0.0017288603311094853,0.005122393777143186,0.03457720662218971,0.03596724501790573,0.024107266370056446
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,beta,0.3658,400,0.0,0.381466000440059,0.3743400265138451,0.015666000440058968,0.002949874744461336,0.00854002651384514,0.05899749488922672,0.060970699618622136,0.04271099662187264
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,a,0.5126121076233184,400,0.0,0.5139896666349015,0.5156518858750998,0.0013775590115831398,0.0030216020907995627,0.003039778251781311,0.06043204181599125,0.060372172958118586,0.04591062220503378
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,gamma,0.17828649103139016,400,0.0,0.1819017172915602,0.18219991515040457,0.0036152262601700257,0.0002879643127817947,0.003913424119014394,0.005759286255635894,0.006793843951780433,0.004977224103455913
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,sigma_star,0.7370283018867925,400,0.0,0.730197205920292,0.7315452033192611,-0.00683109596650043,0.00039987018646874884,-0.00548309856753143,0.007997403729374977,0.010510111433668659,0.005706790709141096
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,lnMstar,2.8979598554678856,400,0.0,2.955542362724556,2.9711698731685203,0.057582507256670974,0.04160944299645215,0.07321001770063473,0.8321888599290431,0.83314026309229,0.5919304703962416
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,sd_omega,0.25,400,0.0,0.24813758513165987,0.24776251323970638,-0.0018624148683401428,0.0009869050650866216,-0.0022374867602936305,0.01973810130173243,0.01980119315929655,0.01256596775974382
predet,(d) Predetermined budget (ACF timing),E3_lab_fe,Lab FE NLS,tfp_growth,0.15,400,0.0,0.1473940575285094,0.1474596903806405,-0.0026059424714905905,0.00047976048957343396,-0.0025403096193594987,0.00959520979146868,0.009931204205918797,0.0069776976145276
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),alpha,0.3478,400,0.0,0.35982945517284565,0.36017366058260625,0.01202945517284562,0.0014031875732240097,0.012373660582606222,0.028063751464480192,0.03050103281284039,0.01934727738519021
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),beta,0.3658,400,0.0,0.3834163041835328,0.3801013686767923,0.01761630418353277,0.0023687493220126096,0.01430136867679227,0.04737498644025219,0.050488736763265304,0.027614367730272704
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),a,0.5126121076233184,400,0.0,0.5146179099381348,0.5114373474837728,0.0020058023148164035,0.002401581626527236,-0.0011747601395456497,0.048031632530544724,0.04801347073651864,0.028764639087373894
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),gamma,0.17828649103139016,400,0.0,0.18387889402373897,0.18389631707427173,0.005592402992348822,0.0002482243340507116,0.005609826042881572,0.004964486681014232,0.00747392025076431,0.005804783153535317
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),sigma_star,0.7370283018867925,400,0.0,0.7291256364762414,0.7297352052690478,-0.007902665410551084,0.00033561109456896093,-0.007293096617744632,0.006712221891379219,0.010363079103405183,0.0073324053272094125
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),lnMstar,2.8979598554678856,400,0.0,2.974804511952867,2.9711858224943013,0.0768446564849817,0.034847249124948396,0.0732259670264157,0.6969449824989679,0.7003021341458308,0.4201751416699102
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),sd_omega,0.25,400,0.0,0.24734206351254698,0.246991653569602,-0.002657936487453032,0.0009811791111300687,-0.0030083464303979762,0.019623582222601372,0.019778445165644663,0.01232502951791127
predet,(d) Predetermined budget (ACF timing),E4_mundlak,Mundlak (CRE),tfp_growth,0.15,400,0.0,0.14516039120268506,0.14518791457638183,-0.004839608797314944,0.000490184444058856,-0.004812085423618162,0.00980368888117712,0.010922172320594782,0.007315049923379682
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,alpha,0.3478,400,0.0,0.3473340001276731,0.34575141943787074,-0.00046599987232687017,0.0007291622327789433,-0.002048580562129254,0.014583244655578866,0.01457245699955114,0.010085847453395996
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,beta,0.3658,400,0.0,0.36872057865816416,0.36869423522521594,0.002920578658164118,0.0012446830089758707,0.002894235225215952,0.024893660179517416,0.025033474809522182,0.017121366938797733
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,a,0.5126121076233184,400,0.0,0.5145441247079198,0.5164171240632884,0.0019320170846012683,0.0013506433102374112,0.0038050164399699438,0.027012866204748222,0.02704816802039152,0.018753070115147014
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,gamma,0.17828649103139016,400,0.0,0.17833182640739287,0.17833526143392067,4.5335376002690747e-05,0.0001218140471130684,4.877040253051246e-05,0.0024362809422613678,0.0024336559871660536,0.0015408676366051588
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,sigma_star,0.7370283018867925,400,0.0,0.7363759345157505,0.7368265728271541,-0.0006523673710419963,0.0001588631112150792,-0.00020172905963833365,0.003177262224301584,0.003239651360975307,0.0020704324398501117
predet,(d) Predetermined budget (ACF timing),E5_labgen_fe,Lab x generation FE,lnMstar,2.8979598554678856,400,0.0,2.8819081255297387,2.8506362235972675,-0.016051729938147487,0.01959004230133181,-0.047323631870618055,0.3918008460266362,0.391639874404825,0.2896166020519684
