rep,slope|edu|P,mean|edu|P,slope_main|edu|P,mean_main|edu|P,slope|edu|T,mean|edu|T,slope_main|edu|T,mean_main|edu|T,slope|web|P,mean|web|P,slope_main|web|P,mean_main|web|P,slope|web|T,mean|web|T,slope_main|web|T,mean_main|web|T
0,-0.03625919958570047,-0.003492819748057041,-0.040670335157634865,-0.03518625478408139,0.0977526832513787,0.11891131061626155,-0.13896709456004486,-0.10955665829891958,-0.03512397326454047,0.015586490768497281,-0.037709295009077645,-0.0013209625534057973,0.10637841352912657,0.1467491617623677,-0.1747004226904317,-0.052605128796474464
1,-0.030838024336945432,0.018323061366925474,-0.04402512453849532,-0.021800977647120492,0.12070653899310048,0.18319094444147857,-0.17527823403378795,-0.052992137485627665,-0.05286375362537465,-0.014506342886050254,-0.05577416722714013,-0.027047101119136763,0.10019139484984613,0.1419009189104004,-0.19587309544346926,-0.05197821340067851
2,-0.07854905945760984,-0.04578214721246352,-0.04413642768982637,-0.06437823112204616,0.09665175682071847,0.12513621347382906,-0.12906051763671927,-0.10512818466880369,0.003432875186149288,0.022838971580350094,-0.056761076874954186,-0.05160603255210021,0.12101300525796566,0.13911705503782137,-0.19624417967930072,-0.09752454195510556
3,-0.036750748817571954,-0.0017655654509153688,-0.018566960577567456,-8.401949762854526e-05,0.1345954889883595,0.15415924881806692,-0.07506278022860202,-0.01941014651012481,-0.035034516585184465,0.0007684713749699738,0.0004304419191430294,0.01853137822356945,0.1041477076061259,0.11177066570171015,-0.04667476183587504,-0.035552852921634716
5,0.009969473195065864,0.0698270064387727,-0.033813366590995104,0.05770287833063715,0.11278430782685443,0.16144525789650463,-0.14481449214285458,-0.010741588446013398,-0.020768874678284262,-0.015475513500370826,-0.02463845941265059,-0.05328784731438301,0.1214672823851983,0.12181494624330184,-0.09437634745450611,-0.09536428325731694
4,0.0393731239845814,0.0624919899751719,0.036519972144946594,-0.059102617456525404,0.12825041469828233,0.17801224286094344,-0.0479472897600733,-0.06348344598194244,-0.03760579823436563,0.01815117349767549,-0.05947837257509754,-0.04187298924955862,0.12225644284647508,0.1521524621344626,-0.16776494099792136,-0.10249111970404523
6,0.062249688486276676,0.05856962164230131,0.06620455112520757,0.06778977139882135,0.13372889259653173,0.16435005660259924,0.11053778591795857,0.08537861154519107,-0.015796704862145995,-0.0024723134682920716,-0.025824158006224784,-0.008985523509796322,0.13488669534551853,0.18225923203715513,-0.10310534438533799,-0.008670259000319147
7,-0.06275129447354749,-0.04693520781076733,0.058193069489411095,0.02872363784095564,0.09004448930893771,0.09253080502500255,0.22072635784852185,0.025027646427563832,-0.033626328607726214,0.012002131137029814,0.0367508106820926,0.03173256040933267,0.10747385737858446,0.14790789125140932,0.06281871381747611,0.04314833726866122
8,-0.04873070234382594,-0.00828349733379955,0.024217281718663112,-0.010456444640462238,0.09179246241535508,0.1577596392378129,0.041263427145253,0.008998108401163218,-0.009665952138052426,-0.04114578160984913,-0.017950970561590965,-0.07264697337896438,0.11910083776201556,0.10344766068949005,-0.07149522833342854,-0.0926069088569234
9,-0.016214893152755438,0.03591754313548203,0.018204021152682826,0.01949313917077415,0.09984544372790526,0.1221067294323276,-0.006768535723433747,-0.032812134855332374,-0.012423978270261168,0.01982372293853955,-0.0033093084806644054,-0.007509579103540564,0.13256119578149556,0.18157052549969077,-0.09249864204500145,-0.046450963917986456
10,-0.017898912235558128,0.014326615873725093,0.02561869414032426,-0.002041468952993296,0.12415577552106209,0.17763837105903788,-0.15852015970949412,-0.06166914925349587,-0.026715039459222316,-0.020661854138751212,-0.05809301108898905,-0.07850524197547089,0.11351247907688086,0.11129134823487496,-0.16972976650161994,-0.11715739333976334
11,-0.062150408508642355,-0.0012054998216335182,-0.012350184482720277,0.012687484841194146,0.09281051884172845,0.1299623027875149,-0.1606363646985609,-0.07732458064148318,-0.005770229513669286,0.007970070852022297,0.02881112341656004,0.022524447417163206,0.11170277054952057,0.12530731332199121,-0.019348296039490218,-0.005809020288594646
12,-0.05852441710705283,-0.022962444265553182,-0.019459305052719155,-0.044794475829868445,0.09443463280312507,0.11359015918959453,-0.11901778050953637,-0.09304006049375661,0.002838799646262703,0.007219174858435987,0.02935095281669585,-0.004126694301361104,0.12058855641948685,0.16097880512610221,-0.002666100480176542,0.0073212828566461274
13,-0.0014041980719345507,0.05376401686865867,-0.0007030429314341344,-0.018636449139146194,0.1520544192239211,0.2114467968144943,-0.013700964533091858,-0.012348135495073817,-0.06848223257141127,-0.015339415112881156,-0.028752965464038268,-0.004164866226666967,0.07296619710913219,0.1023917996335381,-0.11644256014116514,-0.058706037158424075
15,-0.02434498177140195,-0.006272187171604206,-0.016994124934026886,-0.040901149095186586,0.10359018423150979,0.13218236808450584,-0.10031881722165235,-0.08544779192090897,-0.07755696114869451,-0.033959783132400355,0.046516996252037576,0.04390424632744858,0.0957616014035603,0.14840703425513208,-0.06969085617377854,-0.02250033371805238
14,0.007065252733755387,0.014646342822215441,0.007416190980196339,-0.03540947004478276,0.14501509259915946,0.16372653656647737,-0.018355624417668116,-0.031375735007725024,0.0014671119584581847,0.02598567331243744,-0.01916402535344959,-0.014173919802452195,0.11681731542924234,0.13085793133979107,-0.11018083503151552,-0.0695525201436699
16,-0.018885421167215886,0.02193407077715391,-0.017090143686259527,-0.03222674720121645,0.12477241038026157,0.18041117706313012,-0.10145426982879027,-0.0415725248859703,-0.011778592208612836,-0.00720358308911279,-0.0036951759261639352,-0.025158287346740475,0.11775591610011252,0.154037530399521,-0.05143607567449379,-0.02090461596207242
17,-0.027094071501342496,0.005758315635947048,0.012432908906202552,-0.005584485307772316,0.11180981294913003,0.14221115729246817,-0.0764518083726547,-0.054580600155475834,-0.0012188788221434918,-0.013123212880326933,0.03176906746337752,-0.004658167573529336,0.12331184155185565,0.1079700872657603,0.21090880037339318,-0.025221580897646218
18,-0.041114043181848386,0.01042975083157005,-0.035717703518899864,-0.025522258938062894,0.10794720349053817,0.14513707891627503,-0.1472761467792661,-0.10082701055654042,-0.005253746670758738,-0.0016471116748870474,-0.044851959606111755,-0.05364936918241783,0.12113329782054091,0.14231395740386302,-0.16267720525053114,-0.07496603455208868
19,0.02107482518377599,0.018086754637228107,-0.04265945052437705,-0.010098060418742756,0.12174194521379564,0.1481809401087622,-0.10666699301199167,-0.02666697223110141,-0.03536346659918208,0.0023176294978924186,0.019202638014526725,0.014627818395718493,0.09598778719218613,0.10773144523112801,0.046264057207604826,-0.011015188068298007
20,0.002215748267302229,0.04873044434666494,-0.06537296951542354,-0.010047487107802526,0.09550247525236759,0.14549373293384524,-0.22325647271785062,-0.08864394838434664,-0.04087949577008761,-0.005811717356631618,-0.02316221787549877,0.00859985649565313,0.09909240450522735,0.13032082998500713,-0.12235371229990187,-0.0229834159956754
21,-0.07855095121856458,-0.018089371700249136,-0.022771675834399877,-0.009905291878427237,0.09389469022334743,0.13323027661193762,-0.14012336358907956,-0.03562353950473085,0.03812085084746933,0.05953322263524854,-0.033724738975010854,-0.009320617837150708,0.13466814322896242,0.1644828677980704,-0.13689126263985102,-0.06797953478060519
