corpus,conv,sample,tag,d,L,D,N,M,restricted,bpb,eN_local,eD_local,lnw_local,n_eff,eN_chin_r,eD_chin_r,lnw_chin_r,eN_chin_f,eD_chin_f,lnw_chin_f,lnw_kappa_r,lnw_kappa_f,delta,delta_lo,delta_hi,scheme
edu,P,main,main,192,3,800014336.0,1328448.0,602.2172760996291,False,1.4068857232948722,0.0654304919973772,0.015431027422451631,1.444608138110881,4.314018978827302,0.05419690577157075,0.025421358718484388,0.757034102631181,0.06569761769287238,0.019543007228592667,1.2124451285213862,1.9715832802804725,1.6481645564353307,-0.6875740354797001,-0.7753131567526688,-0.36436035519729704,cr2
edu,P,main,main,256,4,25001984.0,3148032.0,7.942099699113605,True,1.5386340706784745,0.035212002215128824,0.08135424603084682,-0.8374260303976301,6.240134414377575,0.04001983955290556,0.09169301879199546,-0.8290709254407407,0.04564729482270747,0.09741422369225006,-0.7580278875892028,-0.8446545630100158,-0.8634035293498736,0.008355104956889403,,,cr2
edu,P,main,main,256,4,50003968.0,3148032.0,15.88419939822721,True,1.4662820924525841,0.040789513640654314,0.06199873243160804,-0.41868891042085526,8.95882586421668,0.042362739410082055,0.073000499942374,-0.5441971012708668,0.04841061197178204,0.07309800984295248,-0.4120820959495952,-0.36408609358819005,-0.4290250576447927,-0.12550819085001158,,,cr2
edu,P,main,main,256,4,100007936.0,3148032.0,31.76839879645442,True,1.4166806531138132,0.047052573247918214,0.046219211876069664,0.01787000318585849,9.85204051012542,0.044313929188818574,0.057433188515681036,-0.25932327710099484,0.05057694870381946,0.05403501258132727,-0.06613630430998935,0.11648237583363402,0.005353414060284724,-0.2771932802868533,,,cr2
edu,P,main,main,256,4,200015872.0,3148032.0,63.53679759290884,True,1.3814368088461693,0.053459148944431004,0.035024303807867405,0.4228755760813171,9.843232670781884,0.0459041153452436,0.04474609708395247,0.025550547068880002,0.05223069485358058,0.03948263120030803,0.27980948732961813,0.5970508452554615,0.43973188576536376,-0.3973250290124371,,,cr2
edu,P,main,main,256,4,400015360.0,3148032.0,127.06839066438968,False,1.3536101943744776,0.05926197038080267,0.027093370923367548,0.7826787087645377,8.91553293093467,0.04717732435882018,0.034587966162185436,0.31040753824112954,0.05346761949686872,0.02859813169516308,0.6257348372712008,1.0775909182181636,0.874084690346399,-0.47227117052340817,-0.5325168063225623,-0.4085880455969082,cr2
edu,P,main,main,256,4,800014336.0,3148032.0,254.1315768073514,False,1.3315723872622334,0.06437657028705934,0.020418072147466555,1.1483293532318053,6.172275025438197,0.048182487537425434,0.026568403735958868,0.5952729456536456,0.054378842482677076,0.020579691613201515,0.9716704077478204,1.5581451889742706,1.308450328095223,-0.5530564075781597,-0.6018458047759369,-0.28820630148280857,cr2
edu,P,main,main,320,5,25001984.0,6147520.0,4.067003279371193,True,1.5135620573696185,0.024018796026994634,0.08726539753266584,-1.2901173299080493,7.750586858981949,0.03621186403272812,0.0940606955190596,-0.9545534700598237,0.03895594902059084,0.1002066852732682,-0.9448034102618812,-1.1653697749243568,-1.1269291285228893,0.33556385984822557,,,cr2
edu,P,main,main,320,5,50003968.0,6147520.0,8.134006558742387,True,1.4335657163823396,0.03271045896785614,0.06911475696240486,-0.748073394611703,11.127045004139536,0.03838986564256838,0.0749988781251932,-0.6696796458899499,0.04138601516297141,0.07532413823983057,-0.5988576186222737,-0.684801305502531,-0.6925506568178083,0.07839374872175309,,,cr2
edu,P,main,main,320,5,100007936.0,6147520.0,16.268013117484774,True,1.3762549709763587,0.04147000797328252,0.053710533871383255,-0.25863867723139605,12.226102865444755,0.04020876609698802,0.05907990535532879,-0.3848058217200778,0.04329701160925581,0.055756580745769314,-0.2529118269826678,-0.2042328360807071,-0.25817218511273105,-0.12616714448868177,,,cr2
edu,P,main,main,320,5,200015872.0,6147520.0,32.53602623496955,True,1.3332228333734393,0.0496448599526893,0.041810798907210595,0.17174020627913184,12.09304185410476,0.0416945388304554,0.04607645833941121,-0.09993199755020316,0.04475934933139062,0.04078304298265979,0.09303396465693985,0.27633563334112043,0.17620628659234822,-0.271672203829335,,,cr2
edu,P,main,main,320,5,400015360.0,6147520.0,65.06938733017542,True,1.2996484737550718,0.05660538491845304,0.032494912683816705,0.5550205763081072,10.540079149454535,0.042886355536821956,0.03564570736058864,0.18492499362204645,0.045855104739971154,0.029563107436198163,0.4389593145985225,0.7568757063038225,0.6105590911733834,-0.37009558268606074,,,cr2
edu,P,main,main,320,5,800014336.0,6147520.0,130.13610952058715,False,1.274321220208184,0.062386684987320556,0.024269407428157763,0.9441352673678968,6.904219037772058,0.043828652261244876,0.027398749226748828,0.46979040103456254,0.04666342552107111,0.021286345127942106,0.7848948850751419,1.2374299770599295,1.0449247289222074,-0.4743448663333342,-0.5282708053807218,-0.29336570928932754,cr2
