N,N_emb,D,M,M_emb,lnw_local_ne,sigma_local_ne,neff_ne,se_lnw_local_ne,lnw_chin_full_ne,lnw_chin_M100_ne,lnw_kappa_full_ne,lnw_kappa_M100_ne,lnw_eq3_full_ne,lnw_eq3_M100_ne,lnw_local_emb,sigma_local_emb,neff_emb,se_lnw_local_emb,lnw_chin_full_emb,lnw_chin_M100_emb,lnw_kappa_full_emb,lnw_kappa_M100_emb,lnw_eq3_full_emb,lnw_eq3_M100_emb
140718592.0,258159104.0,2159808152.2003455,15.348420713308059,8.3661901468342,-0.4182861973535937,0.8035519755085088,23.88133206859123,0.0386675679384828,-0.24070397154850423,-0.3696431946839422,-0.2946429119419282,-0.2946536733153344,-0.41462307594179687,-0.35841280591891134,-0.029370587133408104,0.7103389324920478,33.240848290787774,0.03470328532600204,0.05757841964540854,-0.046585549475173724,-0.00013550174039172517,-0.018901152997257985,-0.1713764414242065,-0.10032946979427973
140718592.0,258159104.0,3038597232.595994,21.593431183535394,11.770250150062475,-0.28205285315925965,0.7995636249501442,28.12911859425035,0.031391989276663125,-0.13430841512653258,-0.2934099043594638,-0.14945218821119127,-0.1752081187093184,-0.2663011400467184,-0.23516299562045276,0.1024111958812985,0.7017390808082886,38.199241422236305,0.028187748185287007,0.1643770198763334,0.032408263466713064,0.14382263172279514,0.10488908044562262,-0.015591146073323443,0.029462923225822987
140718592.0,258159104.0,4274950593.4282484,30.379429844126413,16.55936407893734,-0.15173136315998256,0.7958877612282742,31.355166758750556,0.02474523352934558,-0.027912858704559156,-0.21717661403498353,-0.004261464480452372,-0.05576256410330154,-0.11185451972075962,-0.11045107620906916,0.23502633449283977,0.6926022729706067,42.78956909882096,0.02275961660418196,0.2711756201072593,0.11140207640860088,0.28778076518598533,0.22867931388850327,0.14620129972361876,0.16073626043110106
140718592.0,258159104.0,6014355038.637118,42.74030142823713,23.297086740110153,-0.018596204745198363,0.7835609650950714,33.20700828911411,0.019325647823785153,0.07848269771741245,-0.14094332371050422,0.14092925925028457,0.06368299050271356,0.04662641719284609,0.015162665684621258,0.3724534068779042,0.6814805793432511,46.471630809084445,0.01833209136525426,0.3779742203381842,0.1903958893504875,0.431738898649174,0.35246954733138386,0.31168264506313764,0.29288478935859025
140718592.0,258159104.0,8461493469.979872,60.130600723889216,32.77627377409813,0.12463779690598766,0.7590264836224384,34.01060960602807,0.015569769805282753,0.18487825413938505,-0.06471003338602573,0.2861199829810217,0.18312854510872975,0.2074945635622352,0.14123117882126413,0.5178120320854659,0.6681156305504778,48.97835204019853,0.014802652306534894,0.48477282056910903,0.2693897022923744,0.5756970321123625,0.47625978077426456,0.47907854637851377,0.4254319602012902
140718592.0,258159104.0,11904330769.06219,84.59671604063654,46.11238025160712,0.28241160112138763,0.7268005565897583,34.28081018527233,0.01280556089566016,0.2912738105613574,0.011523256938454539,0.43131070671176047,0.3025740997147457,0.36949867173381584,0.26740411366836275,0.672950003398623,0.6534428914592258,50.401275024604686,0.012034685863056019,0.5915714208000349,0.34838351523426203,0.7196551655755529,0.600050014217147,0.6470831173902898,0.5580101325254535
140718592.0,258159104.0,16747999813.746561,119.01767616994464,64.87472087657447,0.4552581473901146,0.695988783175196,34.35063761672214,0.010872663805044844,0.39766936698332916,0.08775654726293386,0.5765014304424976,0.42201965432076266,0.5317187811538584,0.39341198773346175,0.8383964547028436,0.6389323395360952,51.01482307056467,0.010100376347777405,0.6983700210309598,0.4273773281761488,0.8636132990387395,0.7238402476600275,0.8147696449260791,0.6903415304329805
140718592.0,258159104.0,23562475136.37865,167.44393758842222,91.27113772589887,0.6394736947371883,0.6737541595027898,34.35040498494378,0.010206456226519169,0.5040649234053016,0.16398983758741315,0.7216921541732347,0.5414652089267777,0.6935001598353907,0.5190518307809305,1.013702240338845,0.6256305266649058,51.03062332973711,0.009166969901510636,0.8051686212618847,0.5063711411180355,1.007571432501928,0.8476304811029082,0.981505576720042,0.822221287352077
140718592.0,258159104.0,33149644180.003387,235.57401839270383,128.40780614114382,0.8289073851192101,0.661219185646601,34.27905922089531,0.01001289383395898,0.6104604798272741,0.24022312791189243,0.8668828779039734,0.6609107635327947,0.8543937697192011,0.6441746422704079,1.1980304279807592,0.6135406034006567,50.45626537122689,0.00893263939705696,0.9119672214928104,0.5853649540599233,1.1515295659651184,0.9714207145457889,1.1468796910389745,0.9535028765574338
140718592.0,258159104.0,46637668704.17688,331.42506644876664,180.6547512040361,1.0188420946293686,0.6536544241347956,34.003103737223654,0.00923754505199839,0.7168560362492467,0.3164564182363719,1.0120736016347105,0.7803563181388098,1.0141063032071735,0.7686747124709699,1.390891956152258,0.6015671713660583,49.096111846981316,0.008653292305489476,1.0187658217237354,0.6643587670018101,1.2954876994283069,1.0952109479886696,1.3106434139988234,1.0840858999398544
140718592.0,258159104.0,65613740236.5427,466.2762702780788,254.16008662837123,1.2093836100655388,0.6441450719174233,33.189431645897216,0.008665115076257352,0.8232515926712183,0.39268970856085117,1.1572643253654475,0.8998018727448249,1.172460080015192,0.8924807017654584,1.5930616090825764,0.5877777826122453,46.694051727892216,0.008015668456884043,1.1255644219546603,0.7433525799436969,1.4394458328914954,1.2190011814315502,1.4726653334728208,1.2139060373808699
140718592.0,258159104.0,92310851452.20663,655.9961277341848,357.5734886816412,1.4056655960089341,0.6278587516140118,31.35182389819518,0.010029045056819876,0.9296471490931917,0.46892299888533046,1.3024550490961864,1.0192474273508418,1.3293617945819025,1.0155482920220047,1.8077308825576834,0.5696447272479765,43.17722946257221,0.008424606326662582,1.2323630221855861,0.8223463928855844,1.583403966354684,1.3427914148744327,1.63289683893488,1.3429268859271715
