E,A,B,alpha,beta,a,gamma,sigma_star,objective,n,sample,measure,a_se,alpha_se,beta_se,sigma_star_se,gamma_se
1.8172180965899636,477.82584710174757,2143.4174189774017,0.34731049622773563,0.3671724339024632,0.5138995186848677,0.17848269684563592,0.7367885713335729,0.0010182740178006043,240,all (n=240),Total N (Besiroglu sample),0.020328543620247004,0.01484363489580902,0.021276742954155103,0.005887422335651259,0.00532402412771272
1.762880282972483,171.4343309492136,2076.4091724085706,0.29181702074817584,0.36559228678311967,0.5561106035385968,0.16228253953110328,0.7526127022780613,0.0010528870043689537,240,all (n=240),Non-embedding N (Pearce-Song map),0.022900631912877646,0.015578006051442564,0.021897003754047704,0.006074753912928818,0.005131556562948345
1.9942849854654232,587.4936984792673,39682.52509483783,0.36198457301637127,0.5094355086192085,0.5846038200807151,0.21161756419565717,0.6965194722956687,0.00010929505670807807,54,N_T < 3e+08 (n=54),Total N (Besiroglu sample),,,,,
1.8197935664710543,93.10431487426132,38989.50919773024,0.2537782787799808,0.5085889903301267,0.6671180819761453,0.1693000785869083,0.7240166875580947,0.00010841006693091356,54,N_T < 3e+08 (n=54),Non-embedding N (Pearce-Song map),,,,,
1.7588918543219538,155.7091596425868,9202.293724454134,0.277910613392347,0.43935833442313993,0.6125433643283302,0.17023230210989815,0.7360331415143407,0.00025749783095826165,118,N_T < 1e+09 (n=118),Total N (Besiroglu sample),,,,,
1.5871399218742253,46.36569691245095,9467.12792408193,0.2054473645579074,0.44074325428204586,0.6820638391087629,0.14012821820514393,0.7558034503488518,0.00025469804250990297,118,N_T < 1e+09 (n=118),Non-embedding N (Pearce-Song map),,,,,
1.8011379154761502,254.05621649677136,4804.575691251199,0.30890558382697647,0.40746594141136194,0.5687913701983018,0.17570283028685235,0.7362763088250667,0.0006636380285336034,188,N_T < 2e+09 (n=188),Total N (Besiroglu sample),,,,,
1.7093056868552645,87.06591101710521,4705.904569707389,0.2483136636525145,0.40649819240124857,0.6207862436257923,0.15414970649980292,0.7533490538847049,0.0006679118332094459,188,N_T < 2e+09 (n=188),Non-embedding N (Pearce-Song map),,,,,
