scenario,estimator,param,truth,bias_v1,bias_v2,median_bias_v1,median_bias_v2,rmse_v1,rmse_v2,mae_v1,mae_v2,diff_bias,diff_rmse
target,E5_labgen_fe,gamma,0.17828649103139016,-8.18141413756502e-05,-8.1743267471081e-05,8.50082289043097e-05,8.796865526805586e-05,0.0023195341810727,0.002319670366898378,0.0015680186499141,0.0015680484244806059,7.087390456919748e-08,1.36185825677735e-07
target,E5_labgen_fe,sigma_star,0.7370283018867925,-0.0003870829715916,-0.00038730238249960026,-0.0001552732996852,-0.00015745833552316402,0.0029813235275565,0.0029815530732766847,0.0019588102908136,0.0019589546121557833,-2.194109080002585e-07,2.29545720184781e-07
target,E5_labgen_fe,lnMstar,2.8979598554678856,-0.0082258295323245,-0.00824153378326867,-0.0018017420000082,-0.0018473668106981922,0.3319258868228683,0.3319502925334553,0.2278333664159249,0.22777887277262288,-1.5704250944170023e-05,2.4405710587038776e-05
target,E5_labgen_fe,sd_omega,0.25,-0.0016980617742553,-0.0016980886295790943,-0.0019717982571214,-0.0019718012001464086,0.0198453694300314,0.01984536438015907,0.013482304836283,0.013482328156822682,-2.685532379440546e-08,-5.049872329326854e-09
target,E5_labgen_fe,tfp_growth,0.15,-0.0001432252804519,-0.00014320537701193812,0.000196875633377,0.00019688880661407338,0.0086390783687743,0.008639071695050227,0.0058724109733412,0.005872142527681062,1.990343996189389e-08,-6.673724073369414e-09
target,E6_acf,alpha,0.3478,0.0527339522697138,0.06598510997921825,0.0224269824247066,0.052252113272124756,0.1798219199303228,0.18651219599765081,0.1207382119601966,0.12171609650778892,0.013251157709504448,0.006690276067328027
target,E6_acf,beta,0.3658,0.0458739310232914,0.02503631566461893,-0.1072816240121427,-0.12594294553722257,0.2978718708210262,0.2874121347975844,0.1883584105758987,0.1881772360917354,-0.020837615358672474,-0.010459736023441801
target,E6_acf,a,0.5126121076233184,-0.0369854208528003,-0.05531943496881773,-0.0996251229124444,-0.13692782361091393,0.2388028817096109,0.24060099145835268,0.2318132428226091,0.2324906990577124,-0.018334014116017427,0.001798109748741783
target,E6_acf,gamma,0.17828649103139016,-0.0256392111837283,-0.027152832081484276,-0.0249480753232389,-0.02788158436292472,0.0327254998774159,0.03400036950117248,0.0249480753232389,0.02788158436292472,-0.0015136208977559774,0.001274869623756579
target,E6_acf,sigma_star,0.7370283018867925,-0.0228675959839441,-0.021140208134038847,-0.013777030520587,-0.01293472430240411,0.0490853557837561,0.046943616568044716,0.0222234303167999,0.021300308718923855,0.0017273878499052542,-0.002141739215711383
target,E6_acf,lnMstar,2.8979598554678856,0.3069866616393182,0.5236498552548303,0.6995004018181965,1.173013137433927,2.810636069462321,2.827154811602116,2.5788728354353574,2.5813162454084706,0.21666319361551212,0.016518742139794984
target,E6_acf,sd_omega,0.25,-0.0261930186568504,-0.026279518757571417,-0.0265942943945395,-0.026874584026487555,0.0321908272170672,0.0322635857953908,0.0270341963096366,0.02724732213797068,-8.65001007210181e-05,7.27585783235965e-05
target,E6_acf,tfp_growth,0.15,0.0241376819194975,0.02423328743315672,0.0241693645115805,0.024351679778931934,0.0259332800999135,0.02603577814991897,0.0241693645115805,0.024351679778931934,9.56055136592214e-05,0.000102498050005468
target,E6b_acf_lagonly,alpha,0.3478,0.0140239915497228,0.014618389638578075,-0.0028010281600746,-0.001716474360079212,0.0791487726970563,0.07948865622128778,0.0515424291078049,0.051542429496230224,0.000594398088855275,0.0003398835242314907
target,E6b_acf_lagonly,beta,0.3658,0.0313995282459372,0.030424523838385054,-0.0041197693904143,-0.004574392455524101,0.1409608611522866,0.14057551486481976,0.0910187537856453,0.09102097683105795,-0.0009750044075521429,-0.00038534628746683675
target,E6b_acf_lagonly,a,0.5126121076233184,0.0012103909057442,0.0002467724962236334,-0.0016351587766979,-0.0021621352127027538,0.1261732597765759,0.12627458612385054,0.1033053261108454,0.10330532326692413,-0.0009636184095205665,0.0001013263472746384
target,E6b_acf_lagonly,gamma,0.17828649103139016,-0.001814677481576,-0.001896724210591264,-0.0012955903503672,-0.0013621253145034706,0.0107811199299317,0.010818171317778732,0.0070989076650595,0.00709897152780202,-8.204672901526407e-05,3.705138784703202e-05
target,E6b_acf_lagonly,sigma_star,0.7370283018867925,-0.0115393693658638,-0.011443210724698361,-0.003846570275416,-0.003846240098867637,0.0233338298253445,0.023226730127168537,0.0072684660316467,0.007250417717624469,9.615864116543915e-05,-0.00010709969817596435
target,E6b_acf_lagonly,lnMstar,2.8979598554678856,0.0237429753084092,0.03495822769980375,0.0146192311409591,0.02549297441378684,1.5033775102303597,1.5046229339766597,1.2041080595214964,1.2041084774048652,0.01121525239139455,0.0012454237462999895
target,E6b_acf_lagonly,sd_omega,0.25,-0.0039568422355134,-0.003960816832047305,-0.0052020305680797,-0.005202030542223082,0.0203261573331603,0.020326043408544766,0.0135996195680591,0.013599619559641354,-3.974596533905077e-06,-1.1392461553294542e-07
target,E6b_acf_lagonly,tfp_growth,0.15,0.0021189029450898,0.0021241808422480944,0.0023484401356682,0.0023484402002606763,0.0089298991955817,0.008932563118284732,0.0060224059413205,0.006022405960996416,5.277897158294416e-06,2.6639227030320067e-06
target,E7_iv_path,alpha,0.3478,0.0531811311260135,0.05318113112601352,-0.0026520586449788,-0.0026520586449788053,0.3475585274496137,0.34755852744961374,0.0532513075569552,0.053251307556955285,2.0816681711721685e-17,5.551115123125783e-17
target,E7_iv_path,beta,0.3658,0.0508066445280277,0.0508066445280277,-0.0059865289857895,-0.00598652898578958,0.3627795985648343,0.3627795985648343,0.0568325266445925,0.05683252664459254,0.0,0.0
target,E7_iv_path,a,0.5126121076233184,-0.0032270921669405,-0.0032270921669405594,-0.0033483097477833,-0.0033483097477833845,0.0047966586754772,0.004796658675477276,0.003570456466093,0.0035704564660930527,-5.941427905220564e-17,7.632783294297951e-17
target,E7_iv_path,gamma,0.17828649103139016,0.0260254494292855,0.02602544942928557,-0.0022037838171409,-0.0022037838171409113,0.1774786608394244,0.17747866083942446,0.0273974393298911,0.02739743932989115,7.28583859910259e-17,5.551115123125783e-17
target,E7_iv_path,sigma_star,0.7370283018867925,-0.0127794856783783,-0.012779485678378333,0.0023260943100817,0.002326094310081739,0.0715828640011976,0.07158286400119765,0.0298005882994771,0.029800588299477127,-3.2959746043559335e-17,5.551115123125783e-17
target,E7_iv_path,lnMstar,2.8979598554678856,1.3175589449353005,1.3175589449353005,1.318639979392095,1.318639979392095,1.3184158016201453,1.3184158016201453,1.318639979392095,1.318639979392095,0.0,0.0
target,E7_iv_path,sd_omega,0.25,0.0518031712117457,0.05180317121174578,-0.0054328406382186,-0.005432840638218653,0.3444472390634205,0.34444723906342056,0.0393390550402439,0.03933905504024396,8.326672684688674e-17,5.551115123125783e-17
target,E7_iv_path,tfp_growth,0.15,-0.0280325203469322,-0.028032520346932266,0.0007218558460862,0.0007218558460862917,0.1799039348863449,0.17990393488634498,0.0321366117240531,0.03213661172405315,-6.591949208711867e-17,8.326672684688674e-17
target,E8_heckman,alpha,0.3478,-0.0507329747937818,-0.03868526573365255,-0.0438382794617125,-0.014788184438511431,0.1013346662479829,0.09559470937246667,0.0759967024480526,0.06684722270348731,0.012047709060129246,-0.005739956875516233
target,E8_heckman,beta,0.3658,-0.0693091546616314,-0.09207362237191483,-0.1573099192516277,-0.1707107035179813,0.1632457755389287,0.16793341251108723,0.1693369404493566,0.1753449382687754,-0.022764467710283426,0.004687636972158543
target,E8_heckman,a,0.5126121076233184,-0.0316365979266658,-0.059525893081935,-0.1160034893739045,-0.14828251548763363,0.1881390684458127,0.1909884321995178,0.1864123681304451,0.18977263259492144,-0.027889295155269195,0.002849363753705092
target,E8_heckman,gamma,0.17828649103139016,-0.0510806785286361,-0.053452465107008164,-0.0500627513901523,-0.05295502188061538,0.0533436957932984,0.055617804007595334,0.0500627513901523,0.05295502188061538,-0.0023717865783720662,0.0022741082142969313
target,E8_heckman,sigma_star,0.7370283018867925,0.0348233336498887,0.037927176900521116,0.0388714494575666,0.04180782865890054,0.0418086038285022,0.04363117353942008,0.039340169058383,0.041886140112731673,0.0031038432506324126,0.0018225697109178832
target,E8_heckman,lnMstar,2.8979598554678856,-0.178815930437832,0.09886567589935033,-0.1111035263889665,0.51173545325747,2.252195731138298,2.166037729313357,1.9875772928544857,1.9310423982166043,0.2776816063371823,-0.08615800182494082
target,E8_heckman,sd_omega,0.25,-0.0565231795049691,-0.05658227246969977,-0.0566654921407231,-0.05666525395765952,0.0577856692949965,0.057850401778598445,0.0566654921407231,0.05666525395765952,-5.909296473066705e-05,6.473248360194805e-05
target,E8_heckman,tfp_growth,0.15,0.0539822938588616,0.054040805273261494,0.0539676597546607,0.05396767988234043,0.0549119314470971,0.05497530285072006,0.0539676597546607,0.05396767988234043,5.8511414399893547e-05,6.337140362296101e-05
target,E9_foc_system,alpha,0.3478,-0.0023326912610719,-0.0023325897791528346,-0.00240745473348,-0.0024074581476724866,0.0038307328646265,0.0038306396982057604,0.0026558522909648,0.0026558511949401342,1.0148191906516474e-07,-9.316642073965709e-08
target,E9_foc_system,beta,0.3658,-0.0087381074880633,-0.008738017215029046,-0.009002937467151,-0.009002840102890042,0.0094826270688277,0.00948255144238249,0.009002937467151,0.009002840102890042,9.027303425439281e-08,-7.562644520862916e-08
target,E9_foc_system,a,0.5126121076233184,-0.004364035010726,-0.004364045634382923,-0.0044360586355502,-0.004436059354144595,0.0054345469398511,0.005434554093100551,0.0044426587484527,0.004442660901085915,-1.062365692292011e-08,7.153249451108401e-09
target,E9_foc_system,gamma,0.17828649103139016,-0.0027094007327656,-0.0027093526797556744,-0.0027689140721457,-0.002768511782397731,0.0029784633776931,0.002978417451164938,0.0027689140721457,0.002768511782397731,4.805300992576436e-08,-4.59265281620852e-08
target,E9_foc_system,sigma_star,0.7370283018867925,0.0030217134096473,0.003021660880920023,0.0030849705049432,0.0030849530235330103,0.0033146244070505,0.0033145743262075096,0.0030849705049432,0.0030849530235330103,-5.252872727718946e-08,-5.008084299042495e-08
target,E9_foc_system,lnMstar,2.8979598554678856,1.2796154549491272,1.2796145995152195,1.2800715233320097,1.2800706597508547,1.2803239373851405,1.280323095239534,1.2800715233320097,1.2800706597508547,-8.554339077093687e-07,-8.421456065832444e-07
target,E9_foc_system,sd_omega,0.25,-0.0046968758361306,-0.0046968125156537565,-0.004932278633717,-0.0049323400160377895,0.020209457768807,0.020209441128096108,0.0135612137970315,0.01356122820846746,6.332047684364656e-08,-1.6640710892579236e-08
target,E9_foc_system,tfp_growth,0.15,0.0025796539359389,0.002579600714535496,0.0026722020068759,0.002672156604145215,0.0089403275591742,0.008940325516814965,0.0060433221691126,0.006043173376529654,-5.322140340414949e-08,-2.042359234857849e-09
target,E10_foc_system_T,alpha,0.3478,-0.0011256762358405,-0.001125642496742474,-0.000947040097777,-0.0009470241615174846,0.0027445241255206,0.0027445040041333716,0.0017353101580918,0.001735274202597753,3.373909802603138e-08,-2.0121387228275167e-08
target,E10_foc_system_T,beta,0.3658,-0.0021277636745607,-0.002127726840691424,-0.0019208112997822,-0.0019208076550176478,0.0040380269608808,0.004038009447463901,0.0026418198932357,0.0026418206254856524,3.6833869275845754e-08,-1.7513416898998213e-08
target,E10_foc_system_T,a,0.5126121076233184,-0.000652559655766,-0.0006525587158220957,-0.0006271674753958,-0.0006271411430123774,0.0028211114661146,0.0028211118188566082,0.0018783891617813,0.001878380826943582,9.399439042856103e-10,3.5274200834573e-10
target,E10_foc_system_T,gamma,0.17828649103139016,-0.0008068860461838,-0.0008068684326485309,-0.0008080097001162,-0.0008079769279201732,0.0013829066151482,0.0013828951008517927,0.0009356721217989,0.0009356706089031913,1.761353526908132e-08,-1.1514296407175509e-08
target,E10_foc_system_T,sigma_star,0.7370283018867925,0.0008867860948886,0.0008867668756212388,0.0009009444090525,0.0009009423604304234,0.0015220990412111,0.0015220865566552377,0.0010389517153646,0.0010389395311956595,-1.921926736118615e-08,-1.2484555862203595e-08
target,E10_foc_system_T,lnMstar,2.8979598554678856,-0.0275090236799066,-0.02750885891430444,-0.0276190683761561,-0.0276194267938068,0.0447477235000572,0.04474757596427806,0.031935825826455,0.031935826474714046,1.6476560216194258e-07,-1.4753577914222715e-07
target,E10_foc_system_T,sd_omega,0.25,-0.0025271036693123,-0.0025270798553650884,-0.0028943912824266,-0.0028943789835930295,0.019884254866775,0.019884254692900838,0.0136614341432536,0.013661523203121195,2.3813947211751008e-08,-1.7387416159642122e-10
target,E10_foc_system_T,tfp_growth,0.15,0.0005144397848426,0.0005144204879032398,0.0008574216306554,0.0008574084423227796,0.0086331272465814,0.008633130901649948,0.0058469703054677,0.005846930000329972,-1.9296939360227e-08,3.6550685481723244e-09
predet,E1_pooled_huber,alpha,0.3478,0.0736132140323373,0.07161492146666573,0.0758812687997602,0.07511973770772681,0.1076919524416068,0.10588414535241486,0.0811411741220763,0.07907540554965165,-0.001998292565671564,-0.0018078070891919401
predet,E1_pooled_huber,beta,0.3658,0.0630040423437162,0.06590765002711448,0.0561156623831739,0.062321594122948326,0.1287375959477191,0.1313782891881486,0.0797570789824967,0.08250404581643608,0.002903607683398271,0.0026406932404294814
predet,E1_pooled_huber,a,0.5126121076233184,-0.0130117800641714,-0.010383304218216474,-0.0102641626837383,-0.007208684279652988,0.1077672242988494,0.10790727971088579,0.0686032714323967,0.0690170788438687,0.002628475845954926,0.00014005541203639116
predet,E1_pooled_huber,gamma,0.17828649103139016,0.0248230903116888,0.024948564258244144,0.0279080426818189,0.02804246344681953,0.034707017305976,0.034825361913041794,0.0291311272564409,0.029308268668725934,0.00012547394655534547,0.00011834460706579286
predet,E1_pooled_huber,sigma_star,0.7370283018867925,-0.0348251344442243,-0.03503896000271266,-0.0354248683233301,-0.03560933964681867,0.0396172725210771,0.03988245151321989,0.035609339933208,0.0358095450928948,-0.00021382555848836055,0.0002651789921427894
predet,E1_pooled_huber,lnMstar,2.8979598554678856,0.6776719997352256,0.6400327258095483,0.6580718888194896,0.6340429506509617,1.51144079213362,1.496066363878263,1.0771083683173708,1.071955035750638,-0.03763927392567734,-0.015374428255356953
predet,E1_pooled_huber,sd_omega,0.25,-0.0469795665194849,-0.046969135073624324,-0.0463901234096194,-0.04639012389372346,0.0527670379347813,0.052745863407890614,0.0463901234096194,0.04639012389372346,1.0431445860575872e-05,-2.1174526890682666e-05
predet,E1_pooled_huber,tfp_growth,0.15,-0.0879243660879868,-0.08790312221888823,-0.0882085468268857,-0.08820854567387548,0.0884132771429601,0.08839171837034353,0.0882085468268857,0.08820854567387548,2.1243869098575008e-05,-2.1558772616572797e-05
predet,E1b_pooled_huber_Etrue,alpha,0.3478,0.1128537786951173,0.11285377846337204,0.1097274833040655,0.10972748392355433,0.1175624015679925,0.11756240128243249,0.1097274833040655,0.10972748392355433,-2.3174526186942046e-10,-2.8556000619683886e-10
predet,E1b_pooled_huber_Etrue,beta,0.3658,0.1189463207007646,0.11894632114542052,0.1169570261007864,0.11695702610078648,0.1260863424504488,0.12608634287309903,0.1169570261007864,0.11695702610078648,4.4465592319298253e-10,4.226502203774629e-10
predet,E1b_pooled_huber_Etrue,a,0.5126121076233184,-0.0002238774606415,-0.00022387711285622739,-0.0008371863970325,-0.0008371863970325633,0.0353147537501669,0.035314753591505356,0.0201553671746229,0.020155368022570563,3.4778527261314536e-10,-1.5866154223775908e-10
predet,E1b_pooled_huber_Etrue,gamma,0.17828649103139016,0.0567096690580088,0.05670966911292128,0.056483355149633,0.056483355069764124,0.0571847013498506,0.05718470140791313,0.056483355149633,0.056483355069764124,5.491247734301652e-11,5.806253394746719e-11
predet,E1b_pooled_huber_Etrue,sigma_star,0.7370283018867925,-0.0579249860500347,-0.05792498609848355,-0.0576517000074051,-0.057651700113389326,0.0583818031343798,0.058381803186054966,0.0576517000074051,0.057651700113389326,-4.844884909926961e-11,5.167516414772422e-11
predet,E1b_pooled_huber_Etrue,lnMstar,2.8979598554678856,0.6133864985052933,0.6133864936643875,0.5939043789275806,0.5939043789275806,0.9001347365870987,0.9001347313154352,0.6386969840084162,0.6386969829465046,-4.8409057873399775e-09,-5.271663550132644e-09
predet,E1b_pooled_huber_Etrue,sd_omega,0.25,-0.0073874733986276,-0.007387473393385437,-0.0088738817300945,-0.008873881730094568,0.0191725792179903,0.01917257921504107,0.0125825899906838,0.012582589895632948,5.242162606777789e-12,-2.9492311370837854e-12
predet,E1b_pooled_huber_Etrue,tfp_growth,0.15,-0.062383999126975,-0.062383999157250604,-0.061999709985334,-0.06199970998533402,0.0630851704541086,0.06308517048566742,0.061999709985334,0.06199970998533402,-3.027560147028652e-11,3.155882499772389e-11
predet,E2_pooled_nls,alpha,0.3478,0.0370356044984211,0.037037798773330015,0.0374915675453085,0.03745181553176116,0.04789988699083,0.04790271158473501,0.0374915675453085,0.03745181553176116,2.1942749089121083e-06,2.824593905013939e-06
predet,E2_pooled_nls,beta,0.3658,0.0408353643430815,0.04083255962261052,0.0382651790951104,0.03832377419029276,0.0633220701972751,0.0633220342642075,0.0407532640763903,0.040791116372526,-2.8047204709766294e-06,-3.593306759086534e-08
predet,E2_pooled_nls,a,0.5126121076233184,8.76031554122049e-05,8.436334530107309e-05,0.0001324261727,0.00012067396799886332,0.0453661365533997,0.04536894917699853,0.0295502835404125,0.0295378587296789,-3.23981011113181e-06,2.8126235988301662e-06
predet,E2_pooled_nls,gamma,0.17828649103139016,0.0177694845054313,0.01776919855128188,0.0179120325015421,0.017912844621849708,0.0191583980246246,0.019158210312129005,0.0179120325015421,0.017912844621849708,-2.859541494183715e-07,-1.877124955959597e-07
predet,E2_pooled_nls,sigma_star,0.7370283018867925,-0.0204624066585325,-0.020462246661160127,-0.0203124753655952,-0.02030956570622472,0.0220978000036318,0.02209770339187481,0.0203124753655952,0.02030956570622472,1.5999737237176737e-07,-9.661175699032798e-08
predet,E2_pooled_nls,lnMstar,2.8979598554678856,0.2664985090281052,0.2665335794984636,0.2674495375616703,0.2674764634515503,0.7999138994035907,0.7999498705042566,0.526140810773583,0.5258260890070969,3.5070470358444794e-05,3.5971100665888045e-05
predet,E2_pooled_nls,sd_omega,0.25,-0.0067816512949892,-0.006781653509995509,-0.0074112424300719,-0.0074112149222227,0.0197320675461842,0.019732053055239732,0.0126857166754774,0.012685619969498727,-2.2150063085785154e-09,-1.4490944468675826e-08
predet,E2_pooled_nls,tfp_growth,0.15,-0.0184162389951489,-0.018416188529268872,-0.0177707098887835,-0.017770603299495424,0.0214716749480641,0.021471624233654625,0.0178123377485116,0.017812333688652274,5.04658800269675e-08,-5.071440947398975e-08
predet,E3_lab_fe,alpha,0.3478,0.0105682232055968,0.010052286030000737,0.0062606575147882,0.005122393777143186,0.0361776592893707,0.03596724501790573,0.0240992003329122,0.024107266370056446,-0.000515937175596063,-0.00021041427146497454
predet,E3_lab_fe,beta,0.3658,0.0146261882463262,0.015666000440058968,0.0073265144648848,0.00854002651384514,0.0603722452235819,0.060970699618622136,0.042749421234086,0.04271099662187264,0.001039812193732767,0.0005984543950402349
predet,E3_lab_fe,a,0.5126121076233184,0.0003709522315544,0.0013775590115831398,0.0024124263461615,0.003039778251781311,0.0602766351189685,0.060372172958118586,0.0459012085607377,0.04591062220503378,0.0010066067800287397,9.55378391500894e-05
predet,E3_lab_fe,gamma,0.17828649103139016,0.0035177912669159,0.0036152262601700257,0.0037916442575522,0.003913424119014394,0.0067300706509136,0.006793843951780433,0.004906547228066,0.004977224103455913,9.743499325412562e-05,6.377330086683279e-05
predet,E3_lab_fe,sigma_star,0.7370283018867925,-0.0066938022548788,-0.00683109596650043,-0.0054405150354788,-0.00548309856753143,0.010339963749993,0.010510111433668659,0.0056111657221781,0.005706790709141096,-0.00013729371162162982,0.00017014768367565845
predet,E3_lab_fe,lnMstar,2.8979598554678856,0.0697683980600006,0.057582507256670974,0.0779229967963601,0.07321001770063473,0.8292237731838457,0.83314026309229,0.5919668969506771,0.5919304703962416,-0.012185890803329623,0.003916489908444287
predet,E3_lab_fe,sd_omega,0.25,-0.0018620848351159,-0.0018624148683401428,-0.0022375853892186,-0.0022374867602936305,0.0198011255786597,0.01980119315929655,0.0125658497513789,0.01256596775974382,-3.3003322424279315e-07,6.758063685052829e-08
predet,E3_lab_fe,tfp_growth,0.15,-0.0026065272243379,-0.0026059424714905905,-0.0025404600914556,-0.0025403096193594987,0.0099311637835985,0.009931204205918797,0.0069772889131107,0.0069776976145276,5.847528473093208e-07,4.042232029655146e-08
predet,E4_mundlak,alpha,0.3478,0.0120302908923294,0.01202945517284562,0.0123607274908678,0.012373660582606222,0.030499560456111,0.03050103281284039,0.0193643253244341,0.01934727738519021,-8.357194837809584e-07,1.4723567293879747e-06
predet,E4_mundlak,beta,0.3658,0.0176138439192165,0.01761630418353277,0.0144167767653849,0.01430136867679227,0.0504821089852844,0.050488736763265304,0.0276244361391972,0.027614367730272704,2.4602643162729976e-06,6.627777980904026e-06
predet,E4_mundlak,a,0.5126121076233184,0.0020040108017612,0.0020058023148164035,-0.0011707708606785,-0.0011747601395456497,0.0480086217816076,0.04801347073651864,0.0286591461960421,0.028764639087373894,1.7915130552034753e-06,4.84895491104087e-06
predet,E4_mundlak,gamma,0.17828649103139016,0.0055924095427346,0.005592402992348822,0.0056127414166742,0.005609826042881572,0.0074736770842454,0.00747392025076431,0.0058093591325527,0.005804783153535317,-6.550385778063272e-09,2.4316651890936986e-07
predet,E4_mundlak,sigma_star,0.7370283018867925,-0.0079022532901614,-0.007902665410551084,-0.0072940708112465,-0.007293096617744632,0.0103620856389629,0.010363079103405183,0.0073331181728414,0.0073324053272094125,-4.121203896843145e-07,9.934644422827238e-07
predet,E4_mundlak,lnMstar,2.8979598554678856,0.0768793524410115,0.0768446564849817,0.0732998401047213,0.0732259670264157,0.70028682758946,0.7003021341458308,0.4204375912986247,0.4201751416699102,-3.469595602979825e-05,1.530655637071998e-05
predet,E4_mundlak,sd_omega,0.25,-0.0026579529000791,-0.002657936487453032,-0.0030083008802626,-0.0030083464303979762,0.019778430649172,0.019778445165644663,0.0123250483665886,0.01232502951791127,1.641262606811439e-08,1.4516472662817748e-08
predet,E4_mundlak,tfp_growth,0.15,-0.0048397055900626,-0.004839608797314944,-0.0048118629721051,-0.004812085423618162,0.0109222125062974,0.010922172320594782,0.0073149869573078,0.007315049923379682,9.679274765635876e-08,-4.018570261797583e-08
predet,E5_labgen_fe,alpha,0.3478,-0.0004659502079993,-0.00046599987232687017,-0.0020489703067849,-0.002048580562129254,0.0145710481976956,0.01457245699955114,0.0100854885840396,0.010085847453395996,-4.966432757018066e-08,1.4088018555399179e-06
predet,E5_labgen_fe,beta,0.3658,0.0029199399572438,0.002920578658164118,0.0028934189179303,0.002894235225215952,0.0250308648777031,0.025033474809522182,0.0171121785117115,0.017121366938797733,6.387009203177342e-07,2.6099318190808685e-06
predet,E5_labgen_fe,a,0.5126121076233184,0.0019316303952801,0.0019320170846012683,0.0038089365356289,0.0038050164399699438,0.0270454317965218,0.02704816802039152,0.0187479667067678,0.018753070115147014,3.8668932116829417e-07,2.7362238697176133e-06
predet,E5_labgen_fe,gamma,0.17828649103139016,4.530387662723408e-05,4.5335376002690747e-05,5.073581991066334e-05,4.877040253051246e-05,0.0024334659156261,0.0024336559871660536,0.0015407975764865,0.0015408676366051588,3.149937545666976e-08,1.9007153995382123e-07
predet,E5_labgen_fe,sigma_star,0.7370283018867925,-0.0006522101923148,-0.0006523673710419963,-0.0002021268693235,-0.00020172905963833365,0.0032393346667176,0.003239651360975307,0.0020701374246567,0.0020704324398501117,-1.57178727196324e-07,3.1669425770708415e-07
predet,E5_labgen_fe,lnMstar,2.8979598554678856,-0.0160474307342003,-0.016051729938147487,-0.0473299777150975,-0.047323631870618055,0.3916046178421454,0.391639874404825,0.2894813352459289,0.2896166020519684,-4.299203947188274e-06,3.525656267960864e-05
predet,E5_labgen_fe,sd_omega,0.25,-0.0002527523248253,-0.0002527417188469653,-0.0006564712412791,-0.0006564708738509145,0.0199623461129422,0.01996234291480464,0.0129723215540801,0.012972325610656463,1.0605978334671858e-08,-3.1981375603340467e-09
predet,E5_labgen_fe,tfp_growth,0.15,0.0012151221819055,0.0012151482943425754,0.0019067856399861,0.0019067798368704453,0.0092213425166623,0.009221350049095328,0.0064979964172395,0.00649799147755821,2.6112437075467843e-08,7.53243302800688e-09
predet,E6_acf,alpha,0.3478,0.0107506174371556,0.010750561997045438,-0.0045077211499759,-0.0045078420468004365,0.0753083671049978,0.0753083321902613,0.04787049915165,0.04787049587801362,-5.5440110162396916e-08,-3.491473650474308e-08
predet,E6_acf,beta,0.3658,0.0386804752329109,0.03868051003457791,0.0052361180345996,0.0052361166609894705,0.1380753386700324,0.1380752954180164,0.0886821721928856,0.08868215718372158,3.48016670134732e-08,-4.325201599653106e-08
predet,E6_acf,a,0.5126121076233184,0.0086017114252898,0.008601781528381574,0.0040927584934711,0.004092756640934114,0.1213760280907154,0.12137595940047932,0.0958998001734164,0.09589988391272741,7.010309177428453e-08,-6.869023608246927e-08
predet,E6_acf,gamma,0.17828649103139016,-5.9906638445551965e-05,-5.990126152312772e-05,-3.9349081861400625e-05,-3.934864893670453e-05,0.0101560561999506,0.010156046833764096,0.0068141481692689,0.0068141502383097935,5.37692242424568e-09,-9.366186503462215e-09
predet,E6_acf,sigma_star,0.7370283018867925,-0.0126188960433413,-0.01261889057263295,-0.0052713110212837,-0.005271309568157578,0.0235488514986709,0.023548849392846745,0.0075055970418306,0.007505597466058833,5.470708349872289e-09,-2.105824153941782e-09
predet,E6_acf,lnMstar,2.8979598554678856,-0.0302636562592263,-0.030264380130547018,-0.0177497896866292,-0.017751261823439002,1.5007541695232731,1.5007533762670353,1.1284395189803953,1.1284393894767342,-7.238713207180503e-07,-7.932562378076824e-07
predet,E6_acf,sd_omega,0.25,0.0002906354298151,0.00029063452600536075,-0.0002287253191172,-0.00022872533355454416,0.0199870354938346,0.019987035365286617,0.0129836525151428,0.012983652402935558,-9.038097392353138e-10,-1.2854798128736356e-10
predet,E6_acf,tfp_growth,0.15,0.002381424903596,0.002381423472101128,0.0024222974419828,0.002422297722598027,0.0103612908039612,0.010361289515438622,0.0076042948821742,0.0076042949329121895,-1.431494872292105e-09,-1.2885225785658205e-09
predet,E6b_acf_lagonly,alpha,0.3478,0.0156950464294594,0.01569491371523447,-0.0039281069284917,-0.00392811130894094,0.0848602016048084,0.08486013144006213,0.0516813236374298,0.05168129972283006,-1.3271422492910911e-07,-7.016474626309055e-08
predet,E6b_acf_lagonly,beta,0.3658,0.0356471271542874,0.03564727968236109,0.0001003627537703,0.0001003775734179091,0.1461938766109081,0.14619384248344772,0.0901102881396044,0.09011029629139658,1.5252807368526522e-07,-3.4127460385446895e-08
predet,E6b_acf_lagonly,a,0.5126121076233184,0.0026729568180171,0.0026731543819983983,0.0010640936610373,0.001064101961202213,0.1296520085248772,0.12965192253115862,0.0996140945989325,0.09961421672872572,1.9756398129825228e-07,-8.599371859041582e-08
predet,E6b_acf_lagonly,gamma,0.17828649103139016,-0.00128650049527,-0.0012864833948397442,-0.0008736440242807,-0.0008736430013122076,0.0109526504877866,0.010952643769061816,0.0073044575717285,0.00730445765281372,1.710043025585084e-08,-6.7187247848599085e-09
predet,E6b_acf_lagonly,sigma_star,0.7370283018867925,-0.0130329227444399,-0.013032928056813942,-0.0050049109619754,-0.005004912901942327,0.0249524650779438,0.02495246614505131,0.0076061329477707,0.007606132131298793,-5.312374042401591e-09,1.0671075099943916e-09
predet,E6b_acf_lagonly,lnMstar,2.8979598554678856,0.033826928730645,0.03382441717782389,0.0666650830448745,0.06666510239571544,1.601094724931768,1.6010936117582755,1.223064262451973,1.2230643255554248,-2.511552821111984e-06,-1.1131734924951786e-06
