v,var_x,sd_lnw,I_S,I_S_pred,I_lnG,I_lnG_pred,I_lnMstar_center,I_lnMstar_center_pred,se_sigma_star,se_lnMstar_at_C6,se_lnMstar_center,C_center
0.05011872336272722,0.0012559432157548866,0.012644738370218,2.4675687387649927e-08,2.4677129726587864e-08,1.0269651967822265e-06,1.0270117651800395e-06,5.717278193839898e-05,5.7175373628887006e-05,1729.0346820570308,1973.5681725196982,132.25294071640977,1.0000000000000013e+20
0.07943282347242814,0.003154786722401145,0.020040559763410144,1.556721714175854e-07,1.5569521375535952e-07,2.579465956640734e-06,2.5797599571130083e-06,0.00014360165182811919,0.00014361800328008777,688.3872895440041,1245.2745012944392,83.44883580632064,1.0000000000000013e+20
0.12589254117941673,0.007924465962305558,0.03176214674213792,9.818951229733816e-07,9.822602548897818e-07,6.478354195408329e-06,6.480211721236019e-06,0.0003606486826682406,0.0003607518360426461,274.0979472388175,785.7739939551201,52.65720760757157,1.0000000000000013e+20
0.19952623149688797,0.01990535852767522,0.050339610149565804,6.1901145158408204e-06,6.195897659971855e-06,1.6266765160170057e-05,1.6278524944632572e-05,0.0009055150970094894,0.0009061656801738788,109.16640101791766,495.8832024140729,33.23166891032278,1.0000000000000013e+20
0.31622776601683794,0.04999999999999973,0.07978290543719228,3.8974307721840044e-05,3.906580226898395e-05,4.0821683240922085e-05,4.0896508584320704e-05,0.0022720689652831723,0.002276169579717714,43.50599740506905,313.0289766559241,20.979215553684377,1.0000000000000013e+20
0.5011872336272722,0.12559432157547867,0.12644738370217498,0.0002446062218135304,0.00024604987554595987,0.0001022969604018327,0.00010277897556324419,0.0056915227905042715,0.005717327928905665,17.366191458855383,197.74186728959492,13.255183990085532,1.0000000000000013e+20
0.7943282347242817,0.3154786722400965,0.2004055976340957,0.0015228856881745753,0.001545511759206212,0.0002554437351528424,0.0002586410159548601,0.014197752599579111,0.014359493270034534,6.959926958179372,125.13602857097239,8.39247773804934,1.0000000000000013e+20
1.2589254117941675,0.7924465962305558,0.3176214674213792,0.009292376061464585,0.009641061544739683,0.0006323258517113017,0.0006549349903775081,0.0350417786506969,0.0360451559908134,2.8175715008253426,79.53522734936342,5.342037458896227,1.0000000000000013e+20
1.9952623149688795,1.9905358527674821,0.503396101495653,0.05392481616110058,0.059076710233279185,0.0015330735836715514,0.0017129191556233276,0.08413032182297582,0.09018868977447035,1.169617877766836,51.0797185308174,3.4476544010382666,1.0000000000000013e+20
