E,obj,sigma_kappa,kappa,fine,QLR,tech
1.3748815012035625,0.00037955343268110744,0.6135495283090584,0.358548348447658,False,0.19831592257305775,"Gadre, C4"
1.3901957753506318,0.00037867466052404254,0.6092708912272792,0.35467537869592203,True,0.040694399520381175,"Gadre, C4"
1.4024360068034207,0.00037844811158540534,0.60672879611356,0.3528673804129718,False,0.0,"Gadre, C4"
1.4080624285222128,0.0003784967621977208,0.6055557414805046,0.35203945912773743,True,0.00874103717877013,"Gadre, C4"
1.4259290816937937,0.00037918522497958193,0.6053817097062172,0.3552170937817475,True,0.13231658164987536,"Gadre, C4"
1.441243355840863,0.00038029221626790014,0.6047684817141779,0.35707382113345976,False,0.3305461980288193,"Gadre, C4"
1.4437957348653747,0.0003805213341309979,0.605265092557631,0.35829534573175265,True,0.3715023959132246,"Gadre, C4"
1.4616623880369555,0.000382365534398802,0.6005218213371176,0.35453824405637935,True,0.7002689998928987,"Gadre, C4"
1.4795290412085365,0.00038433030428524517,0.5998545951042475,0.35667323734477846,True,1.0487895943841392,"Gadre, C4"
1.4973956943801174,0.0003863666619655504,0.6012438547056782,0.36181172834563013,True,1.4081335403659858,"Gadre, C4"
1.5076052104781636,0.000387611907527448,0.6032747053125327,0.36622001025120393,False,1.6269426252923718,"Gadre, C4"
1.5152623475516984,0.00038855342869059374,0.6048066509223058,0.36958229834185213,True,1.7919164202025621,"Gadre, C4"
1.5331290007232794,0.0003907762527124957,0.6084064344549228,0.3776139071893005,True,2.1798201456265174,"Gadre, C4"
1.5509956538948604,0.0003930371668124381,0.6108102605404868,0.3839844220678155,True,2.5721139782294515,"Gadre, C4"
1.5688623070664414,0.00039535298009051755,0.6090752290992457,0.383968822111958,True,2.9716008476291282,"Gadre, C4"
1.5739670651154645,0.00039602621638498155,0.6085729045010104,0.3839602346732555,False,3.087297796124377,"Gadre, C4"
1.5867289602380223,0.00039773229132975213,0.6073039549382223,0.38393045147658794,True,3.3796115761172216,"Gadre, C4"
1.604595613409603,0.00040018019248918635,0.6055188078978802,0.3839575613308421,True,3.7968448051904686,"Gadre, C4"
1.622462266581184,0.0004028234794773712,0.6013926232228262,0.3805808715057887,True,4.2445243630463265,"Gadre, C4"
1.640328919752765,0.00040567481256391065,0.5957996601665643,0.3750615368014482,False,4.724157914894622,"Gadre, C4"
1.7066907743900657,0.00041846347621665475,0.5807474910884306,0.36429589178916644,False,6.834723463239921,"Gadre, C4"
1.7730526290273665,0.00043833239124211953,0.6147018843762175,0.43527350175079726,False,9.989100230854683,"Gadre, C4"
1.839414483664667,0.0004721011853488336,0.6219542503562865,0.4692846204444646,False,15.035776784108059,"Gadre, C4"
1.9057763383019677,0.0005111821385277709,0.6152068113369312,0.47343523878476745,False,20.443995203959606,"Gadre, C4"
1.9721381929392683,0.0005550369038188914,0.6055434762650425,0.4732869174331079,False,26.04098290976687,"Gadre, C4"
2.038500047576569,0.0006030407357636875,0.5942392161783752,0.47084509661334706,False,31.681592749766605,"Gadre, C4"
2.10486190221387,0.0006560758775313236,0.5798017874269555,0.4641799854774569,False,37.413428323556914,"Gadre, C4"
2.1712237568511705,0.0007174992148659156,0.5677534417288949,0.461628728020677,False,43.49911580548374,"Gadre, C4"
2.2375856114884707,0.0007842237563712757,0.5638293810346572,0.47331653897340675,False,49.54584783159215,"Gadre, C4"
2.3039474661257717,0.0008555030110185797,0.5589743973168952,0.48492830830803635,False,55.46152345538154,"Gadre, C4"
2.3703093207630723,0.0009319267353438645,0.5529931164209236,0.49634090472157344,False,61.27991547491957,"Gadre, C4"
0.04849986198737378,0.0006252179620469455,0.6814941244318465,0.314721287682121,False,39.75734533818411,"Gadre, RedPajama"
0.11605324118407298,0.0006154703461160501,0.6764103418279365,0.3119374632019222,False,38.657395978572474,"Gadre, RedPajama"
0.1836066203807722,0.0006052805703315892,0.6709105032288626,0.3088084666312392,False,37.48876958320864,"Gadre, RedPajama"
0.25115999957747137,0.0005947219975350259,0.6658658950641599,0.3064803850832185,False,36.25690693585062,"Gadre, RedPajama"
0.31871337877417055,0.0005838797583560776,0.6604947406223672,0.3039345495934089,False,34.96897715129547,"Gadre, RedPajama"
0.38626675797086973,0.0005727551075815259,0.6546702391991723,0.3010046876148831,False,33.62239908881864,"Gadre, RedPajama"
0.4538201371675689,0.0005611316246031876,0.6476311795991219,0.2967500047007889,False,32.18720757051443,"Gadre, RedPajama"
0.5213735163642681,0.000548920521239264,0.641421472209893,0.2938562695943152,False,30.647078631191047,"Gadre, RedPajama"
0.5889268955609673,0.0005364757318481124,0.6383571325317148,0.29518939579564163,False,29.041815241924397,"Gadre, RedPajama"
0.6564802747576666,0.0005241843121389347,0.6356581462790254,0.2971960204097947,False,27.41935778691198,"Gadre, RedPajama"
