rep,hx|edu|F,hz|edu|F,hx|edu|P,hz|edu|P,hx|edu|T,hz|edu|T,q3mean|edu,hx|web|F,hz|web|F,hx|web|P,hz|web|P,hx|web|T,hz|web|T,q3mean|web,mf_F|edu|est,mf_F|edu|pop,mf_F|edu|wcu|lo,mf_F|edu|wcu|hi,mf_F|edu|wcu|se,mf_F|edu|cr2cv|lo,mf_F|edu|cr2cv|hi,mf_F|edu|cr2cv|se,mf_P|edu|est,mf_P|edu|pop,mf_P|edu|wcu|lo,mf_P|edu|wcu|hi,mf_P|edu|wcu|se,mf_P|edu|cr2cv|lo,mf_P|edu|cr2cv|hi,mf_P|edu|cr2cv|se,mf_P6|edu|est,mf_P6|edu|pop,mf_P6|edu|wcu|lo,mf_P6|edu|wcu|hi,mf_P6|edu|wcu|se,mf_P6|edu|cr2cv|lo,mf_P6|edu|cr2cv|hi,mf_P6|edu|cr2cv|se,mf_T|edu|est,mf_T|edu|pop,mf_T|edu|wcu|lo,mf_T|edu|wcu|hi,mf_T|edu|wcu|se,mf_T|edu|cr2cv|lo,mf_T|edu|cr2cv|hi,mf_T|edu|cr2cv|se,q3|edu|est,q3|edu|pop,q3|edu|wcu|lo,q3|edu|wcu|hi,q3|edu|wcu|se,q3|edu|cr2cv|lo,q3|edu|cr2cv|hi,q3|edu|cr2cv|se,mf_F|web|est,mf_F|web|pop,mf_F|web|wcu|lo,mf_F|web|wcu|hi,mf_F|web|wcu|se,mf_F|web|cr2cv|lo,mf_F|web|cr2cv|hi,mf_F|web|cr2cv|se,mf_P|web|est,mf_P|web|pop,mf_P|web|wcu|lo,mf_P|web|wcu|hi,mf_P|web|wcu|se,mf_P|web|cr2cv|lo,mf_P|web|cr2cv|hi,mf_P|web|cr2cv|se,mf_P6|web|est,mf_P6|web|pop,mf_P6|web|wcu|lo,mf_P6|web|wcu|hi,mf_P6|web|wcu|se,mf_P6|web|cr2cv|lo,mf_P6|web|cr2cv|hi,mf_P6|web|cr2cv|se,mf_T|web|est,mf_T|web|pop,mf_T|web|wcu|lo,mf_T|web|wcu|hi,mf_T|web|wcu|se,mf_T|web|cr2cv|lo,mf_T|web|cr2cv|hi,mf_T|web|cr2cv|se,q3|web|est,q3|web|pop,q3|web|wcu|lo,q3|web|wcu|hi,q3|web|wcu|se,q3|web|cr2cv|lo,q3|web|cr2cv|hi,q3|web|cr2cv|se,diff_mf_F|est,diff_mf_F|pop,diff_mf_F|wcu|lo,diff_mf_F|wcu|hi,diff_mf_F|wcu|se,diff_mf_F|cr2cv|lo,diff_mf_F|cr2cv|hi,diff_mf_F|cr2cv|se,diff_mf_P|est,diff_mf_P|pop,diff_mf_P|wcu|lo,diff_mf_P|wcu|hi,diff_mf_P|wcu|se,diff_mf_P|cr2cv|lo,diff_mf_P|cr2cv|hi,diff_mf_P|cr2cv|se,diff_mf_P6|est,diff_mf_P6|pop,diff_mf_P6|wcu|lo,diff_mf_P6|wcu|hi,diff_mf_P6|wcu|se,diff_mf_P6|cr2cv|lo,diff_mf_P6|cr2cv|hi,diff_mf_P6|cr2cv|se,diff_mf_T|est,diff_mf_T|pop,diff_mf_T|wcu|lo,diff_mf_T|wcu|hi,diff_mf_T|wcu|se,diff_mf_T|cr2cv|lo,diff_mf_T|cr2cv|hi,diff_mf_T|cr2cv|se
47,0.4,1.5,0.8,1.5,0.4,1.5,-0.03631720774932906,0.4,1.5,0.4,1.5,0.4,1.5,-0.07650897051470447,0.6897607689875598,0.6942668594743766,0.6654241302624745,0.717779262803624,0.015251408686270602,0.6493538798165102,0.7465061147971962,0.024923198872269264,0.7281926776293415,0.7282598690924494,0.711083166740942,0.7445831122927539,0.00864566007724699,0.6759217402978044,0.761058678959206,0.022575486573616636,0.7350346406432966,0.737550746983274,0.7228406894099199,0.7468865756934988,0.006315962246608904,0.7114170296395391,0.7619898807936742,0.013312715370416145,0.6861586629870243,0.6915010025894553,0.6650084349823566,0.7108792886055123,0.01249994895169238,0.6526040250035267,0.7399296473073358,0.02196903430326546,-0.06261800500165922,-0.08363484730521352,-0.09846780338052118,-0.03056331687411866,0.017840656879160678,-0.11271936689913122,-0.01585272899967982,0.02834150968372028,0.7010593620218053,0.7026536259776642,0.6942855448943741,0.7087417585488638,0.004850109669400132,0.6845708995057398,0.7148253134060506,0.009237467687445305,0.7522226967964909,0.755371489201677,0.7456618394524483,0.7595779078516852,0.004787186841129811,0.7427606584913028,0.7634631992840579,0.008285143320822,0.744833922932273,0.7476227209370625,0.7396539056903879,0.7500787390619557,0.003465578583658797,0.7371991640034072,0.7534636812002279,0.005304125227828104,0.6979125795093077,0.6989496075426257,0.6915689145400284,0.7048153089848408,0.004348276196731196,0.6830571595820588,0.7108638862065706,0.008638663295481958,-0.10491646318225285,-0.11608952130752954,-0.14766116125106088,-0.06673551381767562,0.025044197189736148,-0.1479724216144345,-0.06412635772710373,0.02583546281920856,-0.011298593034245519,-0.008386766503287624,-0.042880380523939964,0.022907719840383263,0.019767627005540033,-0.06497090525583821,0.05635321027815707,0.03202945588751403,-0.02403001916714942,-0.02711162010922752,-0.047839458158892,-0.0012492682406511774,0.012452810588481534,-0.08449580213323253,0.015434415402900234,0.02685192524455649,-0.009799282288976419,-0.010071973953788449,-0.026043647026136766,0.006118884171239156,0.008606631508942478,-0.038586331542142485,0.022179907009114735,0.015658456811084763,-0.011753916522283414,-0.007448604953170346,-0.039636656549827495,0.019130558300352388,0.01640789113404079,-0.05777943604108725,0.05244143295912658,0.028154016788001165
48,0.5,1.5,0.6,1.5,0.5,1.5,0.19158871010242826,0.4,1.5,1.5,1.5,0.4,1.5,-0.06100668043706615,0.7299626682848511,0.7243325882608594,0.7230893167335198,0.7377602038854241,0.003960675427161328,0.7090614164079703,0.7521208894765757,0.010912712426099232,0.7659508237665069,0.7624268806163843,0.7562859794763601,0.7775964015185848,0.005577872038215459,0.7392670826958953,0.7911375999988807,0.015089050248482335,0.7569535766256522,0.758026387673843,0.7494638276614625,0.7665393440791147,0.004291356383097435,0.744406916044305,0.7734470412344971,0.007981123135005588,0.7262747347818707,0.7206048545624703,0.7193180492020849,0.7314021896383059,0.003566868557714787,0.7070570408972392,0.7448954829622232,0.00931534945509761,0.12650617609214468,0.0724488674018149,0.06890679660146536,0.17758013561025382,0.04094319322462889,0.03592733223683618,0.19778480147808158,0.04853905043762871,0.6554961233369361,0.6600720884820964,0.6387208886272457,0.6752918759959702,0.010462627888378666,0.6316147644923314,0.6892917963826319,0.01635136247779927,0.7215180732553443,0.7228859695175405,0.713615636228837,0.728601584049951,0.004224494679735982,0.7052004060649386,0.7530864317803506,0.01543792637409009,0.7361597055282362,0.7372267410600676,0.7312941183966227,0.7402361660074517,0.002500779984157998,0.7299526991767656,0.7521339089722101,0.007313021670984865,0.6604697346874614,0.6635421282021359,0.6471921648536868,0.6771197400069183,0.008427993944339289,0.6426762641974053,0.6902741419241576,0.013347694981767673,-0.09028112124903234,-0.10626918721399119,-0.12395886559882995,-0.04036607750352654,0.021435660897303466,-0.1747899940372909,-0.024950038538771827,0.04855003632621529,0.07446654494791505,0.06426049977876302,0.06109455440955874,0.08552578070932954,0.008270408852749574,0.04352929201111101,0.09676439462582809,0.015383534531228678,0.04443275051116258,0.039540911098843834,0.03527653497057079,0.053727019117830524,0.0050710043363474755,0.004496368006998597,0.06820387381606335,0.01738986137872576,0.02079387109741604,0.020799646613775424,0.014180868015896013,0.028612202151384197,0.0036438946356589577,-0.0016365504541752465,0.033516549696236665,0.009669207733600822,0.06580500009440926,0.05706272636033438,0.052311229733293746,0.0746313594927312,0.0074173651608372155,0.03420151796234637,0.08466050214957699,0.013795899634120668
49,0.4,1.5,0.4,1.5,0.4,1.5,-0.0286732143994179,0.4,1.5,0.4,1.5,0.4,1.5,-0.07062335133681938,0.6911532803417122,0.6911305336705764,0.680506625646336,0.7012218908009555,0.005430824734087553,0.6723105753832679,0.7206140915054654,0.012123749014148318,0.7385840047803947,0.7389348178062659,0.7259856576899139,0.7500821094518203,0.006267693986476313,0.7185204628837082,0.7627183374696171,0.010291947885781891,0.7347456512241808,0.7363315320194181,0.7266238636649339,0.7409456878849483,0.0038370956187300737,0.7241776348671123,0.7552906024271625,0.007118375431164336,0.6894067524147807,0.6893281665037199,0.6794625360872967,0.6972495991462878,0.004486874335198544,0.665654404920623,0.7216784536743814,0.012448523741785318,-0.021384231870484192,-0.07736978068247169,-0.10440648182882811,0.0826301478216051,0.061676530469647606,-0.16534668528509272,0.053554381498799736,0.059549582234244385,0.6869037412467273,0.6871932146180035,0.6790954848336647,0.6999659411459591,0.00637530141088651,0.6746412814289565,0.711843772710241,0.01089088297699209,0.7349706735359556,0.7343272152402888,0.7239669968001233,0.7509609034916057,0.008262825226002203,0.7195883033527308,0.7616260431346139,0.012787609267067988,0.7543349647325885,0.7509860713037209,0.7491202606833627,0.7620553318983274,0.0035509382160373417,0.7454245391794199,0.768874361170132,0.006317992189276501,0.6877339156038444,0.6885573976523539,0.6818229582497196,0.6980995649400586,0.004681433152365732,0.6786209073007675,0.7085288371147139,0.008393066649207317,-0.06533660308227192,-0.06704014514532824,-0.10947964345829343,-0.006242308799203303,0.029921315000702147,-0.14962632321755745,0.046802250404355414,0.05909016975476851,0.004249539094984933,0.003937319052572885,-0.015850701315967497,0.02133857884215093,0.010329585149959993,-0.03265310148447454,0.03551511975003245,0.01984993165442375,0.0036133312444390775,0.0046076025659771425,-0.02230796273955472,0.026107172800198142,0.013050232593198681,-0.03705963893971554,0.0385752079027476,0.020863771287669666,-0.019589313508407757,-0.014654539284302714,-0.03131416993424824,-0.008242421409821087,0.006233561491498907,-0.04125765008490488,0.004896006474316664,0.011564401476441732,0.001672836810936218,0.000770768851365955,-0.013984362179191346,0.01341888003502081,0.007653317817005569,-0.03407779178794572,0.03471630389689781,0.01760172193817953
50,0.4,1.0,0.4,1.0,0.4,0.8,0.012753685898188549,0.4,1.5,1.5,1.5,0.4,1.5,-0.022399390029236705,0.6803974657284062,0.6856694715057476,0.6644204726315598,0.6951063796299627,0.00851183607101724,0.6584517782902661,0.7024166452377352,0.01211962106289073,0.7249439991369333,0.7329622984111492,0.7084029234669111,0.7403462889628517,0.009065257904948462,0.7043503167757478,0.7441557788120631,0.011023659394182119,0.7249738112636065,0.7312301689913164,0.7176255454101749,0.7325959587696348,0.004613394278459854,0.715591987879224,0.7349964059837901,0.005632058002362167,0.6704776971278467,0.6778136247646317,0.6534476227912233,0.6857287545994633,0.008897121425137502,0.6461070927244735,0.6903491187451463,0.012039974073016706,-0.03162495844296262,-0.05210156498950394,-0.05784365894784631,-0.0006331267682781749,0.01573870928318082,-0.08080224033946487,0.042126323793740345,0.03307934788476837,0.6659760138047582,0.6663319046046756,0.652603405074417,0.68276062721625,0.008898482509919117,0.6469211912473602,0.6937098395594161,0.013639933593849364,0.7206452211225288,0.7216040232209443,0.710032310237386,0.7309001897511302,0.005695222404061578,0.7020452673815679,0.7413987042513772,0.010653258644001172,0.7350719683246718,0.7362209789974895,0.7257261465421406,0.7443619621902868,0.004997173001485074,0.7220516313360261,0.749377781603398,0.007049854495705709,0.6684303665991107,0.6677470962100923,0.6582734258170077,0.6823537872535542,0.007021015326054071,0.6533727224411228,0.691459215607521,0.011040855025687664,-0.01816070269251516,-0.021284711666495593,-0.04057239190588163,0.015516532711413521,0.014940427131338979,-0.09086259882628062,0.04855313690603684,0.036756894358597476,0.014421451923647965,0.019337566901072023,-0.011567593921193768,0.03310109787452782,0.012181616840476465,-0.02420947130941356,0.04782284520809696,0.017949580787481288,0.004298778014404481,0.011358275190204936,-0.013025039364323115,0.01975635328129686,0.008910234712980098,-0.03187753465284448,0.03162327867636243,0.016345340883108954,-0.010098157061065316,-0.004990810006173074,-0.018821350194910963,-0.0003362840273149065,0.004834331449949247,-0.02670211821530239,0.0021039937283645997,0.0077130093052637455,0.0020473305287359578,0.010066528554539378,-0.018563813221254173,0.017050585860101334,0.010373902777846507,-0.02950274264869243,0.030664089235019745,0.015415429458062275
51,0.4,0.5,0.8,0.6,0.4,0.5,-0.015309491084041338,0.4,1.5,0.4,1.5,0.4,1.5,0.041307666495935286,0.692083099571331,0.695240391794496,0.6639757068229423,0.7207450215969283,0.016048865310971817,0.6562904962778622,0.7306443590001837,0.017668773369841812,0.7338560507197859,0.7325954015507963,0.7216996452757527,0.7448234965878319,0.006052938102524194,0.7096577544490762,0.7468772043666507,0.00877996190260731,0.7380132483172701,0.7393615059860376,0.7282439627957962,0.7499138844311835,0.0055482311267695305,0.7211631394826342,0.7512696922301825,0.0068167496472742286,0.6908607601757667,0.6942461684056247,0.6654670718814641,0.7168382400822095,0.014312303875337551,0.6577873207339147,0.7257183477881122,0.01634580604011486,0.05391914863762022,0.017568646523540673,0.014563455059970198,0.09324334411865856,0.023184144653876408,0.004780015535357465,0.11637542644791965,0.033541030118219996,0.6822410417914958,0.6867163233665798,0.6681544723653298,0.7005993380102199,0.009674610765653041,0.667810508227135,0.7201906490928105,0.015893487360059355,0.7372349993139529,0.7377597415901269,0.7196820737940677,0.7589460310396268,0.010963794389876422,0.7083344921019967,0.7798256582293663,0.01884389441720401,0.7472668722095074,0.7423322134065581,0.7343729211614964,0.7655898233421479,0.008927646317304914,0.731450411741617,0.7825242463113159,0.013988255186303264,0.6787393020722553,0.6839305877273676,0.6659515945167827,0.6966739082384598,0.009559052891821341,0.664503323936406,0.713420468561618,0.01559017265150916,-0.02386636500167082,-0.037150458513884044,-0.05097799563529681,0.014602928673642667,0.018393950349334644,-0.061851597773086894,0.04941134382817758,0.031148485548303188,0.009842057779835156,0.008524068427916198,-0.015350328712481376,0.03056239897122646,0.014747912122946018,-0.04307845570581416,0.03209474623912781,0.019480609908363738,-0.003378948594166986,-0.005164340039330639,-0.024550810197491724,0.015072081478673397,0.009562067213662545,-0.047204643383315814,0.02710400498499866,0.017935979992970925,-0.009253623892237273,-0.002970707420520524,-0.020282150957637267,0.000720765130040834,0.006362716553121523,-0.034962124637443096,0.0033891559285151637,0.010968829052870504,0.012121458103511396,0.010315580678257108,-0.009895490634601566,0.029530250756607795,0.01228386504834552,-0.03328628576872512,0.03100359799438565,0.016958605108049696
52,0.5,1.5,1.0,0.8,0.5,1.5,-0.12170034226827815,0.4,1.5,0.4,1.5,0.4,1.5,-0.05104382545651687,0.6944826967828599,0.694392775988079,0.6689918642940712,0.7197465920985449,0.015014403252672425,0.6657283990181393,0.7371969437328927,0.020792719715332246,0.7282054704635695,0.7288470668899731,0.7208673486123512,0.7353513220577046,0.004058379675387657,0.6945473333438413,0.7461976059392671,0.014250577933333869,0.7353913452878007,0.7374082596515245,0.7312034089806856,0.739912610388772,0.002377756033550256,0.7186976255479978,0.7419703601179884,0.005793085300564699,0.6926981646394639,0.6928983851797776,0.6712037481631686,0.714961626904409,0.012487254158762751,0.6716002426121422,0.7328302712441219,0.01753838147991556,-0.13494674398818116,-0.17048438426092538,-0.18784862949173553,-0.07168826289122132,0.03466694806732396,-0.20751851129497167,-0.0219356335885397,0.05591072650802276,0.6985120648307406,0.6997721895766731,0.684804697994526,0.714440628039361,0.007888139667659048,0.6800420029910837,0.7278798199334158,0.012884193149197672,0.7473360327422126,0.7505813642417417,0.7360934611284053,0.7624304944907176,0.00787761713445173,0.7305812573629918,0.7757749949029206,0.013040692997146228,0.7385696019433742,0.7434587858184128,0.7249806076459613,0.7519260745879681,0.007305841098605513,0.7168156659386091,0.7622222334502394,0.01141206251554378,0.6941216011957914,0.696097973712355,0.6827123324398018,0.7078400523024636,0.00720512163993339,0.6797270949564538,0.7198952886409882,0.011031151877545704,-0.0527220286556873,-0.10195657091859285,-0.12101204813199866,0.031792131310822036,0.04471354936342538,-0.15624678871213518,0.09226123919216557,0.07129320149690026,-0.004029368047880677,-0.005379413588594062,-0.0382500566296945,0.025423460904261605,0.01758711733161795,-0.04581475793250209,0.04185607813602426,0.024460185372234038,-0.01913056227864307,-0.021734297351768572,-0.0388474799722873,-0.002599237140262625,0.009650605695512751,-0.07453842347157548,0.011097512461643103,0.020776895608251293,-0.003178256655573475,-0.0060505261668883925,-0.01693876536424155,0.011552333697967133,0.007901211651630116,-0.029103883715627086,0.016436272186730893,0.013096522751462947,-0.0014234365563274842,-0.003199588532577402,-0.029726323298220073,0.02344170087107486,0.014879262030322173,-0.036136534671846965,0.038896702079127043,0.020715430644866632
53,0.4,1.25,0.8,0.8,0.4,1.25,-0.11171348196882759,0.4,0.5,0.8,0.5,0.4,0.5,0.02620413024802592,0.6831969778914756,0.6882054133212848,0.673135293156589,0.6946781579571092,0.006183951796526685,0.6704646220383017,0.6995912199933679,0.008327309814353022,0.7246886986242408,0.7266242443086001,0.7155330757190634,0.735009868660098,0.004873649632907964,0.7098540329943194,0.7360739853386546,0.006759677145661541,0.7358392686617267,0.7379895335568439,0.7300265247830848,0.7423114281581286,0.0033787394364929242,0.726502138782743,0.7463314187634715,0.0052895651059754354,0.686819090222864,0.689989811074992,0.6782795064381627,0.6994440834875273,0.00573886460539508,0.6739424356086846,0.7033218134775823,0.00804312404793455,-0.1863759709228392,-0.19125068467825357,-0.2166505806649913,-0.1498332044682497,0.017323892340025942,-0.25382407079242664,-0.130706399849228,0.03944623365526148,0.6871668211127993,0.6911948886619258,0.6642359438687917,0.7111989458024699,0.012801598770899578,0.665625455090153,0.7284608778502456,0.01627281077711034,0.7324413132309251,0.7352979215636941,0.7213820039590889,0.7440348090651817,0.006309851517891678,0.7114715550644437,0.7510987602060516,0.010514173530035824,0.7390502784316857,0.7434043377289083,0.7307492370512507,0.7479024743455809,0.004684265483101371,0.7296079074336559,0.7533520133849202,0.006163088665705561,0.6861552883996921,0.6897758363170529,0.666315427299278,0.7089835441194049,0.011465912789648,0.6665630554236781,0.7238581607570586,0.014904628567654336,-0.022347738441630093,-0.009001537260875603,-0.031141585916586365,0.002757077846275574,0.0108382037561121,-0.040269504556757825,0.01931692121839204,0.016622627359383687,-0.0039698432213236545,-0.002989475340640979,-0.020096075624392116,0.011555517904219364,0.009701222778778135,-0.03698416743614291,0.01385950151283476,0.013729184165987894,-0.007752614606684305,-0.008673677255094048,-0.020274108185589543,0.006153949758403075,0.0075753052482325604,-0.029187594658047874,0.015302196069345929,0.011593189568548386,-0.003211009769959028,-0.0054148041720644136,-0.012528187544938457,0.007426449522920875,0.005685991718990849,-0.017964321602324678,0.009082171626271788,0.007836014442206342,0.0006638018231719389,0.00021397475793916154,-0.015281657812672912,0.015673224300172713,0.008939603405553175,-0.03265834954104611,0.0189821585229151,0.013610516871251296
54,0.4,0.5,0.4,1.0,0.4,0.5,0.14286651657504376,0.5,1.0,0.4,1.25,0.5,1.0,0.12106297417562611,0.6809822945847684,0.6822929400738904,0.6632788707664422,0.6981239957846019,0.00891974960098729,0.6572966668552539,0.6986176703625588,0.010962810951818277,0.7292907220914986,0.7303646747737664,0.7170823737039905,0.7403476303774644,0.0064962687879073135,0.7135635973918198,0.745668962478106,0.008668946341837624,0.7247423371120093,0.7318250622424037,0.7172624590778375,0.7319224338560824,0.003968512048279026,0.7159271712822778,0.7389255011841013,0.006379570431765817,0.6811542959150262,0.6817897372606938,0.6628830220634253,0.6984776578361781,0.009286030916804935,0.6582206359431946,0.6981318144888561,0.01050919643096948,0.08571213429496916,0.07065536076262592,0.05858489953235292,0.12201180928891933,0.018656054646154656,0.06723976570192382,0.19084424086672133,0.036392960499748224,0.6920324657488981,0.6891018246716174,0.6870180210211455,0.6980028549763964,0.003554838723090776,0.6793662232351425,0.7015235058923415,0.005801927713947794,0.7438682686680465,0.7440359915313898,0.7390396826932117,0.7498642794452363,0.00326681192102411,0.7400433694261791,0.7557836709333259,0.0044807209880795154,0.7376722269284818,0.738960311312905,0.7331792728696024,0.74311122293625,0.0028733119406825804,0.7316418302780716,0.7469362207609539,0.004798104646509839,0.6894062766794238,0.6874634738268486,0.6851746593288319,0.6945950681895285,0.0030918066389695378,0.6814279653061018,0.69737825220396,0.004412136259873557,0.06280011021346937,0.05287936400885552,0.027700242612014876,0.11047564441341948,0.021847046324361206,0.0076449862367253055,0.13391127066685268,0.03193807307202486,-0.011050171164129652,-0.006808884597726994,-0.03044393261424381,0.006874078643241646,0.009606991264497359,-0.030884710512851236,0.011787776251621803,0.011595338767854315,-0.014577546576547862,-0.013671316757623342,-0.028882033561892374,-0.002795069421078329,0.007614162629761127,-0.0331362825582998,-0.0002371691345623428,0.00954315404479711,-0.012929889816472473,-0.007135249070501226,-0.01915114324341441,-0.006280546292207768,0.0036232165711892438,-0.02357891811064213,-0.00010952040829936144,0.006105279953434894,-0.008251980764397593,-0.0056737365661547745,-0.02868114596849196,0.010295016638784859,0.010134719967784929,-0.029146075065998835,0.0102456148960164,0.010657091647266973
55,0.4,1.0,0.4,1.25,0.4,1.0,-0.04288946463155143,0.4,1.5,0.6,1.5,0.4,1.5,0.07739799657603935,0.6977998283985759,0.7022255196813127,0.6904054013065288,0.7051622318974793,0.003949194681001236,0.6859669975972262,0.706887017576561,0.005377908782945311,0.7457085789776523,0.7503237409510063,0.7384166431440675,0.7540010503758011,0.0035421867768331648,0.7363392068832721,0.7587373455080678,0.005732285925049564,0.7569373232884639,0.7554376578949927,0.7514680549682367,0.7600509537729833,0.0024991439824411806,0.7508225128592859,0.76765964557753,0.0050864457304752265,0.697606737223238,0.7023973196079341,0.6904336269517787,0.7058815935591055,0.0046341981138582605,0.6865572562361518,0.7071733845368854,0.005791114463100942,-0.06620488531819117,-0.12032278439587522,-0.1331028677653121,-0.0030869825039765986,0.04305322021670048,-0.12329658129519121,0.03232028255273159,0.04838769629662374,0.6992528546455341,0.7036285843587446,0.6873085418413085,0.7128794418463523,0.007156810764386868,0.6845404878969301,0.7207250399212971,0.010272909856127057,0.749748214341642,0.7507432543256093,0.7370936239627061,0.7625233494780881,0.00722539993652375,0.7298896546221514,0.7670012749900073,0.010369752606319907,0.7465967249245762,0.748251125638509,0.7393191946866815,0.7534635189761004,0.004024183688735186,0.7381051018567807,0.7564995004926728,0.005157293828626742,0.6951509856376149,0.6995409030315847,0.6851034562967748,0.7067045920077243,0.00616253463335895,0.6819986511729662,0.7132938430083026,0.008920028363457636,-0.01857771313007949,-0.05612020415534958,-0.05083666015435826,0.00782682639373887,0.015282494360259396,-0.08783624173135915,0.05459556307263264,0.03801411188790743,-0.0014530262469582,-0.0014030646774318978,-0.011154736960562212,0.008358451875132716,0.005865469719678978,-0.016518585236543454,0.008684800698527123,0.007611793445701458,-0.004039635363989658,-0.00041951337460299776,-0.01119072560843028,0.005044522785923999,0.004920549782482407,-0.015853233424304405,0.017043351830080992,0.008489745229186831,0.010340598363887676,0.007186532256483691,2.757298479708417e-05,0.01881084390123869,0.005081351409120823,-0.000937331152430769,0.02677134806777101,0.007906369750369421,0.002455751585623056,0.0028564165763493854,-0.008383104647355782,0.01337714057051897,0.006248482469951659,-0.011488032203405399,0.012716098463207492,0.007371995624124675
56,0.5,1.25,0.8,1.0,0.5,1.25,0.011125775940508826,0.5,1.5,1.5,1.0,0.4,1.5,-0.056878451355382595,0.7038758932900141,0.6991956411860428,0.6956055978438332,0.7129582476010722,0.005031785881550992,0.6787771651918902,0.7193774108814461,0.009870885175874915,0.7427143586885009,0.7372773188019668,0.73594745835242,0.7497387648448448,0.005116423337801755,0.7172885887037337,0.7554554590836837,0.010966737966714504,0.746635565657725,0.7435496538584749,0.7412794942599884,0.7522049376872554,0.003960343251784237,0.7269762737099457,0.7587206056936715,0.007688818218675286,0.7027260465008582,0.6983686891177463,0.6961170542120751,0.7103506146955244,0.004276657250111464,0.6810592477628057,0.7159090586648531,0.008711590160433403,-0.09200676310569632,-0.11807792834902484,-0.14102630514238174,-0.03766160235893996,0.03006618279585509,-0.148690448398368,-0.010425423316688096,0.03883187514724331,0.6877993790728343,0.6821916385418745,0.6762213700818889,0.699267469752068,0.006902242179869825,0.6675294431538387,0.7111873758383391,0.012608462990078242,0.728298497563568,0.7287082260705642,0.7200932432544271,0.7363404529599101,0.0042759270337639045,0.7145361241123418,0.7442320123530122,0.007582836286673352,0.7405122978934184,0.7414842251931228,0.7342685085292491,0.7467782294546262,0.0032180886790167153,0.7312647433180489,0.7515573495079972,0.005376512021118258,0.6900441017845024,0.6887130012460771,0.6825480425033384,0.6991435992180103,0.004890860773086487,0.674638655671509,0.7162966726460572,0.010946136470446477,-0.10218385719776893,-0.12595341549998962,-0.13547804144966874,-0.06174759652585299,0.02207056026563273,-0.1700338502683496,-0.03261393691905512,0.037824729017127044,0.016076514217179816,0.017004002644168348,0.010243075689422922,0.02189926639487844,0.0030494053839740455,-0.011352671461804194,0.03560386002230619,0.011433403925601125,0.014415861124932872,0.008569092731402606,0.006913210241318895,0.021664754580005757,0.0037766620062233696,-0.00965883141539342,0.027821422349469237,0.01024126690388111,0.006123267764306606,0.002065428665352087,-0.00042643345639609663,0.013287151440073364,0.0034067686348879696,-0.010497970144073599,0.014861561426087997,0.006818391419355145,0.012681944716355864,0.00965568787166915,0.006696381162179594,0.017931511036381,0.0030040535811205644,-0.015500437499278638,0.025371042000631915,0.011197114325767444
57,0.4,1.5,1.5,1.5,0.4,1.5,0.016276318913655427,0.5,1.5,1.25,0.8,0.5,1.5,0.10166888463198473,0.6733619119976618,0.6757862494501309,0.6479894688211122,0.7040490332281979,0.016758267298008316,0.6401348910259274,0.7177778447222283,0.023559251613471388,0.7191545354882353,0.7184807903452085,0.7094275878425642,0.7279984254184939,0.004974190287774241,0.6866300311563079,0.7496154423857296,0.0178098900824372,0.7328774839517567,0.7327521770737737,0.7252764844627979,0.7403656374898384,0.004150401377799449,0.7178922673166028,0.7494703495214281,0.00860735246515958,0.6748197726591025,0.6774761821760991,0.6538795753181115,0.7071241161123738,0.015436079139869753,0.6471262399486868,0.7213041714597163,0.02224632006550838,-0.06723516340877009,-0.12981311172478532,-0.14641898934072595,0.007385969225664785,0.046026988145207025,-0.18428987475741335,0.048293779643947876,0.07264455171393208,0.6925527551847979,0.6885174223769098,0.6811418766188295,0.7046004586664527,0.007303537792594706,0.6746822995828181,0.7119798865659313,0.010687692030945512,0.7301257651683088,0.7294735286586365,0.7225119610516936,0.7376953926657904,0.004710449728657932,0.7164892564342991,0.7400622596049186,0.00663875715084349,0.7398715850652977,0.7407765610617212,0.7329578468466867,0.7467701816000399,0.004169958506815942,0.7302097757021613,0.7490779960518761,0.005462865252081706,0.6908131463223489,0.687373120684136,0.6809481214080397,0.7014291401538308,0.006577057540377843,0.6752490346478806,0.708870298398901,0.00975246399563443,0.046306758063532544,0.01691242504188921,-0.010516037162809966,0.08872084904532229,0.02880244963429523,-0.011942259238875083,0.0904097178091044,0.029782219892791967,-0.019190843187136042,-0.012731172926778944,-0.053853199262296536,0.020699156640053937,0.02252784049568953,-0.06429941979203135,0.03768177765382964,0.03155491604993128,-0.01097122968007358,-0.010992738313427952,-0.02624532666896215,0.003063945435781045,0.008761799766653769,-0.04786694046294724,0.03462703270618979,0.02168139538017411,-0.00699410111354104,-0.00802438398794747,-0.01988590970672948,0.004440294782716608,0.007070792185480865,-0.029559457875180824,0.01599802127151372,0.012289233953349136,-0.01599337366324638,-0.009896938508036968,-0.04556329961827796,0.02397629836568637,0.02050926277741058,-0.05375062346406122,0.04071428413422405,0.029273256777431103
