rep,chi|val1,wcu|val1|lo,wcu|val1|hi,wcu|val1|se,wcu|val1|p_wcr,wcu|val1|se_wcr,cr2|val1|lo,cr2|val1|hi,cr2|val1|se,cr2|val1|p_wcr,cr2|val1|se_wcr,chi|val2,wcu|val2|lo,wcu|val2|hi,wcu|val2|se,wcu|val2|p_wcr,wcu|val2|se_wcr,cr2|val2|lo,cr2|val2|hi,cr2|val2|se,cr2|val2|p_wcr,cr2|val2|se_wcr
121,0.22726527551459785,0.20977237960071676,0.24350470464334856,0.00967207752072814,0.02,0.13267386223258296,0.20670123214202524,0.2462417989910763,0.011323313221813848,0.05,0.14528372151684132,0.21879392035755885,0.20450040368187825,0.2360876189571735,0.007954623503290384,0.02,0.12362277735474302,0.2053981262524808,0.23821570300150566,0.008673798118163906,0.03,0.13258984040000307
123,0.24033304299713443,0.21044907175898175,0.2671501908610111,0.014203807455376475,0.05,0.13849714522393236,0.2072735299357481,0.2675318791519223,0.015373105791490416,0.05,0.1459049960352184,0.21922074364687472,0.19623541103348524,0.24090073788259855,0.012600913860184412,0.02,0.1240486556400438,0.19631708082308139,0.24339309244802484,0.013680969200436016,0.04,0.13192866296052622
122,0.2227802478885046,0.19478332847368363,0.24996966216271396,0.015285238528439594,0.02,0.10933726651289023,0.1907517611067004,0.25280801522122776,0.0177848372870469,0.02,0.11343319808560123,0.2056824564673514,0.18120656208069524,0.22835702686242748,0.013143117116207487,0.03,0.11280028909877532,0.17362781441987282,0.2335087587603545,0.017118430495965044,0.06,0.1222880291719607
124,0.23233951724450375,0.21599958008209483,0.24632045687940476,0.008310140938386607,0.01,0.13832709675304808,0.2131175509321312,0.2511699323976963,0.009948033561024692,0.04,0.14940588162215934,0.21768424858609414,0.20810062823419212,0.22755377895708206,0.005240413424707888,0.01,0.1126136103971771,0.20247600476876976,0.23251762501189846,0.008765312649055782,0.01,0.12095426928066821
125,0.25371324121880434,0.24378579948064777,0.26302842357831396,0.005102797217151905,0.04,0.15781263225930212,0.24200590572402775,0.2653756261131457,0.006037401407422219,0.06,0.17301047157787733,0.24038819164585323,0.22475822956396813,0.25780715131104986,0.009349348864039635,0.01,0.13910118035742602,0.22296720841827217,0.25865196951549735,0.010270551887947238,0.06,0.15543286560089736
126,0.21678137780167006,0.1950036796726023,0.23818816938510431,0.011406243063652871,0.02,0.12171500258946119,0.19538298183563466,0.23993013669139143,0.013629163845218256,0.04,0.12787546883152215,0.2169030100852236,0.19611139202630015,0.24322393401552003,0.013621532498052235,0.03,0.12286705088551997,0.18834621734545412,0.25115756105641684,0.018781016217871496,0.05,0.12593964500131372
127,0.22040197155511798,0.20423935625602688,0.23591162001732946,0.008398559335748611,0.01,0.11459970960837351,0.20095101600823165,0.2384311406351395,0.00969195261675621,0.01,0.12336717226565268,0.21558980882970946,0.19843219551909316,0.23529783689949388,0.010215578796851702,0.03,0.11406821633844832,0.19474159713736752,0.24035306483957655,0.012110030169144035,0.03,0.11992828842525126
128,0.2488740616031171,0.22779006337694513,0.2698485624115709,0.0126210098871088,0.02,0.14156289774954786,0.2205834568522519,0.27521975757436884,0.01592923072863941,0.02,0.15116067035354858,0.24888706374008862,0.228229970056269,0.270351746084741,0.012442799756243093,0.02,0.15025194967293223,0.22184201222695776,0.2753104369930985,0.015464683967613448,0.03,0.15617275808086917
129,0.24315612516815932,0.21119844018837725,0.2818335858766712,0.01984344101825893,0.01,0.13228196422735627,0.20550671120868286,0.2864379743427471,0.022821729606510133,0.05,0.1463527753510505,0.24698939667351016,0.22785712624571292,0.2673647870635247,0.011670429182617419,0.02,0.14398555262651383,0.22482657139248186,0.26979108315081624,0.013348124327512218,0.05,0.15649178030620062
131,0.22242010084039077,0.20280680891149813,0.2440122111893158,0.012107607527346178,0.03,0.13631284229736526,0.1999974383134259,0.24744976128410262,0.013281217979805358,0.09,0.1486253568999695,0.22490127730841625,0.19183818291763144,0.2570781812963904,0.017268659280106635,0.01,0.12771488366315592,0.1887323775772577,0.26043177872602213,0.018761964462998132,0.05,0.1414723929740016
130,0.19640863953965315,0.16235627842249006,0.2294962624447047,0.01937060271149791,0.01,0.09469104226191058,0.16087255589988614,0.23328050771178965,0.020406501455828948,0.02,0.09883620966053927,0.23254231569754147,0.210694386588893,0.25455360823141365,0.011974728924943041,0.03,0.132869132999657,0.20840746824713602,0.25652286077604514,0.01328584907502887,0.03,0.14125730155474486
132,0.24129933468773057,0.22036270856069506,0.26648561302682927,0.012117724106446945,0.01,0.1340737061635552,0.21781445951774814,0.2668325896527274,0.012852457054014922,0.04,0.14329825041452843,0.2524962834748683,0.23478127891128725,0.26754590705247827,0.008105120187335066,0.01,0.1267304897456754,0.23453243923854122,0.26922312233930124,0.009476311611164407,0.02,0.13559839709602856
133,0.22082188812874737,0.2032338216354304,0.23588009536424978,0.009482477932654658,0.01,0.10165028502197976,0.1987844221686347,0.238182079461089,0.011348504387341809,0.01,0.10618432058657841,0.23182773504791854,0.21520753593943587,0.2476290604395736,0.009234305242286222,0.02,0.12500506861072988,0.2106025620120623,0.252113704734927,0.011142553717976292,0.04,0.13100842115462508
135,0.17963194569903695,0.1589967678763244,0.1975489607112432,0.00987104329481443,0.02,0.09560829202186956,0.15287748584054758,0.20258065735466477,0.011951738030125857,0.05,0.10334473440083845,0.19398469592742185,0.17388310957095024,0.2116199386392686,0.011029315428716867,0.01,0.10554561459443063,0.16881069073349578,0.21510963717400125,0.013092747501758779,0.04,0.11657771857690559
134,0.2160046440117318,0.2014069775054393,0.22894235231324758,0.007083442113588031,0.02,0.12139106751933022,0.19961990149424194,0.23144781441738851,0.00852615763326772,0.04,0.1283739390951975,0.21389883891071282,0.18414487925832487,0.2447686406459691,0.015842383731265564,0.03,0.10790022936182313,0.17968479667210135,0.2500325267861938,0.01839882069813601,0.04,0.11438367226475712
136,0.22550419808886346,0.19169748607526754,0.2603535765320273,0.021752000456135612,0.02,0.1137364027230523,0.17862048337769054,0.27349344257099106,0.031101104194638688,0.06,0.12318162742532127,0.20228380437763338,0.1689086848523821,0.23767810715217377,0.019673099499880248,0.01,0.11135803777443037,0.1566377222535653,0.24608721359772662,0.02775021554870712,0.05,0.1228086591042502
137,0.22002971735388854,0.1937784218442476,0.24711024726244238,0.014653767291629885,0.02,0.10601631077283084,0.18760100402200164,0.2484410854331504,0.017379675006367414,0.05,0.11809455661581238,0.21972880112713522,0.1977928669027674,0.23710552005967953,0.010820393313926372,0.01,0.10786077041370992,0.1946313937195519,0.23785811399371587,0.012100086614027856,0.03,0.11664575517109241
139,0.2093163097569466,0.1845392155158214,0.2370197990550497,0.014493122641900091,0.03,0.11947121946851907,0.17765168862402878,0.24854649872541743,0.01869241327084962,0.02,0.12085741262556948,0.23721581399678904,0.22203833167535914,0.2522566489559102,0.00851486172293242,0.01,0.11371073371002105,0.21679940678670345,0.2570402720477043,0.01296951536084038,0.01,0.125080235424781
138,0.22782542597921385,0.21409152754466287,0.24030399548584244,0.007740660335670947,0.01,0.12286950123225006,0.20774635845703476,0.24480597022276837,0.010024634682215818,0.04,0.13547416287092365,0.21284758119404046,0.18776037707404716,0.23873862703343254,0.014091142310378467,0.01,0.1218044567995993,0.18133555425305592,0.24455118024064973,0.01799480488458879,0.02,0.12837035911771216
140,0.2181753696350759,0.1971800822875105,0.2421707327374186,0.012975927569736591,0.01,0.10861737751681483,0.19355088797585346,0.243579599040054,0.014946739701360982,0.01,0.11593082507594646,0.2242104612945326,0.1956754850005657,0.24955586312797556,0.014334055044514186,0.04,0.11571853445484077,0.19326410556847423,0.25181523975447384,0.015992709723510367,0.05,0.12344361014699266
141,0.2202774670246601,0.20638377464627214,0.23852215821653688,0.008058604405382665,0.03,0.1387397391966996,0.20459473251100793,0.23971641497387722,0.008708061461074224,0.09,0.1444472773888887,0.24935633922094702,0.23221961739768032,0.2646790329239244,0.009601490897425546,0.02,0.14281467985254429,0.22970643596216594,0.26640103214755007,0.010480873641698023,0.06,0.15165916162403803
142,0.22768065218082967,0.21027912875521224,0.24886984132509796,0.01025027663984821,0.02,0.1376701479870108,0.20551658303005974,0.2532112719709438,0.012446880261197803,0.06,0.14180492710512324,0.19818077449090055,0.1772938291326195,0.2171905452343219,0.011222174459188924,0.01,0.11294710201566079,0.17207590138570225,0.22276680770825127,0.013539784091489381,0.02,0.1179769962667631
143,0.22287274032971816,0.19823098425051128,0.24886757384242664,0.013372735593532081,0.01,0.104054673306669,0.19107999165968986,0.2584321453040995,0.018053824660971263,0.02,0.10883756682260654,0.2277456280178436,0.1938710314748805,0.25959756184627364,0.01871694291878268,0.01,0.12024426785672733,0.18604538084919986,0.2704437770078928,0.023714372875555598,0.01,0.11002294734311836
145,0.19936433286496325,0.1636038173853526,0.23189751936321104,0.019151068013133255,0.03,0.10678076182280603,0.149458383283344,0.24168652932524104,0.02608678896562136,0.07,0.11419264976523179,0.20867861724818315,0.16869619940506464,0.24524858063056512,0.022976013104660954,0.03,0.1122793374978039,0.15572170037362765,0.2561145539160593,0.031258483143319526,0.09,0.12157228526436208
144,0.2369262114343753,0.20775561137438353,0.26242278481986964,0.014527206595731201,0.02,0.13301957631995068,0.20156189111486666,0.2681291902671205,0.019576619028506513,0.04,0.1426775838326203,0.2344152589473909,0.20799062037588012,0.2577071427419093,0.013612101992944221,0.03,0.1381274593077054,0.20301379323145013,0.2629167144645712,0.017334810698700277,0.06,0.15162260123140128
146,0.20529743833381175,0.18694616736220895,0.22451011986449432,0.010666878688368641,0.04,0.13050078141548183,0.1836749473621059,0.22709290177015937,0.012040725980798772,0.06,0.13943449885229484,0.2188656045129047,0.1903835909508141,0.2424877636226846,0.014941249481377978,0.03,0.1315179693705209,0.18249347977860952,0.25261778079663755,0.020596395002066614,0.1,0.1435299211840921
147,0.241973123299843,0.21384388290844053,0.2723470437558714,0.016997638241835363,0.01,0.1160013956286029,0.20164534539698564,0.28315159080374386,0.023609608543451368,0.01,0.1317460482841525,0.19790954501478808,0.16514867374789524,0.23134715428007652,0.020970918552159833,0.03,0.11401533173947233,0.15214982671251853,0.24697741563297207,0.03255699477934671,0.09,0.1259871441459035
149,0.23139887327633346,0.21415089912748017,0.24773605603130947,0.008865690270382538,0.02,0.13457551937572648,0.21193366651296153,0.2494191934257411,0.010366752990770741,0.05,0.1466095370703406,0.22652198269813262,0.21088210842451358,0.24398834870817157,0.008586710373935273,0.01,0.13086675723539437,0.20944363113007733,0.24593651732091426,0.009487001783454336,0.04,0.14134806432264524
148,0.24376509421188874,0.2196753865349546,0.2709804808850435,0.013229628739672945,0.02,0.13036614037572766,0.21720035601723697,0.274976018723854,0.014437457591133024,0.04,0.13669462093244572,0.25562417729499565,0.22560255056953882,0.28296647151372967,0.015391326682408482,0.02,0.13231269072568377,0.22456682562108787,0.2830694787856012,0.015755354164949144,0.02,0.1499129255403742
150,0.21221875931428524,0.1838307914110326,0.24021715718216843,0.014017912716766974,0.01,0.11741851674812953,0.17801128928049928,0.2463800219155925,0.01800890699399643,0.02,0.12222060470718897,0.21788122870569016,0.18671677268531414,0.2532448233406125,0.018078475426781086,0.02,0.12266494071978082,0.1748966816421741,0.26481095983743597,0.024448069994525087,0.03,0.1330400123270342
151,0.21797806700906808,0.18888119042543,0.2481021737360627,0.016197622462981436,0.01,0.11161935902433345,0.183112815211742,0.25751138317618916,0.019808942025075126,0.02,0.12808318948857209,0.2183547666073773,0.18090331054079467,0.2584705118709977,0.021898522471298275,0.03,0.11640210752601513,0.17438334015600798,0.2671342280102511,0.025275911954219247,0.04,0.13202712258291993
152,0.2318096623129291,0.22092372997748205,0.242412460589773,0.006266433770141512,0.01,0.12802258447181222,0.21956784412561317,0.24473460252004756,0.007477592220350956,0.02,0.13443175710015884,0.23874854303179838,0.21777420319545493,0.26670751013198557,0.013619978189391334,0.02,0.13388001927657972,0.21208625924012336,0.2719912022275953,0.016275687603625355,0.02,0.13706142696118787
153,0.1990456088726411,0.17934961026179183,0.2256344220034808,0.01295860414039637,0.03,0.1104768018604359,0.17638417223758682,0.22701468405866604,0.014015171399357696,0.05,0.12116785364354121,0.19130669204879514,0.15830800351463128,0.22503152458757084,0.019584832133119557,0.02,0.10684236272544426,0.15324430145729345,0.23112812092615584,0.021790018693429097,0.03,0.11805416600309017
154,0.2072749258515989,0.19459445858447919,0.21641486830046514,0.005461596184134672,0.01,0.10750937904644116,0.19519347321002534,0.21753133386940554,0.006154194889831934,0.05,0.11988250647884223,0.20593422045141363,0.19367925583535964,0.21884166940228367,0.0071144067160321045,0.02,0.10927875945000624,0.19407530056503752,0.21873756409209158,0.007071813679056238,0.06,0.11821632003730788
155,0.21914181236027375,0.1971225133206335,0.23715238139991643,0.010185141475558414,0.02,0.12330354183967095,0.19416682435294658,0.2411071809319738,0.012458600327388634,0.03,0.13200055701987284,0.21957385641827365,0.20552051143829364,0.2308028802249044,0.006688424769146793,0.02,0.11171896246559546,0.2035814182184008,0.23254085689571097,0.0075501402636266495,0.02,0.10758788043962005
157,0.18448339086588383,0.1622208712171172,0.2048741821701082,0.012012052749111185,0.01,0.09723487347382999,0.16211279117790706,0.20916033168336887,0.0137983633577865,0.01,0.09970731952327141,0.20619148684567268,0.18531564382919924,0.22899536486685634,0.011903487827148916,0.02,0.09304414525062862,0.18127162249749726,0.2303934693192144,0.01328768977053133,0.02,0.09936025954878794
156,0.20844450427410965,0.18224571806037534,0.2320234201956224,0.012140018466351125,0.01,0.10304236905851544,0.1733304242694177,0.23790643609992723,0.015797687159846127,0.03,0.10719606339333017,0.21404889329813237,0.19286328580348142,0.2372017794528501,0.011655695753207103,0.01,0.11130350810575126,0.1868978491763619,0.24481435237463497,0.01649651491143091,0.03,0.12868347232154145
158,0.1966021879287112,0.18506830463656893,0.21069868154416538,0.006609263034686065,0.03,0.11773694659651929,0.1852852653074212,0.2092641717382575,0.006760333588552231,0.04,0.12669114483308078,0.22010007441138502,0.20327454176497511,0.24074874875613322,0.010013162781750302,0.03,0.10591687293282988,0.19911727379063607,0.24363093680311926,0.011788481221316711,0.04,0.11192425075760029
159,0.2087825348853798,0.19226776649485994,0.22389749012491503,0.008496691297897969,0.02,0.1102497571855602,0.18933870016632454,0.22478587105827166,0.009493617588353336,0.03,0.11749049849187333,0.21654149472295714,0.20214834104044255,0.23400936302823183,0.008500753730832906,0.01,0.12326463532011393,0.19803253270925633,0.23438480980686563,0.00997731765609883,0.02,0.13199102320106704
160,0.23232295488325594,0.22450420430895113,0.24277200826858852,0.004930254854614162,0.03,0.1428196023502481,0.21924253495527832,0.2476104000469807,0.00788811051598446,0.05,0.15047599778383097,0.23236515534629998,0.21768090626415745,0.25072635245929586,0.008975846332171026,0.02,0.13996381962767673,0.20951772568036248,0.2588878800678848,0.014741773393281784,0.03,0.1479392447571262
161,0.1985810059354307,0.17827802455131278,0.22043408660271835,0.011626152478766081,0.02,0.0982630909613392,0.1747031251683758,0.22375582034074232,0.013168624270482958,0.01,0.10936934385442304,0.19024867578688642,0.1725135482364295,0.20684855085698897,0.009471599314100479,0.01,0.09273876987674466,0.17230638979647034,0.2070988116993981,0.009740960978838767,0.01,0.09780373807449062
162,0.20297927810456962,0.17668964589212816,0.2288593442000532,0.013902077372262657,0.04,0.12362694834499202,0.17146326976685097,0.23357965093525973,0.016410960380264256,0.08,0.13718704467917878,0.22057477649905444,0.20340411191009586,0.2394248430039727,0.011687211921411938,0.02,0.12732925653534707,0.20257336688306338,0.24113620442849043,0.011789596228646235,0.07,0.1386908617622213
163,0.2383203892669794,0.21283841110812612,0.26800812259216217,0.01529525201226709,0.02,0.12916347745210555,0.2097425723748872,0.27041702544861324,0.01717645293965847,0.02,0.14835522487983768,0.25776611033523533,0.22096665444209312,0.2898915537442615,0.018464243509110908,0.01,0.12143709063510122,0.21780670154792037,0.2947370487914798,0.021027819179512307,0.02,0.1480079944728239
164,0.22542612191115818,0.202145295875025,0.2490230323791894,0.013016083009353502,0.02,0.12707886712310185,0.19206676529744637,0.2580714607710762,0.018684112475956655,0.06,0.13917515529190363,0.21574196953819325,0.19055403530133605,0.24617339856256798,0.015021455393461596,0.01,0.10252225344087774,0.18890776126882916,0.24822130072333903,0.015866897004456273,0.01,0.11240468008693891
165,0.22123794818153453,0.19814596367119175,0.23859475608614136,0.011135118886015687,0.03,0.1358276373851642,0.19496629366081666,0.2407743373963324,0.012675443341764419,0.1,0.14684449703937077,0.21857666366281148,0.20634859145915624,0.23331559713614608,0.0073222116501584795,0.01,0.1170583216641959,0.20481966585054218,0.23561659080861513,0.00831792793856202,0.02,0.12895522070141918
166,0.2438165085741959,0.229577530626485,0.25690795629095636,0.007896399198593888,0.02,0.13534907030865978,0.2288506816945159,0.2592037405267771,0.008572332677374363,0.05,0.14618110961549682,0.24415486871995373,0.22871520021795794,0.2591757579783065,0.008109109273169872,0.03,0.14598560508078146,0.22706806437243648,0.26115560745743205,0.00868848307430869,0.06,0.15367289062458628
167,0.2278380740328485,0.21456081707787292,0.24021384033851567,0.007275382331692548,0.01,0.11579402979709517,0.2129754762203712,0.2416374905677197,0.008087977596271967,0.01,0.1218243908212272,0.22190697339851084,0.19984113954238905,0.24990057381744069,0.011867445383157647,0.01,0.12421284709227269,0.2007774668568926,0.24891555229043272,0.01183937723672384,0.02,0.13336094104827542
169,0.22554410934786517,0.19780426926026295,0.24934986956431143,0.015114347759031461,0.05,0.1356901587940477,0.19007505647268802,0.25758360890606624,0.019395065613598692,0.07,0.14405785663470588,0.22516768588521519,0.2054330289192138,0.24050599038364254,0.010339915234200445,0.01,0.12341064226208164,0.20084169520012787,0.24628585714473972,0.013620946372484014,0.01,0.1290960766957019
168,0.2191867460314585,0.1938218454927263,0.2447486617830425,0.013934759751197512,0.01,0.12120842059539567,0.18880027037582964,0.24976158558298406,0.016646928493902084,0.03,0.12937913963416336,0.241937616469448,0.21164919990863995,0.2711167402916197,0.01717140355618786,0.03,0.12303049050073722,0.20221375066549369,0.28448343118575536,0.024817800578178457,0.03,0.13330227454411267
170,0.20932136408898128,0.1947170205915721,0.2249777373982736,0.008545118518614345,0.01,0.1269938636947387,0.1919503947667433,0.22489409757634937,0.009077945796616737,0.05,0.13610933356702118,0.22289305858809083,0.20622950752756058,0.23980651076505613,0.008426793627916465,0.02,0.131147381904707,0.20219274322461342,0.2412204262684987,0.009758395636137602,0.09,0.13987471280440716
171,0.22344952164155707,0.2050489364217391,0.24793958220186832,0.012393937911218447,0.01,0.12433708506155426,0.20212692655718054,0.24788425264555367,0.013185583102454454,0.03,0.1341982454645088,0.20798523659444257,0.17762301221930232,0.22774538728800503,0.013152057113701082,0.02,0.11634444097005141,0.1730307713110044,0.23393745990940093,0.01566797612993153,0.06,0.1249331532276764
172,0.24676786640611503,0.22216656294703474,0.2693007204633876,0.01320440640128182,0.01,0.13622176290825128,0.2216842552761752,0.27086842811968626,0.014273848409258726,0.04,0.14380753611366137,0.2312761004901871,0.21484737043534913,0.24675996217935153,0.008329333291674405,0.02,0.11604863760965396,0.21328984195241868,0.24793547616989464,0.008901364225824259,0.06,0.12792118953687937
173,0.2286333253586994,0.2147594355992292,0.24080273293226803,0.006926038371970691,0.03,0.1246427681679144,0.21396836687732237,0.24037376979073305,0.006861054897912694,0.03,0.13050330890944956,0.2358547169699463,0.22219725465329968,0.24938654753975956,0.008568201248234772,0.02,0.13486688300751057,0.2217893474791889,0.2520857576454344,0.009174049083425362,0.02,0.14047354970047807
174,0.22342063854450966,0.15800949159090366,0.2802084102259297,0.03375447424100392,0.01,0.10337256627517846,0.1464821807825269,0.2969281723414482,0.04316766895324985,0.01,0.10720171366846247,0.2560567711985966,0.18904728144768268,0.3099644838665385,0.03291426989808514,0.01,0.12886539094682084,0.1699737797809649,0.333602660547551,0.04294748015306093,0.01,0.13544151652943423
175,0.23223094428817248,0.22035997584035077,0.24555728089766743,0.006906878801888728,0.03,0.13107101920812061,0.21974231676799333,0.2455278342784281,0.007209991873392127,0.05,0.14194547763814902,0.23868755966045985,0.2208425860437485,0.25261480547149406,0.008522726352457311,0.03,0.12928639195961833,0.22257501925638862,0.25434197547256343,0.007943697593417166,0.05,0.13911562530561525
176,0.18499461453339539,0.15231899887203718,0.2189783243937688,0.018228898461658743,0.01,0.08419866070616862,0.14122403588960272,0.22787225689019414,0.025213577392888854,0.1,0.10855561839794177,0.1843336244728988,0.1645965639035104,0.2124070483261257,0.01293070757170255,0.02,0.0984227155744802,0.1545352840845461,0.2227446550377175,0.018360326942008166,0.07,0.11451543528733041
177,0.17919110461364607,0.15622628444982248,0.19605448905224013,0.010949715974205217,0.01,0.09530372701201918,0.15291686282574682,0.19999686747663414,0.012511445635981309,0.02,0.1122495813407349,0.19679275940826724,0.1785145843002108,0.2180249042508733,0.01073882985219243,0.01,0.10437139547958912,0.17496994263354612,0.2199889433606445,0.011599344892818365,0.02,0.12457118445499996
179,0.2070310567506768,0.17790115688153124,0.23460434745239947,0.015137910586461063,0.02,0.1064318743857056,0.17399580880637747,0.2386934431846392,0.016943062040470018,0.03,0.11712659471053222,0.22585746652117855,0.20339308652247728,0.2439926107783609,0.011650931715363706,0.01,0.1237428675633375,0.19894219195543067,0.24692663276376764,0.013394103263074967,0.04,0.13446014824814803
178,0.2176811710102644,0.19271323527167716,0.24348210570290588,0.012853268071702421,0.02,0.11911415771812055,0.18673087372513125,0.2496449978919167,0.017505246312126268,0.02,0.12188134374482294,0.2096366903777227,0.19149377226535289,0.22633829884907844,0.007956969734788448,0.01,0.11610412370002784,0.18966696079950834,0.2283545878147574,0.009069116291217176,0.04,0.12158167011157278
181,0.2268543229997766,0.21258463109813466,0.23914624018935687,0.006879518514795273,0.03,0.12670143395614475,0.20706572561347536,0.24308928618102413,0.009380429737697472,0.05,0.13584489990000276,0.20651580617241994,0.18257072029835397,0.2298021127030999,0.014008085501156222,0.01,0.10970682002090465,0.17646912487683014,0.2344796926705107,0.015865262673171194,0.02,0.10930393455811134
180,0.23462642717736504,0.22562867628005084,0.24694210959916543,0.005421776904975824,0.03,0.12842296286481453,0.225811073130518,0.24699875383300868,0.005561186022948077,0.06,0.14362195061745883,0.21153793932889187,0.19530829741271735,0.22757675453881737,0.008688880868894968,0.01,0.11320611896711376,0.1918745118104794,0.2289622166131155,0.010008035635051172,0.04,0.1197476896256112
182,0.2029162719958153,0.1733663668718668,0.2313169375700986,0.016624121754870352,0.03,0.1145091894502896,0.16932440873291546,0.23546194551689056,0.018727317548049602,0.06,0.12151896201987986,0.1959162454489327,0.16625774286959405,0.21928787130886668,0.014573369435642792,0.01,0.09231235226282987,0.1649723506406008,0.22036440042894406,0.015589112915227764,0.01,0.10569939606803665
183,0.2513476694908041,0.23178930005936782,0.27485907183672886,0.010926520104786449,0.01,0.13574882132761742,0.22566426931328104,0.28678275487316945,0.01622424110457153,0.06,0.15286833839969374,0.25496202980210914,0.2277184116104794,0.2813652436373106,0.014867639423580192,0.01,0.14044833471976867,0.2208959135315658,0.2893853953871374,0.01850512741492382,0.04,0.15760851793279174
184,0.20944573387269116,0.1935919347127582,0.23161955691308894,0.009880005164482763,0.02,0.11235792009958831,0.18833016389328155,0.23563376650255044,0.011990285126996847,0.04,0.12219478719758267,0.20545542183750154,0.193814568577471,0.21713051522527865,0.006454421726320464,0.01,0.11468125368848002,0.18884004786826747,0.22255636020276187,0.009493520313410985,0.03,0.11968527107468965
185,0.2273976581407684,0.2051777254422913,0.24966136444838907,0.012512362476030237,0.01,0.11545158918605629,0.2028491697259479,0.2532137446265989,0.014019108493431872,0.03,0.11967517726435725,0.21251443332814013,0.19914028624449687,0.2229873890019482,0.005863962984985327,0.02,0.11990167579364935,0.19478044386929372,0.22603087828473706,0.008087693776839135,0.04,0.12278100069243145
187,0.19985931273591895,0.1630139508033595,0.22988797644445222,0.018779138033679393,0.02,0.10734713423933147,0.15934717745129445,0.23263591477752107,0.020841963257279016,0.04,0.11605832604774786,0.19855568981424376,0.18308447584299753,0.21119812234304097,0.008210712616390645,0.03,0.10516865788001403,0.1797396981768442,0.21464356470606089,0.010344417001745753,0.07,0.10896252168908568
186,0.25412063429408427,0.23620282697185596,0.26758820917654613,0.008741293790413798,0.01,0.1449466438712992,0.23576337764859934,0.26924327306053136,0.008521859344830183,0.05,0.15498778480856296,0.2476924409428598,0.2255238794857254,0.2685994612230419,0.013307007766039424,0.03,0.13895700969106775,0.22346005593244433,0.27142216903818867,0.015203363623679333,0.03,0.14362164242098382
188,0.2334599150361747,0.21747352938500045,0.25340268724855675,0.010230978333737909,0.03,0.14555049604023113,0.21553026414416476,0.2558552908295612,0.011842062185494811,0.06,0.15748176645291279,0.2483949280315656,0.23160447829979308,0.2643570245079258,0.009915468773687578,0.01,0.13503102304908754,0.2239512501317501,0.2697739660340087,0.013026823684720313,0.01,0.14397968220786833
189,0.24380449143322291,0.21865332436532686,0.26378565490172423,0.011191331317579814,0.02,0.12295326107274843,0.2163287205631802,0.2651819773856096,0.012220788877392768,0.03,0.13240743505606184,0.23023326702884006,0.21703775535956824,0.24204870321418337,0.006027671098683609,0.03,0.13791771493675783,0.21531193719770345,0.24308962645785198,0.007050907925747319,0.03,0.14397265069814422
190,0.20418510557026526,0.18138668521138587,0.22755872119905085,0.01130260974584235,0.01,0.11293002063782254,0.1710397641382193,0.23618025912303858,0.016202629754304067,0.03,0.11621907956576348,0.20164093710814868,0.17424306804870143,0.23462193728103647,0.01738443007898135,0.03,0.11840455850804574,0.17024197419914291,0.2393565151753104,0.01899560401288994,0.05,0.12288367129501923
191,0.23023335335745543,0.20099763900580764,0.2554642762918142,0.015591252226420656,0.01,0.12411476359120523,0.1988100794660434,0.25918802938757035,0.017279362427747854,0.04,0.12857475731001902,0.2305903019277542,0.19826414072594628,0.26703251159704866,0.021054610194451637,0.03,0.12299969138174077,0.19277812718223442,0.2745711756608732,0.023911560634149308,0.07,0.13148379766795798
192,0.1908340652838536,0.17401142834612499,0.20826925673936456,0.008810930668276958,0.01,0.10439489221967203,0.16685698797117118,0.2134841195384259,0.013111424508632504,0.02,0.10958076859266809,0.19838000903559294,0.17759327133702807,0.21860588294803168,0.011922181305553012,0.01,0.11354730352786879,0.1731555632248032,0.22295388375892777,0.013512271057862124,0.03,0.12284490697562485
193,0.2310152140418813,0.21078859549378115,0.252437877377064,0.0096800000641191,0.04,0.13889909450093935,0.20822381007957358,0.25668255990733035,0.011738457482066452,0.07,0.1472329182886941,0.22890785493871846,0.21482267894507995,0.24588652946687187,0.008629406297753446,0.01,0.13041913914081843,0.21278417706755626,0.24787677897042032,0.009655625066589074,0.03,0.13918457494574488
194,0.21453725598660522,0.19553778484400935,0.2366520795505466,0.010709189843613479,0.01,0.11878916886817145,0.18984341215438855,0.240541431627102,0.013535656913769128,0.01,0.12339665186918775,0.23430684783762246,0.2004687495015342,0.2683357252827846,0.017420878209094773,0.04,0.14298687405316649,0.195770479232597,0.2755506294875161,0.021738903059338798,0.06,0.15104568950554337
195,0.19187244783601365,0.15570860745200157,0.2218128068754715,0.01784776616149066,0.01,0.100994947928498,0.14864298409863014,0.22860412596366056,0.02195241589616104,0.03,0.10623338791409545,0.19775979687505796,0.1591652242250691,0.24030492334762368,0.024326854713162278,0.01,0.10125703820799015,0.14997195656396617,0.25109443497826783,0.03135539668550562,0.01,0.10690163450208406
197,0.1934981380625045,0.15804615505887074,0.23270949954886144,0.020355060285482174,0.03,0.0985924765211985,0.1503996168917163,0.24032176785148188,0.02473668103425019,0.03,0.10755190552067609,0.2045506313727179,0.16847401361971542,0.2393001842028215,0.016677738486720932,0.02,0.10419008480023553,0.1608997208499979,0.2479810147368561,0.022148074383613634,0.03,0.10593022479283938
